iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,-0.44983930380907383,-0.44983930380907383,0.0,False,True,0.0,logei,0.0,False,False,,7,fe2b3bc3-f9ef-4819-a6c3-8b7110b61bcb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,,-0.6193893504772024,0.0,False,True,,logei,0.0,False,True,-0.44983930380907383,7,fe2b3bc3-f9ef-4819-a6c3-8b7110b61bcb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.44983930380907383,3.074319635587686,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,0.48461625305099937,0.48461625305099937,0.0,False,True,0.0,logei,0.0,False,False,,7,fe2b3bc3-f9ef-4819-a6c3-8b7110b61bcb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,0.48461625305099937,2.139864078727613,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-1.5068566253412978,-1.5068566253412978,0.0,False,True,0.0,logei,0.0,False,False,,7,fe2b3bc3-f9ef-4819-a6c3-8b7110b61bcb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,0.48461625305099937,2.139864078727613,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,1.5853975188741656,1.5853975188741656,0.0,False,True,0.0,logei,0.0,False,False,,7,fe2b3bc3-f9ef-4819-a6c3-8b7110b61bcb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,1.5853975188741656,1.0390828129044467,levy_10
6,8.189404582754777,5.336334025708182,-9.288822767011897,2.499670961806537,5.548554703074856,7.798837442973438,-0.9597707564501025,5.744668782063918,-10.0,-3.5036913537319756,-9.587938178201146,-1.141095365515023,-1.141095365515023,-1.141095365515023,0.0,False,True,0.0,logei,0.945781399961561,False,False,,7,fe2b3bc3-f9ef-4819-a6c3-8b7110b61bcb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.7655756972936354,17.394048863889104,1.0390828129044467,2.899008143981517,1.5853975188741656,1.0390828129044467,levy_10
7,3.1726207502584836,5.985434652610492,-10.0,2.085439826077445,-0.9900379768269927,6.571380028647375,-3.8799376692087413,-0.791935713161735,-10.0,-1.3352563833103395,-0.683424664271783,-1.3040728791096778,-1.3040728791096778,-1.3040728791096778,0.0,False,True,0.0,logei,0.5311412999872118,False,False,,7,fe2b3bc3-f9ef-4819-a6c3-8b7110b61bcb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.92855321088829,21.322602074777393,1.0390828129044467,3.0460860106824845,1.5853975188741656,1.0390828129044467,levy_10
8,2.7336051244065933,4.200109288559196,-9.2439011725168,1.198498410902711,0.912700875696567,7.641042532901938,-1.7038307724034274,2.1814446215753627,-10.0,-2.6590048301134535,-4.231070840453306,-0.1504523521177432,-0.1504523521177432,-0.1504523521177432,0.0,False,True,0.0,logei,0.49645529995905235,False,False,,7,fe2b3bc3-f9ef-4819-a6c3-8b7110b61bcb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,2.7749326838963553,24.09753475867375,1.0390828129044467,3.0121918448342186,1.5853975188741656,1.0390828129044467,levy_10
9,2.8307851578269916,4.983385266637364,-8.234122929205705,0.9022004679320644,-0.0040204896231685605,7.3358322094732085,-2.954214207910422,1.7066429578358633,-8.873566607136308,-2.1362133459839696,-3.236788206239553,1.5319121155154742,1.5319121155154742,1.5319121155154742,0.0,False,True,0.0,logei,0.6385324000148103,False,False,,7,fe2b3bc3-f9ef-4819-a6c3-8b7110b61bcb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.092568216263138,25.190102974936888,1.0390828129044467,2.798900330548543,1.5853975188741656,1.0390828129044467,levy_10
10,-0.09572157305521302,3.664555670131286,-4.7762803438092405,-1.4790840218502228,-1.545986898683856,8.037769564340758,-2.9864738684760512,2.937684453903045,-8.48082846881941,-2.4206640609250143,-3.3541464066457256,1.7748751196519141,1.7748751196519141,1.7748751196519141,0.0,False,True,0.0,logei,0.6861771999974735,False,False,,7,fe2b3bc3-f9ef-4819-a6c3-8b7110b61bcb,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.7748751196519141,0.8496052121266982,26.039708187063585,0.8496052121266982,2.6039708187063586,1.7748751196519141,0.8496052121266982,levy_10
