iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,0.568215037462527,0.568215037462527,0.0,False,True,0.0,ucb,0.0,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,-1.043746709453171,-1.043746709453171,0.0,False,True,0.0,ucb,0.0,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,0.568215037462527,2.056265294316085,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,-0.2721350099698567,-0.2721350099698567,0.0,False,True,0.0,ucb,0.0,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,0.568215037462527,2.056265294316085,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,-1.3651369152315098,-1.3651369152315098,0.0,False,True,0.0,ucb,0.0,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,0.568215037462527,2.056265294316085,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,0.09938149183251282,0.09938149183251282,0.0,False,True,0.0,ucb,0.0,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,0.568215037462527,2.056265294316085,levy_10
6,10.0,2.856696664990346,-3.4637810613500144,-4.51622369613856,0.8093214756511715,9.816546839049384,-1.0681696093251958,3.2446466901019186,-2.7419180540541825,1.6627339389664773,5.997501304036266,0.05673509363995319,,0.05673509363995319,0.0,False,True,,ucb,0.662200499966275,False,True,-1.1080247506088388,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.567745238138659,17.703569002391216,2.056265294316085,2.9505948337318695,0.568215037462527,2.056265294316085,levy_10
7,6.068642366396507,-8.970075974352923,6.146692217857057,10.0,6.5374974347397075,8.10889016050736,10.0,10.0,-10.0,-3.425584954171486,-4.5087939544379125,-3.792030254206628,-3.792030254206628,-3.792030254206628,0.0,False,True,0.0,ucb,0.470487900020089,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,6.4165105859852405,24.120079588376456,2.056265294316085,3.445725655482351,0.568215037462527,2.056265294316085,levy_10
8,8.94607321421044,4.456237258640214,3.2915093012024927,5.19941218208446,3.3934435629145687,4.696126052348625,6.719082293421524,-0.6028553651374378,-5.723093302098743,1.2369484659231078,1.3170478708229205,0.876725841773099,,0.876725841773099,0.0,False,True,,ucb,0.505528100009542,False,True,-1.3651369152315098,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.876725841773099,1.7477544900055133,25.867834078381968,1.7477544900055133,3.233479259797746,0.568215037462527,2.056265294316085,levy_10
9,8.043155579919837,-2.3151393573601635,1.0582434049440832,7.197485478131997,1.90899530840482,10.0,10.0,10.0,-10.0,-1.608422359783385,4.250835254122314,-2.5928533370789686,-2.5928533370789686,-2.5928533370789686,0.0,False,True,0.0,ucb,0.8069418999948539,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.876725841773099,5.217333668857581,31.08516774723955,1.7477544900055133,3.453907527471061,0.568215037462527,2.056265294316085,levy_10
10,5.91910464846995,-10.0,-3.3103440539700055,2.882479647761254,3.863201535903491,10.0,6.19821294768724,10.0,-10.0,-3.810706843034817,0.8118523238472668,-3.505435840310816,-3.505435840310816,-3.505435840310816,0.0,False,True,0.0,ucb,0.7859700999688357,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.876725841773099,6.129916172089429,37.215083919328976,1.7477544900055133,3.7215083919328977,0.568215037462527,2.056265294316085,levy_10
11,7.635199572614068,-5.126293996422798,10.0,3.3429577147781235,8.415102366466508,10.0,1.4173231416610332,7.807696812103905,-10.0,-2.558943338127295,-9.035331684492549,-1.9599520277552371,-1.9599520277552371,-1.9599520277552371,0.0,False,True,0.0,ucb,0.8451882000081241,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.876725841773099,4.584432359533849,41.799516278862825,1.7477544900055133,3.799956025351166,0.568215037462527,2.056265294316085,levy_10
12,6.268393546982502,-5.1612481507886105,-5.924848946335521,2.516192862782716,4.382975093867431,2.1973149547899418,6.102039527446994,4.07500501651067,-7.319929100235295,2.367057434147624,0.8041464575979875,0.5125822280540063,,0.5125822280540063,0.0,False,True,,ucb,0.6925928000127897,False,True,-2.9578863383717073,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.876725841773099,2.111898103724606,43.91141438258743,1.7477544900055133,3.6592845318822858,0.568215037462527,2.056265294316085,levy_10
13,8.374420755646069,-3.885750586121195,9.54197462429987,9.12737702772595,4.083760635524186,10.0,9.143655846924142,10.0,-10.0,-5.018901141656621,-0.9733059372971778,-3.982963936567162,-3.982963936567162,-3.982963936567162,0.0,False,True,0.0,ucb,0.7381654999917373,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.876725841773099,6.607444268345774,50.518858650933204,1.7477544900055133,3.886066050071785,0.568215037462527,2.056265294316085,levy_10
14,9.282624456857516,-1.6149810295240046,1.7350886521058735,0.3464015835613203,5.0360230946312035,10.0,1.4504394604873558,10.0,-10.0,4.642357024965359,-1.5846765418831512,-2.236888390737981,-2.236888390737981,-2.236888390737981,0.0,False,True,0.0,ucb,0.996359399985522,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.876725841773099,4.861368722516593,55.3802273734498,1.7477544900055133,3.955730526674986,0.568215037462527,2.056265294316085,levy_10
15,-5.479489878682057,10.0,10.0,5.887802289458101,8.130693303538687,10.0,-10.0,-10.0,10.0,6.974227392542688,7.713522281970255,-5.864362507633765,-5.864362507633765,-5.864362507633765,0.0,False,True,0.0,ucb,0.39051280001876876,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.876725841773099,8.488842839412378,63.86907021286218,1.7477544900055133,4.257938014190811,0.568215037462527,2.056265294316085,levy_10
16,0.09901933242631478,-6.209891222641256,2.4243569582526248,6.519567342322572,6.184418905388222,-0.48271995534387196,5.307653104388636,3.268934955693045,-4.938961534411713,-2.871304089045305,-0.27465695066583845,0.7160172994269696,0.7160172994269696,0.7160172994269696,0.0,False,True,0.0,ucb,1.2901738999644294,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.876725841773099,1.9084630323516427,65.77753324521382,1.7477544900055133,4.111095827825864,0.7160172994269696,1.9084630323516427,levy_10
17,4.557037039045511,-1.6593816913843482,1.1964024482468323,8.389182296059142,5.308404922361164,-1.1072402894724716,9.921449151157733,2.265619516045805,-8.31633283059186,-4.4928103249455065,-1.5179259252784194,0.7418905479248651,0.7418905479248651,0.7418905479248651,0.0,False,True,0.0,ucb,1.2271364000043832,False,False,,9,dfe81a71-f344-43bb-aac1-67a75032d806,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.876725841773099,1.882589783853747,67.66012302906756,1.7477544900055133,3.9800072370039743,0.7418905479248651,1.882589783853747,levy_10
