iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,,-0.44983930380907383,0.0,False,True,,logei,0.0,False,True,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,-0.6193893504772024,-0.6193893504772024,0.0,False,True,0.0,logei,0.0,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.6193893504772024,3.2438696822558146,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,0.48461625305099937,0.48461625305099937,0.0,False,True,0.0,logei,0.0,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,0.48461625305099937,2.139864078727613,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-1.5068566253412978,-1.5068566253412978,0.0,False,True,0.0,logei,0.0,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,0.48461625305099937,2.139864078727613,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,1.5853975188741656,1.5853975188741656,0.0,False,True,0.0,logei,0.0,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,1.5853975188741656,1.0390828129044467,levy_10
6,8.607772041058967,4.706035890388689,-10.0,2.5698419579677165,4.781720914140897,7.491177771091566,-1.5135750016717897,4.810019016521826,-10.0,-3.2666485141883603,-9.2123272020282,-1.6453743392184916,,-1.6453743392184916,0.0,False,True,,logei,0.23144249996403232,False,True,-1.5068566253412978,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,4.269854670997104,17.898327837592575,1.0390828129044467,2.9830546395987625,1.5853975188741656,1.0390828129044467,levy_10
7,1.297494777706645,8.48940772031153,-7.162199959293046,0.6478487277853103,-0.19178357383101874,7.374459259071706,-3.845797536035829,2.1321541608605465,-10.0,-1.5203413263173142,-0.915927281486159,-0.035246527063376776,-0.035246527063376776,-0.035246527063376776,0.0,False,True,0.0,logei,0.3527606000425294,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,2.659726858841989,20.558054696434564,1.0390828129044467,2.936864956633509,1.5853975188741656,1.0390828129044467,levy_10
8,3.6115752729282713,3.406558744032782,-8.684153572538845,0.9188061449070515,0.3020032536254138,7.401945381012515,-2.4653302840232034,1.8865458524509162,-8.577556102354105,-2.504177573586426,-4.650918343087729,1.7142292722212304,1.7142292722212304,1.7142292722212304,0.0,False,True,0.0,logei,0.6179211999988183,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.7142292722212304,0.9102510595573818,21.468305755991945,0.9102510595573818,2.683538219498993,1.7142292722212304,0.9102510595573818,levy_10
9,3.3570609110864273,6.47679673951159,-7.052647330456545,1.9885712928531574,4.858970921743632,8.384702159267286,0.3774370481685175,5.370174173600621,-5.802558808732793,-3.56664664891038,-6.578899091939497,0.32352365251074583,0.32352365251074583,0.32352365251074583,0.0,False,True,0.0,logei,0.7366400000173599,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.7142292722212304,2.3009566792678666,23.76926243525981,0.9102510595573818,2.6410291594733124,1.7142292722212304,0.9102510595573818,levy_10
10,2.222357823786222,-1.628657341414532,-9.327818588894514,0.1606751899079002,-1.8435539845474904,7.486809099174482,-1.5758032692729558,0.05521760299361927,-6.452429417470346,-2.9755687491431404,-5.0403671283973654,0.4898728060737199,0.4898728060737199,0.4898728060737199,0.0,False,True,0.0,logei,0.45179230003850535,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.7142292722212304,2.1346075257048924,25.903869960964705,0.9102510595573818,2.5903869960964707,1.7142292722212304,0.9102510595573818,levy_10
11,3.678461565895568,3.580194659733935,-4.892935912854389,0.3119736348747601,-2.120044782639058,6.679244714493504,-4.830485263613086,0.1292547304967145,-7.204342784149715,-1.4661163791126655,-2.6450907595566053,1.3315024850628256,1.3315024850628256,1.3315024850628256,0.0,False,True,0.0,logei,0.6942754000192508,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.7142292722212304,1.2929778467157866,27.19684780768049,0.9102510595573818,2.4724407097891357,1.7142292722212304,0.9102510595573818,levy_10
12,3.6528552214974996,6.44498537235128,-10.0,2.8264375718513692,-7.560291683240465,9.547845131835295,-3.6160645335620356,-0.1436927213436962,-8.857418872878402,-2.1094437407734916,0.652988858156257,-1.1842488694626423,-1.1842488694626423,-1.1842488694626423,0.0,False,True,0.0,logei,2.0738186000380665,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.7142292722212304,3.8087292012412544,31.005577008921748,0.9102510595573818,2.5837980840768124,1.7142292722212304,0.9102510595573818,levy_10
13,3.4813784184000127,6.465331337463089,-1.8739821520536923,-1.0813866285643223,0.6386333772929782,4.742518426654539,-7.489354738821652,0.48485095679506207,-9.271167090233131,-0.06457884430066523,-1.9416459288786423,0.8827297258166735,0.8827297258166735,0.8827297258166735,0.0,False,True,0.0,logei,1.0005851999740116,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.7142292722212304,1.7417506059619388,32.74732761488369,0.9102510595573818,2.519025201144899,1.7142292722212304,0.9102510595573818,levy_10
14,7.4118251099155765,4.0085875995412685,-1.5807296864300824,-0.6915012095005819,0.30280781328409656,4.0984660254483805,-8.62837350359809,-0.22551596930231654,-9.827568760495899,-0.0027520400399997317,-4.267171624484978,0.7240355325942867,0.7240355325942867,0.7240355325942867,0.0,False,True,0.0,logei,0.8460328999790363,False,False,,7,5c1016a6-5532-4242-9363-5aae9da114e1,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.7142292722212304,1.9004447991843256,34.647772414068015,0.9102510595573818,2.474840886719144,1.7142292722212304,0.9102510595573818,levy_10
