User_ID;Run;Phase;value;x0;x1;x2
10;1;sampling;1.754205792624448;0.9560017096289752;0.2076818100791468;0.8284448852745308
10;2;sampling;0.14987448204522102;0.1492821230820202;0.5128046164365648;0.1359196040205066
10;3;sampling;-0.10908699034783603;0.6890364797811311;0.841747724312279;0.4255089974049766
10;4;sampling;-0.332186424169847;0.9569260034533662;0.8253329063847983;0.338215312471576
10;5;sampling;1.7204018550592768;0.5757605479445136;0.7533018647084769;0.8271039370247955
10;6;optimization;1.122115105839251;0.5027613420784942;0.8000295332298804;0.8425560736904318
10;7;optimization;0.1553528133983204;0.6532054079936649;0.6997307675387292;0.8103959757755479
10;8;optimization;1.9776798128341064;0.7165133448455359;0.6539608702731511;0.7976718285664272
10;9;optimization;3.8068550402547;0.7674510941239846;0.6174923560231292;0.7875371466821829
10;10;optimization;2.7914778471986743;0.813436823431406;0.6065044669836934;0.7778352268046346
10;11;optimization;4.304451094447895;0.7018838890243191;0.6038277974559066;0.8061665189535837
10;12;optimization;1.6949277759306096;0.6149752827198306;0.5706298844747087;0.8339918471670522
10;13;optimization;3.749643354184876;0.5378046729468514;0.5495598491010611;0.8576720886354522
10;14;optimization;4.104885821801439;0.5126857438072515;0.5344918646834739;0.8737965015560344
10;15;optimization;3.816830704632825;0.50843338063439;0.5420178999337032;0.839861050507435
10;16;optimization;2.552273111190614;0.4268782320442976;0.5437161434124863;0.8533283474484425
10;17;optimization;2.3767412943457713;0.4244975497657069;0.5658182108682452;0.8481885633641691
10;18;optimization;4.892984011402687;0.2149724873841612;0.5507138557608772;0.8526164102211781
10;19;optimization;1.5999058309736842;0.0286104922780663;0.5510585534394793;0.851559108663541
10;20;optimization;2.3328809227206304;0.0409100967851861;0.5490992696852661;0.8485338719580688
