iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,8.953867608470294,-5.590882384145121,5.650726180447911,-7.876355106344172,2.283907253343699,-7.431287417372124,1.626718289554792,7.075381403759597,-0.3292170751351169,10.0,7.556992769978958,-0.6446000009315722,-0.6446000009315722,-0.6446000009315722,3.701799261852278,True,True,0.0,logei,0.0,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.6446000009315722,3.2690803327101845,3.2690803327101845,3.2690803327101845,3.2690803327101845,-0.6446000009315722,3.2690803327101845,levy_10
2,-2.6587364961234514,1.5337058951319584,5.271959787024164,6.615394936882329,9.29190304658195,-7.5086545821256285,3.8219767684485273,-5.861726867083872,7.829998650826557,-5.0721293033400325,6.978250413025051,-0.14250834007509303,-0.14250834007509303,-0.14250834007509303,2.052241004119064,True,True,0.0,logei,0.0,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.14250834007509303,2.766988671853705,6.03606900456389,2.766988671853705,3.018034502281945,-0.14250834007509303,2.766988671853705,levy_10
3,-4.728938333202018,9.059702298773674,1.9389262050272542,-3.454405119632103,-4.687206002122036,3.2722939427208226,-3.330131876500719,5.138137267651386,-7.233527668979881,-3.537642061721631,7.409690850962753,0.601232771188685,0.601232771188685,0.601232771188685,3.083801212825442,True,True,0.0,logei,0.0,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.601232771188685,2.0232475605899274,8.059316565153818,2.0232475605899274,2.686438855051273,0.601232771188685,2.0232475605899274,levy_10
4,1.4362941272997958,-5.689108712455051,-6.156269159353843,-7.426471962772257,-8.278479651053352,-1.545124068536499,2.390328498369764,7.00406735083365,5.963725093879584,-2.434864238601523,-8.355932649309322,-0.01813444226829221,-0.01813444226829221,-0.01813444226829221,4.020388786806727,True,True,0.0,logei,0.0,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.601232771188685,2.6426147740469044,10.701931339200723,2.0232475605899274,2.6754828348001807,0.601232771188685,2.0232475605899274,levy_10
5,-1.1646575349690345,0.49372962245484886,0.9885628968500995,-3.045854662113711,3.062224873372601,-7.203618834919761,-6.044098075568588,4.256396495461792,9.0405839699425,6.215397504384727,6.330866082696148,0.11979680774562212,0.11979680774562212,0.11979680774562212,2.544740903538242,True,True,0.0,logei,0.0,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.601232771188685,2.5046835240329903,13.206614863233714,2.0232475605899274,2.641322972646743,0.601232771188685,2.0232475605899274,levy_10
6,-7.4512913198358515,9.967794801092992,-2.367088875051269,-5.546377165030949,-5.840495785146426,3.721290626021443,-8.826988759964392,7.579157525953605,-1.7397333231490555,-0.6521040565631785,6.542346123839896,-0.5358765152058493,-0.5358765152058493,-0.5358765152058493,2.426086292852831,True,True,0.0,logei,0.3879134999588132,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.601232771188685,3.1603568469844614,16.366971710218174,2.0232475605899274,2.7278286183696956,0.601232771188685,2.0232475605899274,levy_10
7,-5.307544459270503,9.363874835415652,3.157071598595186,-0.17324024006562755,0.15562411148983168,-1.3661214480090942,-3.643082798015817,1.6531092102963396,-2.084729447899047,-1.788167856587274,5.475507685790284,1.0051680497854028,1.0051680497854028,1.0051680497854028,3.5811653010203592,True,True,0.0,logei,0.5985328999813646,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0051680497854028,1.6193122819932095,17.986283992211384,1.6193122819932095,2.5694691417444835,1.0051680497854028,1.6193122819932095,levy_10
8,-8.282561686162975,10.0,3.6093186668412516,2.0058710764316254,1.1469466265124826,-3.2251591318934656,-1.7088465635599082,0.09921261153368621,-1.1453162803559787,-3.7764489938883514,5.482988427585856,1.0705290262110438,1.0705290262110438,1.0705290262110438,3.3486279898748434,True,True,0.0,logei,0.6881531999679282,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0705290262110438,1.5539513055675684,19.540235297778953,1.5539513055675684,2.442529412222369,1.0705290262110438,1.5539513055675684,levy_10
9,-10.0,9.18752017512495,5.3333137500884,3.206200316971697,-2.834746500140712,-2.040240198833608,-6.639162253738748,2.0603286389396995,-10.0,-4.454289590784558,2.0840644751140207,-2.630057264411978,-2.630057264411978,-2.630057264411978,3.3477278374531094,True,True,0.0,logei,0.7212060000747442,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0705290262110438,5.25453759619059,24.794772893969544,1.5539513055675684,2.754974765996616,1.0705290262110438,1.5539513055675684,levy_10
10,-5.227060576886721,8.865866867967284,2.6876545914696925,-0.9904276793688616,0.25555549624746654,0.5399006793803366,-2.9655697026432564,1.398139976013033,-0.31573406121497216,-0.5537143909991454,6.7520436885372535,1.5355568505664778,1.5355568505664778,1.5355568505664778,3.188518676583728,True,True,0.0,logei,0.7455864000367001,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5355568505664778,1.0889234812121344,25.883696375181678,1.0889234812121344,2.5883696375181677,1.5355568505664778,1.0889234812121344,levy_10
11,-3.994608990008621,9.80759356298401,7.3286492604029165,-2.0210589341581207,-0.609091055565768,4.621916812569271,-0.0859077479636885,0.5851462115395688,-8.845563676259726,-3.742913205424105,8.821528299545609,0.7154196935049891,0.7154196935049891,0.7154196935049891,3.9224735600227763,True,True,0.0,logei,1.4036523000104353,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5355568505664778,1.909060638273623,27.7927570134553,1.0889234812121344,2.5266142739504818,1.5355568505664778,1.0889234812121344,levy_10
12,-0.17149652865578968,10.0,2.923431959009789,0.761032553764208,-2.0355402773379487,3.200888898453163,0.4738614576543412,0.3934063767585028,-3.9329556771397,-4.96051331438625,6.4289662056367805,1.1283988260534326,1.1283988260534326,1.1283988260534326,3.7229635431868835,True,True,0.0,logei,1.728875800035894,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5355568505664778,1.4960815057251797,29.28883851918048,1.0889234812121344,2.44073654326504,1.5355568505664778,1.0889234812121344,levy_10
13,-4.679231938178346,10.0,3.9118885863644146,-1.7375974675465775,1.512774912331723,-3.047207041855126,-1.291757068880146,0.17659873036261275,-6.757492677290363,-3.049551591959121,7.120106191862131,0.2572579996556673,0.2572579996556673,0.2572579996556673,2.738473543167104,True,True,0.0,logei,1.5610255999490619,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5355568505664778,2.367222332122945,31.656060851303426,1.0889234812121344,2.4350816039464176,1.5355568505664778,1.0889234812121344,levy_10
14,-4.434928672979408,9.691671940870416,6.881986014716735,-1.2103677666274002,-1.7364175959340862,7.66287438450996,-1.5960798965705956,3.24722869862837,0.7062467473865267,-4.852661365992737,7.86817243746178,0.8405617770836895,0.8405617770836895,0.8405617770836895,3.4775789765505962,True,True,0.0,logei,0.9044911999953911,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5355568505664778,1.7839185546949228,33.43997940599835,1.0889234812121344,2.3885699575713106,1.5355568505664778,1.0889234812121344,levy_10
15,-1.8251673252532774,8.735509049861731,-3.8285204110869673,2.6447953363036114,1.2286339001221795,-0.9358800486317249,-2.909811075275499,1.804051471140804,-0.6057531899815113,2.161632168976387,10.0,1.5728680736322616,1.5728680736322616,1.5728680736322616,5.210124122473008,True,True,0.0,logei,0.6565443000290543,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5728680736322616,1.0516122581463507,34.4915916641447,1.0516122581463507,2.2994394442763135,1.5728680736322616,1.0516122581463507,levy_10
16,-3.5869993179386155,10.0,-8.015144700843694,-4.4882382571340145,-3.975931273150844,2.377787540310538,-0.8143187546014397,4.5510750281800885,-0.00537752050482619,1.5205272989147405,10.0,0.9304607773302586,0.9304607773302586,0.9304607773302586,2.4533222209309176,True,True,0.0,logei,0.8426039000041783,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5728680736322616,1.6940195544483538,36.18561121859305,1.0516122581463507,2.261600701162066,1.5728680736322616,1.0516122581463507,levy_10
17,0.6616367101985077,9.068024164956483,1.9558864714526698,6.004662822989894,1.195093848554691,-0.17744356691301433,-3.1280514274334426,-1.2933976451516802,-1.5594753384739504,-2.8010656808750882,7.082944869161322,1.1280970115286102,1.1280970115286102,1.1280970115286102,3.436472201884978,True,True,0.0,logei,0.8843029000563547,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5728680736322616,1.496383320250002,37.68199453884306,1.0516122581463507,2.2165879140495917,1.5728680736322616,1.0516122581463507,levy_10
18,-3.1808114373501657,7.141510897840297,1.8289062823998612,1.7079795410554923,7.191814154175121,1.6808851965608704,0.1054125461852693,4.609682280676879,0.6247336409794049,4.270727500593345,6.768509264237404,2.0267876467841948,2.0267876467841948,2.0267876467841948,3.555079805367348,True,True,0.0,logei,1.1264197999844328,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0267876467841948,0.5976926849944175,38.27968722383748,0.5976926849944175,2.126649290213193,2.0267876467841948,0.5976926849944175,levy_10
19,-2.3482283599646925,4.643257207268141,8.177557871361085,-0.15110647471556005,4.924555957579904,-1.4146498630996962,0.05582831971345259,7.9501672976209585,-0.5021867461465044,4.456346121853943,8.398326495932208,1.7924985720151834,1.7924985720151834,1.7924985720151834,2.8165076199731183,True,True,0.0,logei,1.130027599981986,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0267876467841948,0.8319817597634289,39.11166898360091,0.5976926849944175,2.058508893873732,2.0267876467841948,0.5976926849944175,levy_10
20,-3.6305998005359976,8.562826157653959,10.0,1.8660298321852837,10.0,-0.34850018731198895,-2.816830094793726,3.756809573765551,0.5738260440056895,10.0,8.438284405283767,-1.2574711106032626,-1.2574711106032626,-1.2574711106032626,2.4297950917905773,True,True,0.0,logei,1.1948924000607803,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0267876467841948,3.881951442381875,42.99362042598278,0.5976926849944175,2.149681021299139,2.0267876467841948,0.5976926849944175,levy_10
21,-1.8660143640519322,6.019373506535628,1.9778860964959777,6.350624359397585,5.825562081460657,0.21736240622201508,0.651594571826928,4.913982461797964,2.8528713228585616,2.6404132996873733,7.5407215936572705,1.28052447635959,1.28052447635959,1.28052447635959,3.8916585966714883,True,True,0.0,logei,1.1101269000209868,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0267876467841948,1.3439558554190223,44.33757628140181,0.5976926849944175,2.111313156257229,2.0267876467841948,0.5976926849944175,levy_10
22,-3.2904841046635975,7.767306811686874,3.2432569091564023,-0.1644769665020409,4.412675537450184,1.6680955575052034,0.16645598659519978,4.669491328580143,-3.008459213451645,1.1899770294260237,7.900905732991745,1.9896969828388287,1.9896969828388287,1.9896969828388287,4.006077575868998,True,True,0.0,logei,0.9500898000551388,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0267876467841948,0.6347833489397836,44.97235963034159,0.5976926849944175,2.0441981650155268,2.0267876467841948,0.5976926849944175,levy_10
23,-2.094879798989845,4.530957265300827,5.271479513620731,1.157143198926624,4.834946718198577,0.1457083513089783,-0.006772812559312502,5.172623094021009,-0.7910397675109568,2.1676736177375493,6.235205845493173,1.784261654635213,1.784261654635213,1.784261654635213,3.4762772219836116,True,True,0.0,logei,1.3730159999104217,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0267876467841948,0.8402186771433993,45.81257830748499,0.5976926849944175,1.991851230760217,2.0267876467841948,0.5976926849944175,levy_10
24,-5.903051393286801,10.0,1.6697399724356885,-1.4700164595989766,7.1993158907102615,2.5083395106092343,-2.9769045002965084,4.706647825497759,-2.846999423361277,1.1345646790903805,10.0,0.12931245512660522,0.12931245512660522,0.12931245512660522,3.660365087629583,True,True,0.0,logei,1.3052112000295892,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0267876467841948,2.495167876652007,48.307746184136995,0.5976926849944175,2.012822757672375,2.0267876467841948,0.5976926849944175,levy_10
25,-10.0,10.0,-2.450954506704071,-5.642452455591859,6.748429067185744,5.4957333253129175,0.9364650907483071,7.443344790927582,-0.8527804301359387,6.338524436239857,8.054978265464241,-1.669318688445823,-1.669318688445823,-1.669318688445823,2.324832728155108,True,True,0.0,logei,1.3492951999651268,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0267876467841948,4.293799020224435,52.60154520436143,0.5976926849944175,2.1040618081744573,2.0267876467841948,0.5976926849944175,levy_10
26,-2.4622953822015794,7.385196227693761,-3.1456208478002776,-2.5139600588185043,-0.0974804121160826,2.1987217246293094,1.3093450020476156,3.271197177944326,0.5708495163481225,2.4281344001302285,6.847691576122973,1.9656727109877088,1.9656727109877088,1.9656727109877088,3.198865771562148,True,True,0.0,logei,1.043526399997063,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0267876467841948,0.6588076207909035,53.26035282515233,0.5976926849944175,2.048475108659705,2.0267876467841948,0.5976926849944175,levy_10
27,-4.4212376591551035,6.881701021121709,-1.2111161504170254,1.308736199536709,1.6332708718916429,0.3502633936910938,-2.2131975521512013,3.4937008333227633,-1.1776369110311473,0.9655396264877818,7.254151557942564,2.0855914838148553,2.0855914838148553,2.0855914838148553,3.4369607668113415,True,True,0.0,logei,1.1119200999382883,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0855914838148553,0.538888847963757,53.799241673116086,0.538888847963757,1.9925645064117068,2.0855914838148553,0.538888847963757,levy_10
28,-2.821138406340067,5.983463835474272,4.4154940295737415,1.5152653224525716,9.68066873802623,0.05151311445801321,1.0986041855831352,0.5734199740341487,-1.1692511096385574,1.1671465156449035,5.076249795802747,1.0028865119020078,1.0028865119020078,1.0028865119020078,3.1296167464812874,True,True,0.0,logei,1.0818385999882594,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0855914838148553,1.6215938198766044,55.42083549299269,0.538888847963757,1.9793155533211675,2.0855914838148553,0.538888847963757,levy_10
29,-2.351498064959331,8.039148924140118,-3.1119499436124927,1.8312823879802396,-1.019706592917611,2.8654370546087873,2.0796027712699128,5.262111771988752,-0.7518106137631215,3.273697843901971,7.476495327718337,1.8380455085831349,1.8380455085831349,1.8380455085831349,2.3413250033423134,True,True,0.0,logei,1.6765579000348225,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0855914838148553,0.7864348231954774,56.207270316188165,0.538888847963757,1.9381817350409711,2.0855914838148553,0.538888847963757,levy_10
30,-0.7460106660029238,8.797862227724055,0.9197012629399884,-0.26314239630296554,2.411709063287726,3.412371128050201,-1.0519604831165457,6.486107211697779,0.22565830663700343,3.424187185593782,4.987168678645703,1.7255857938181574,1.7255857938181574,1.7255857938181574,3.6499382469729267,True,True,0.0,logei,0.9338279999792576,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0855914838148553,0.8988945379604549,57.106164854148616,0.538888847963757,1.9035388284716206,2.0855914838148553,0.538888847963757,levy_10
31,-0.7796603820919574,6.792552714255235,-0.9872883356271039,0.3821736391050752,-0.7821702827987265,2.3793265722870083,-0.687683787682918,7.162275007332469,0.6354494007118898,2.440469631883102,7.91860820662408,2.0398699544071968,2.0398699544071968,2.0398699544071968,2.2786347358159724,True,True,0.0,logei,0.9661603999556974,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0855914838148553,0.5846103773714155,57.690775231520036,0.538888847963757,1.860992749403872,2.0855914838148553,0.538888847963757,levy_10
32,-1.7202298555832565,7.35999745500351,-0.40283390617247306,0.558893001946916,1.2157648510218644,2.8854107517937106,-0.5344963995511584,5.909589311707122,0.11710177963146977,2.087448299437836,7.126588184306706,2.0214834670908526,2.0214834670908526,2.0214834670908526,2.6845822418039296,True,True,0.0,logei,1.1602860999992117,False,10,70997a06-a0cc-40ec-806a-6b552b966902,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0855914838148553,0.6029968646877597,58.293772096207796,0.538888847963757,1.8216803780064936,2.0855914838148553,0.538888847963757,levy_10
