iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.60446360300067,-7.243469727675823,5.561183632236403,-6.646390601896627,0.23818271089948564,-4.393749257887247,3.28016544636066,6.973315491547322,-2.227074366614236,9.29060324592682,6.746370631217534,-1.166146568849758,-1.166146568849758,-1.166146568849758,3.5456108207619215,True,True,0.0,sobol,0.0,False,10,de75acc1-fff2-4da1-80f4-b8ae6e1ed862,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.166146568849758,3.7906269006283706,3.7906269006283706,3.7906269006283706,3.7906269006283706,-1.166146568849758,3.7906269006283706,levy_10
2,-1.393616410761314,2.047350197435156,5.6532284621262106,7.270757287764461,8.200600869346005,-6.634843066795917,3.6551006716432664,-6.767388061638711,8.989319554984291,-6.487377833176775,7.4300113695651175,-0.9001428327117068,-0.9001428327117068,-0.9001428327117068,2.9420122784183897,True,True,0.0,sobol,0.0,False,10,de75acc1-fff2-4da1-80f4-b8ae6e1ed862,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.9001428327117068,3.524623164490319,7.31525006511869,3.524623164490319,3.657625032559345,-0.9001428327117068,3.524623164490319,levy_10
3,-3.73782301363429,10.0,1.5204589847632783,-2.644512118186826,-3.807556162199531,3.4532564550941123,-2.0626519207670224,3.530235512874248,-7.694357763474361,-5.5073174311225515,5.700496297341148,0.38421980845180725,0.38421980845180725,0.38421980845180725,3.159058828457481,True,True,0.0,sobol,0.0,False,10,de75acc1-fff2-4da1-80f4-b8ae6e1ed862,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.38421980845180725,2.240260523326805,9.555510588445495,2.240260523326805,3.185170196148498,0.38421980845180725,2.240260523326805,levy_10
4,1.5771377076302622,-5.353612769196716,-6.566937814271722,-7.963437422419805,-4.958545612614134,-3.5228489856179515,2.5445229089579606,6.610536925673069,6.5734653470069215,-3.1871315177976465,-6.548671770269213,0.31988146526501504,0.31988146526501504,0.31988146526501504,2.0417499665658214,True,True,0.0,sobol,0.0,False,10,de75acc1-fff2-4da1-80f4-b8ae6e1ed862,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.38421980845180725,2.3045988665135972,11.860109454959092,2.240260523326805,2.965027363739773,0.38421980845180725,2.240260523326805,levy_10
5,0.4115868343074134,-1.4886085156482207,-0.5887783517856451,-0.9965066578798811,1.1403213809561352,-7.285815702038606,-5.553220950234138,6.460956375242903,10.0,6.253314331194371,7.3342788757283435,-0.12168743385874779,-0.12168743385874779,-0.12168743385874779,3.531289652088348,True,True,0.0,sobol,0.0,False,10,de75acc1-fff2-4da1-80f4-b8ae6e1ed862,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.38421980845180725,2.74616776563736,14.606277220596452,2.240260523326805,2.92125544411929,0.38421980845180725,2.240260523326805,levy_10
6,-3.215609094044618,-2.1151742248652785,-6.086716166747569,1.8066627240617434,1.2297073693477212,7.3698623280245625,5.650018945532512,5.349990742802267,-10.0,-3.6040445129731524,-0.4318706321473765,-0.6093206152586014,-0.6093206152586014,-0.6093206152586014,3.1085647142217105,True,True,0.0,sobol,0.0,False,10,de75acc1-fff2-4da1-80f4-b8ae6e1ed862,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.38421980845180725,3.2338009470372135,17.840078167633663,2.240260523326805,2.9733463612722772,0.38421980845180725,2.240260523326805,levy_10
7,-0.13154710177004492,7.6251886069051915,2.748017471047342,-3.871785876859205,-1.727526113124794,-4.928167316901817,-4.353201670805653,-2.1591252500954004,2.674865214524002,5.1943665251684195,1.8013226158879414,1.8435155876133669,1.8435155876133669,1.8435155876133669,2.8937598301334484,True,True,0.0,sobol,0.0,False,10,de75acc1-fff2-4da1-80f4-b8ae6e1ed862,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.8435155876133669,0.7809647441652454,18.62104291179891,0.7809647441652454,2.660148987399844,1.8435155876133669,0.7809647441652454,levy_10
8,7.794128686952446,-7.580404245132975,-8.489376792747631,7.492875078299115,-10.0,-1.0685326865145552,8.028409906716508,-5.854860857075043,9.230601079666544,2.250215621676873,5.374423280183475,-1.1060733522044064,-1.1060733522044064,-1.1060733522044064,1.9594912889243903,True,True,0.0,sobol,0.0,False,10,de75acc1-fff2-4da1-80f4-b8ae6e1ed862,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.8435155876133669,3.7305536839830187,22.351596595781928,0.7809647441652454,2.793949574472741,1.8435155876133669,0.7809647441652454,levy_10
9,-5.8442460464502135,3.2810773451298254,8.482721890749477,-7.323836352789048,8.530560441968975,1.9722835230810882,-8.137615269153095,-0.21325578267859824,-4.145616387310538,-6.973326343291777,-5.737349670016515,0.03462119514264927,0.03462119514264927,0.03462119514264927,2.4594035277529285,True,True,0.0,sobol,0.0,False,10,de75acc1-fff2-4da1-80f4-b8ae6e1ed862,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.8435155876133669,2.589859136635963,24.94145573241789,0.7809647441652454,2.771272859157543,1.8435155876133669,0.7809647441652454,levy_10
10,-9.125941266085569,-7.7489407490359365,4.391929769566344,-7.954883340293945,5.703221947265412,5.021443304186056,8.337367468240247,-10.0,4.592359906535682,8.452755516595124,7.823126209508897,-1.1631620512410359,-1.1631620512410359,-1.1631620512410359,2.9041925450186254,True,True,0.0,sobol,0.0,False,10,de75acc1-fff2-4da1-80f4-b8ae6e1ed862,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.8435155876133669,3.787642383019648,28.729098115437537,0.7809647441652454,2.872909811543754,1.8435155876133669,0.7809647441652454,levy_10
