iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-7.428595944616008,-0.014442751197700332,2.029967152467149,-9.42621983256111,-7.041478308450881,8.564220459207391,-8.591588476916064,-7.40452101201404,8.9665690658355,2.4376718559276576,-2.6201375254041803,-1.0005544249713205,9.400108297547046,True,10.400662722518366,logei,0.0,False,0.75,11,db00d0f8-559d-4b3c-99ca-a49ba8ecd384,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.0005544249713205,3.625034756749933,3.625034756749933,3.625034756749933,3.625034756749933,-1.0005544249713205,3.625034756749933,levy_10
2,0.22780043606525346,3.2568590503359847,-4.493823684777414,-7.240638542660893,5.760791890079837,3.4072116820496756,0.24764626966320868,6.334728719393162,0.9815053774005271,9.618272785946111,-5.909810773399102,0.28151697911973667,5.632453218663745,True,5.3509362395440085,logei,0.0,False,0.75,11,db00d0f8-559d-4b3c-99ca-a49ba8ecd384,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.28151697911973667,2.3429633526588756,5.967998109408809,2.3429633526588756,2.9839990547044044,-1.0005544249713205,3.625034756749933,levy_10
3,1.0746072573045566,-0.3275060615322456,-2.934502898791038,1.8319060789808699,-5.2939753666483895,6.044053675569671,7.346671036848292,-7.424806575442979,-0.6585358652345779,-4.457102149325913,-8.337660045295152,1.0711521180853574,2.560125243514171,True,1.4889731254288134,logei,0.0,False,0.75,11,db00d0f8-559d-4b3c-99ca-a49ba8ecd384,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,1.553328213693255,7.5213263231020635,1.553328213693255,2.5071087743673544,-1.0005544249713205,3.625034756749933,levy_10
4,7.9188861650073505,-1.4010261590432922,-7.046174000758119,3.467247145518215,-5.955679444239237,8.028621573763537,-5.657034851629437,-9.338506252451426,-5.984620916775613,-3.085042524887209,-0.6218367315503066,-0.9794788163623632,0.8311038233722498,True,1.810582639734613,logei,0.0,False,0.75,11,db00d0f8-559d-4b3c-99ca-a49ba8ecd384,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,3.6039591481409756,11.12528547124304,1.553328213693255,2.78132136781076,-1.0005544249713205,3.625034756749933,levy_10
5,8.122686777911213,3.9472217747259553,-3.2135867851510946,-9.662455698050042,-6.803526117900381,9.928717510793412,-0.8056804021363089,3.8207983263751863,-8.906638771963241,-9.318994421059248,6.917802128901151,-1.9565206783538978,-16.71252726576534,True,-14.756006587411441,logei,0.0,False,0.75,11,db00d0f8-559d-4b3c-99ca-a49ba8ecd384,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,4.5810010101325105,15.70628648137555,1.553328213693255,3.1412572962751097,-1.0005544249713205,3.625034756749933,levy_10
6,-4.542475966531714,-0.9511329519315862,-1.9873513132505718,-2.560691310606568,-1.8993383902503091,5.607697193815453,-5.265177630143115,-7.6457782593762005,6.873296311508699,6.924757700511002,-7.812932158791473,0.6970046409397385,-4.902694733568911,True,-5.599699374508649,logei,0.38892320002196357,False,0.75,11,db00d0f8-559d-4b3c-99ca-a49ba8ecd384,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,1.927475690838874,17.633762172214425,1.553328213693255,2.9389603620357376,-1.0005544249713205,3.625034756749933,levy_10
7,-6.5419746277796875,2.0404843775173225,0.8820575870610685,-10.0,-1.5965751080190496,6.635519382386719,-5.869505824009184,-0.022597875432671315,7.776923030182436,6.464121444765888,-3.371539154624469,-1.0048733917945898,-6.780482719573263,True,-5.775609327778674,logei,0.5556488999864087,False,0.75,11,db00d0f8-559d-4b3c-99ca-a49ba8ecd384,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,3.6293537235732023,21.263115895787628,1.553328213693255,3.0375879851125185,-1.0005544249713205,3.625034756749933,levy_10
8,-5.279450223039314,-3.1044722082566385,-0.8210625118812218,1.1465941577796415,-7.587148928485251,6.993944363339729,-3.2965566928448258,-10.0,7.485243898098692,0.977811365801858,-9.284518987737782,-0.28654560234249127,2.6800951982014944,True,2.9666408005439857,logei,0.6426525000133552,False,0.75,11,db00d0f8-559d-4b3c-99ca-a49ba8ecd384,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,2.9110259341211036,24.17414182990873,1.553328213693255,3.0217677287385913,-1.0005544249713205,3.625034756749933,levy_10
9,-9.214170936510106,2.9625712960069435,5.014708363320667,-10.0,-7.556935577506718,10.0,-10.0,-10.0,10.0,2.9815585206201476,5.322765219976263,-5.506254624108564,-14.405023026735329,True,-8.898768402626764,logei,0.46734219999052584,False,0.75,11,db00d0f8-559d-4b3c-99ca-a49ba8ecd384,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,8.130734955887176,32.304876785795905,1.553328213693255,3.589430753977323,-1.0005544249713205,3.625034756749933,levy_10
10,-5.063601153754084,0.7006131981678104,1.8630731232318112,-10.0,-8.131350529477695,8.655939371447298,-2.0282496238455736,-8.934242863912083,5.318515240889615,-3.7478718925434222,-4.38783115613914,-0.5887961210721405,4.430410590597859,True,5.019206711669999,logei,0.7661380000063218,False,0.75,11,db00d0f8-559d-4b3c-99ca-a49ba8ecd384,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,3.213276452850753,35.51815323864666,1.553328213693255,3.551815323864666,-1.0005544249713205,3.625034756749933,levy_10
