run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_x6,response_x7,response_x8,response_x9,response_x10
fa4a5697-08dc-449e-af01-2a2246121d59,levy_10,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,31.125862049461226,2.543460612997111,0.0810197187815013,44.250577124146446,0.8850115424829289,29.426434491683057,0.6005394794221032,0.0810197187815013,29.426434491683057,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
fa4a5697-08dc-449e-af01-2a2246121d59,levy_10,value,logei,10,exact,True,,none,0.0,20,50,0,21,22,13.313658216484436,2.543460612997111,0.0810197187815013,44.250577124146446,0.8850115424829289,29.426434491683057,0.13666934330548408,0.0810197187815013,29.426434491683057,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.4308357520261366,-10.220968013720185,-0.20565592309440905,0.14419077874808472,1.126269868590815,-3.8956172081202123,-4.6611666448736715,5.219800889415069,-0.8345546953976242,-0.19440761966799136,-0.8135546984990032
7117afeb-0e69-4daa-9fa6-85233585d16e,levy_10,value,logei,10,exact,False,studenttrbf,misclick,0.01,0,50,0,1,2,31.125862049461226,2.543460612997111,0.0810197187815013,44.250577124146446,0.8850115424829289,29.426434491683057,0.6005394794221032,0.0810197187815013,29.426434491683057,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
58bb7968-27c4-42e4-bdda-d33b27cc951b,levy_10,value,logei,10,exact,False,studenttrbf,misclick,0.05,0,50,0,1,2,31.125862049461226,2.543460612997111,0.0810197187815013,44.250577124146446,0.8850115424829289,29.426434491683057,0.6005394794221032,0.0810197187815013,29.426434491683057,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
a0bc6b69-f478-4a50-a1d4-423bc1610e9b,levy_10,value,logei,10,exact,False,studenttrbf,misclick,0.15,0,50,0,1,2,31.125862049461226,2.335270510477146,0.2892098213014664,94.73873695560742,1.8947747391121483,55.39038374847979,1.1304159948669346,0.2892098213014664,55.720703651527046,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
b3b6ccc8-f478-4bb1-87ab-0cbf2e46f368,levy_10,value,logei,10,exact,False,studenttrbf,misclick,0.4,0,50,0,1,2,31.125862049461226,1.450936240039592,1.1735440917390203,145.3878360832604,2.907756721665208,64.13699443455211,1.3089182537663695,1.1735440917390203,99.5456897888661,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
9cacb57d-73b9-4425-95e6-31dc71b1a6d5,levy_10,value,logei,10,exact,False,studenttrbf,misclick,0.01,20,50,0,21,22,13.313658216484436,2.543460612997111,0.0810197187815013,47.07149750161499,0.9414299500322998,29.426434491683057,0.13666934330548408,0.0810197187815013,29.426434491683057,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.4308357520261366,-10.220968013720185,-0.20565592309440905,0.14419077874808472,1.126269868590815,-3.8956172081202123,-4.6611666448736715,5.219800889415069,-0.8345546953976242,-0.19440761966799136,-0.8135546984990032
6314ba31-d056-4691-ac7f-aa8103840239,levy_10,value,logei,10,exact,False,studenttrbf,misclick,0.05,20,50,0,21,22,13.313658216484436,2.543460612997111,0.0810197187815013,60.36977798296204,1.2073955596592407,29.426434491683057,0.13666934330548408,0.0810197187815013,29.426434491683057,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.4308357520261366,-10.220968013720185,-0.20565592309440905,0.14419077874808472,1.126269868590815,-3.8956172081202123,-4.6611666448736715,5.219800889415069,-0.8345546953976242,-0.19440761966799136,-0.8135546984990032
fe07ff66-dfcb-4d18-bd2b-232bfec37e0d,levy_10,value,logei,10,exact,False,studenttrbf,misclick,0.15,20,50,0,21,22,13.313658216484436,2.535034959598735,0.0894453721798771,61.80033627804151,1.2360067255608302,29.36354042810029,0.13450058249228525,0.0894453721798771,29.36354042810029,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.4308357520261366,-10.220968013720185,-0.20565592309440905,0.14419077874808472,1.126269868590815,-3.8956172081202123,-4.6611666448736715,5.219800889415069,-0.8345546953976242,-0.19440761966799136,-0.8135546984990032
8fb4369a-752d-4888-86f1-79dc97c9e255,levy_10,value,logei,10,exact,False,studenttrbf,misclick,0.4,20,50,0,21,22,13.313658216484436,2.2095388945447034,0.4149414372339088,88.91799460621904,1.7783598921243808,37.68581882159867,0.4214756995094708,0.4149414372339088,37.68581882159867,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.4308357520261366,-10.220968013720185,-0.20565592309440905,0.14419077874808472,1.126269868590815,-3.8956172081202123,-4.6611666448736715,5.219800889415069,-0.8345546953976242,-0.19440761966799136,-0.8135546984990032
e20f4b00-efac-4c4b-9651-3a865a3817b2,levy_10,value,logei,11,exact,True,,none,0.0,0,50,0,1,2,26.46118990581866,2.1405925846122797,0.483887747166333,74.38239825636154,1.4876479651272307,41.66909650019353,0.8503897244937456,0.483887747166333,41.66909650019353,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
e20f4b00-efac-4c4b-9651-3a865a3817b2,levy_10,value,logei,11,exact,True,,none,0.0,20,50,0,21,22,13.049762597008993,2.1405925846122797,0.483887747166333,74.38239825636154,1.4876479651272307,41.66909650019353,0.5676284919647506,0.483887747166333,41.66909650019353,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",12.453888118023574,0.14644902779132263,-0.0798993442014142,-1.093713586529676,0.2534375945279601,1.8119104287176904,1.822918581224286,-1.976370052579765,-0.5639861671709201,0.048499966930032556,1.7539043735809479
6d0ad37b-5d29-4a3a-bafc-d971a74d8a7a,levy_10,value,logei,11,exact,False,studenttrbf,misclick,0.01,0,50,0,1,2,26.46118990581866,2.174397569784271,0.4500827619943415,74.76732440511091,1.4953464881022185,41.50440612573108,0.8470286964434914,0.4500827619943415,41.50440612573108,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
5217d121-3d92-4f10-ad45-3df4f943db65,levy_10,value,logei,11,exact,False,studenttrbf,misclick,0.05,0,50,0,1,2,26.46118990581866,2.3304957952226,0.2939845365560125,90.11917389119525,1.8023834778239047,44.74648474923676,0.9131935663109543,0.2939845365560125,44.74648474923676,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
10d17e78-f424-4574-bb8f-dc9e482b0e37,levy_10,value,logei,11,exact,False,studenttrbf,misclick,0.15,0,50,0,1,2,26.46118990581866,2.3972219485944843,0.2272583831841279,76.16499827431949,1.5232999654863897,33.48303407587871,0.6833272260383411,0.2272583831841279,33.48303407587871,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
