iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,0.5137940632577207,0.5137940632577207,0.0,False,True,0.0,logei,0.0,False,False,11,d5600fbf-6513-405e-b4e2-94302b7d3b44,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,-0.31376576698332603,-0.31376576698332603,0.0,False,True,0.0,logei,0.0,False,False,11,d5600fbf-6513-405e-b4e2-94302b7d3b44,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-0.4727011274378231,-0.4727011274378231,0.0,False,True,0.0,logei,0.0,False,False,11,d5600fbf-6513-405e-b4e2-94302b7d3b44,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-0.6166682040543563,-0.6166682040543563,0.0,False,True,0.0,logei,0.0,False,False,11,d5600fbf-6513-405e-b4e2-94302b7d3b44,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,,-0.6066610395455705,0.0,False,True,,logei,0.0,False,True,11,d5600fbf-6513-405e-b4e2-94302b7d3b44,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,0.5137940632577207,2.541106878898007,hartmann_3
6,0.0,0.4716800683675877,0.6187847672887473,0.49785742615395806,0.49785742615395806,0.49785742615395806,0.0,False,True,0.0,logei,0.23821049998514354,False,False,11,d5600fbf-6513-405e-b4e2-94302b7d3b44,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.5570435160017695,19.327550301543763,2.541106878898007,3.221258383590627,0.5137940632577207,2.541106878898007,hartmann_3
7,0.07092102211658359,0.6405844033261058,0.7199800735545859,1.8829716899273743,1.8829716899273743,1.8829716899273743,0.0,False,True,0.0,logei,0.2720393000054173,False,False,11,d5600fbf-6513-405e-b4e2-94302b7d3b44,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.8829716899273743,1.1719292522283533,20.499479553772115,1.1719292522283533,2.928497079110302,1.8829716899273743,1.1719292522283533,hartmann_3
8,0.0,0.7366018968439936,0.7801520387114297,1.82566525535954,1.82566525535954,1.82566525535954,0.0,False,True,0.0,logei,0.2982178999809548,False,False,11,d5600fbf-6513-405e-b4e2-94302b7d3b44,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.8829716899273743,1.2292356867961876,21.728715240568302,1.1719292522283533,2.716089405071038,1.8829716899273743,1.1719292522283533,hartmann_3
9,0.7354357706558741,0.6441496284595912,0.792909382561441,2.1659679640854526,2.1659679640854526,2.1659679640854526,0.0,False,True,0.0,logei,0.21811560000060126,False,False,11,d5600fbf-6513-405e-b4e2-94302b7d3b44,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.1659679640854526,0.888932978070275,22.61764821863858,0.888932978070275,2.513072024293175,2.1659679640854526,0.888932978070275,hartmann_3
10,0.0,0.5880253096232432,0.8811451687751902,2.9326740150070596,2.9326740150070596,2.9326740150070596,0.0,False,True,0.0,logei,0.20693260000552982,False,False,11,d5600fbf-6513-405e-b4e2-94302b7d3b44,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9326740150070596,0.12222692714866801,22.739875145787245,0.12222692714866801,2.2739875145787245,2.9326740150070596,0.12222692714866801,hartmann_3
