iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.3071663307112894,0.3071663307112894,0.3071663307112894,0.0,False,True,0.0,logei,0.0,False,False,10,992339dd-6b72-4444-9575-6e3305391f5e,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,2.747734611444438,2.747734611444438,2.747734611444438,2.747734611444438,0.3071663307112894,2.747734611444438,hartmann_3
2,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.8703311095386822,,-0.8703311095386822,0.0,False,True,,logei,0.0,False,True,10,992339dd-6b72-4444-9575-6e3305391f5e,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.92523205169441,6.672966663138848,2.747734611444438,3.336483331569424,0.3071663307112894,2.747734611444438,hartmann_3
3,0.6890364797811311,0.841747724312279,0.4255089974049766,-0.2909134329371896,-0.2909134329371896,-0.2909134329371896,0.0,False,True,0.0,logei,0.0,False,False,10,992339dd-6b72-4444-9575-6e3305391f5e,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.345814375092917,10.018781038231765,2.747734611444438,3.3395936794105885,0.3071663307112894,2.747734611444438,hartmann_3
4,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.8973733195280779,-0.8973733195280779,-0.8973733195280779,0.0,False,True,0.0,logei,0.0,False,False,10,992339dd-6b72-4444-9575-6e3305391f5e,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.9522742616838054,13.97105529991557,2.747734611444438,3.4927638249788924,0.3071663307112894,2.747734611444438,hartmann_3
5,0.5757605479445136,0.7533018647084769,0.8271039370247955,1.6562044985234257,1.6562044985234257,1.6562044985234257,0.0,False,True,0.0,logei,0.0,False,False,10,992339dd-6b72-4444-9575-6e3305391f5e,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.398696443632302,15.369751743547871,1.398696443632302,3.073950348709574,1.6562044985234257,1.398696443632302,hartmann_3
6,0.14636022701190504,0.8449477103278552,0.8621519105450209,0.9286167846206792,0.9286167846206792,0.9286167846206792,0.0,False,True,0.0,logei,0.20256679999874905,False,False,10,992339dd-6b72-4444-9575-6e3305391f5e,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.126284157535048,17.49603590108292,1.398696443632302,2.91600598351382,1.6562044985234257,1.398696443632302,hartmann_3
7,0.8901566898233433,0.8347148069353867,0.9054061480794032,0.6844455275372493,0.6844455275372493,0.6844455275372493,0.0,False,True,0.0,logei,0.1639005999895744,False,False,10,992339dd-6b72-4444-9575-6e3305391f5e,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.3704554146184784,19.8664913157014,1.398696443632302,2.8380701879573427,1.6562044985234257,1.398696443632302,hartmann_3
8,0.4931496383848483,0.44385664199310326,0.9518858157348438,1.645485340047276,1.645485340047276,1.645485340047276,0.0,False,True,0.0,logei,0.20872049999888986,False,False,10,992339dd-6b72-4444-9575-6e3305391f5e,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.4094156021084516,21.275906917809852,1.398696443632302,2.6594883647262315,1.6562044985234257,1.398696443632302,hartmann_3
9,0.4935410529868159,1.0,0.894332031333938,-0.37521375490975356,-0.37521375490975356,-0.37521375490975356,0.0,False,True,0.0,logei,0.19336810003733262,False,False,10,992339dd-6b72-4444-9575-6e3305391f5e,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,3.430114697065481,24.706021614875333,1.398696443632302,2.745113512763926,1.6562044985234257,1.398696443632302,hartmann_3
10,0.24434754791355953,0.6050070869422022,0.8239854755828594,2.8735506754535804,2.8735506754535804,2.8735506754535804,0.0,False,True,0.0,logei,0.21513749996665865,False,False,10,992339dd-6b72-4444-9575-6e3305391f5e,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.8735506754535804,0.18135026670214716,24.88737188157748,0.18135026670214716,2.488737188157748,2.8735506754535804,0.18135026670214716,hartmann_3
