iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-0.39422817498468915,-0.39422817498468915,0.0,False,True,0.0,ucb,0.0,False,False,9,367314c6-beee-4098-8495-ca51491f2093,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,1.7378678023125438,1.7378678023125438,0.0,False,True,0.0,ucb,0.0,False,False,9,367314c6-beee-4098-8495-ca51491f2093,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-0.9871025361789454,-0.9871025361789454,0.0,False,True,0.0,ucb,0.0,False,False,9,367314c6-beee-4098-8495-ca51491f2093,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.9087857119633538,-0.9087857119633538,0.0,False,True,0.0,ucb,0.0,False,False,9,367314c6-beee-4098-8495-ca51491f2093,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,0.28104361833347785,0.28104361833347785,0.0,False,True,0.0,ucb,0.0,False,False,9,367314c6-beee-4098-8495-ca51491f2093,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,1.7378678023125438,1.3170331398431838,hartmann_3
6,1.0,0.18967489637748017,1.0,-0.48752401219659425,,-0.48752401219659425,0.0,False,True,,ucb,0.31656020000809804,False,True,9,367314c6-beee-4098-8495-ca51491f2093,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.542424954352322,19.088134667611925,1.3170331398431838,3.181355777935321,1.7378678023125438,1.3170331398431838,hartmann_3
7,1.0,0.18967490160947978,1.0,-0.48752399307032457,-0.48752399307032457,-0.48752399307032457,0.0,False,True,0.0,ucb,0.31119480001507327,False,False,9,367314c6-beee-4098-8495-ca51491f2093,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.542424935226052,22.630559602837977,1.3170331398431838,3.232937086119711,1.7378678023125438,1.3170331398431838,hartmann_3
8,0.9899932610577699,0.8977677113090451,1.0,-0.3065303137974243,,-0.3065303137974243,0.0,False,True,,ucb,0.328109200054314,False,True,9,367314c6-beee-4098-8495-ca51491f2093,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.361431255953152,25.99199085879113,1.3170331398431838,3.2489988573488913,1.7378678023125438,1.3170331398431838,hartmann_3
9,0.9899932637721692,0.8977677073793588,1.0,-0.3065302966977758,-0.3065302966977758,-0.3065302966977758,0.0,False,True,0.0,ucb,0.3432602999964729,False,False,9,367314c6-beee-4098-8495-ca51491f2093,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.3614312388535033,29.353422097644632,1.3170331398431838,3.261491344182737,1.7378678023125438,1.3170331398431838,hartmann_3
10,0.019415240957306366,0.6756321544460323,1.0,0.9611707007096013,0.9611707007096013,0.9611707007096013,0.0,False,True,0.0,ucb,0.4776416000095196,False,False,9,367314c6-beee-4098-8495-ca51491f2093,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.093730241446126,31.447152339090756,1.3170331398431838,3.144715233909076,1.7378678023125438,1.3170331398431838,hartmann_3
