iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-0.39422817498468915,-0.39422817498468915,0.0,False,True,0.0,logei,0.0,False,False,9,8429e9c7-b303-4330-a9a8-21414a4960cd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,,1.7378678023125438,0.0,False,True,,logei,0.0,False,True,9,8429e9c7-b303-4330-a9a8-21414a4960cd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,-0.39422817498468915,3.4491291171404166,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,,-0.9871025361789454,0.0,False,True,,logei,0.0,False,True,9,8429e9c7-b303-4330-a9a8-21414a4960cd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,-0.39422817498468915,3.4491291171404166,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.9087857119633538,-0.9087857119633538,0.0,False,True,0.0,logei,0.0,False,False,9,8429e9c7-b303-4330-a9a8-21414a4960cd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,-0.39422817498468915,3.4491291171404166,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,,0.28104361833347785,0.0,False,True,,logei,0.0,False,True,9,8429e9c7-b303-4330-a9a8-21414a4960cd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,-0.39422817498468915,3.4491291171404166,hartmann_3
6,1.0,0.19315676441682453,0.8574709832819107,0.14698189470979894,,0.14698189470979894,0.0,False,True,,logei,0.3761467000003904,False,True,9,8429e9c7-b303-4330-a9a8-21414a4960cd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.9079190474459287,18.453628760705534,1.3170331398431838,3.0756047934509225,-0.39422817498468915,3.4491291171404166,hartmann_3
7,1.0,0.1931575961603567,0.8574711209678338,0.14698781040947886,,0.14698781040947886,0.0,False,True,,logei,0.3817494999966584,False,True,9,8429e9c7-b303-4330-a9a8-21414a4960cd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.9079131317462488,21.361541892451783,1.3170331398431838,3.051648841778826,-0.39422817498468915,3.4491291171404166,hartmann_3
8,1.0,0.19315644165157864,0.8574709827404008,0.14697948610117503,0.14697948610117503,0.14697948610117503,0.0,False,True,0.0,logei,0.3362366000073962,False,False,9,8429e9c7-b303-4330-a9a8-21414a4960cd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.9079214560545528,24.269463348506335,1.3170331398431838,3.033682918563292,0.14697948610117503,2.9079214560545528,hartmann_3
9,1.0,0.0,1.0,-0.8986706747820983,-0.8986706747820983,-0.8986706747820983,0.0,False,True,0.0,logei,0.21470110001973808,False,False,9,8429e9c7-b303-4330-a9a8-21414a4960cd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.953571616937826,28.22303496544416,1.3170331398431838,3.13589277393824,0.14697948610117503,2.9079214560545528,hartmann_3
10,0.831234875166004,0.2067493325109625,1.0,-0.4067602534840351,-0.4067602534840351,-0.4067602534840351,0.0,False,True,0.0,logei,0.42828509997343644,False,False,9,8429e9c7-b303-4330-a9a8-21414a4960cd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.4616611956397625,31.684696161083924,1.3170331398431838,3.1684696161083923,0.14697948610117503,2.9079214560545528,hartmann_3
11,1.0,0.23762990574475593,0.8045598092262357,0.5323657903747842,0.5323657903747842,0.5323657903747842,0.0,False,True,0.0,logei,0.47639869997510687,False,False,9,8429e9c7-b303-4330-a9a8-21414a4960cd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.5225351517809433,34.20723131286487,1.3170331398431838,3.1097483011695335,0.5323657903747842,2.5225351517809433,hartmann_3
