iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.24904007775011222,0.24904007775011222,0.0,False,True,0.0,logei,0.0,False,False,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.1754030797677335,1.1754030797677335,0.0,False,True,0.0,logei,0.0,False,False,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,1.1880648068824795,1.1880648068824795,0.0,False,True,0.0,logei,0.0,False,False,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1880648068824795,1.866836135273248,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.26232363504763334,-0.26232363504763334,0.0,False,True,0.0,logei,0.0,False,False,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1880648068824795,1.866836135273248,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-0.3085779726034354,-0.3085779726034354,0.0,False,True,0.0,logei,0.0,False,False,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1880648068824795,1.866836135273248,hartmann_3
6,0.0,0.6380661071668018,0.9587223611488866,1.825020395566819,1.825020395566819,1.825020395566819,0.0,False,True,0.0,logei,0.17582589999074116,False,False,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.825020395566819,1.2298805465889087,14.46277890061829,1.2298805465889087,2.4104631501030482,1.825020395566819,1.2298805465889087,hartmann_3
7,0.0,1.0,1.0,-0.6369908231132015,,-0.6369908231132015,0.0,False,True,,logei,0.17737650003982708,False,True,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.825020395566819,3.691891765268929,18.154670665887217,1.2298805465889087,2.593524380841031,1.825020395566819,1.2298805465889087,hartmann_3
8,0.0,1.0,1.0,-0.6369908231132015,,-0.6369908231132015,0.0,False,True,,logei,0.1756671000039205,False,True,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.825020395566819,3.691891765268929,21.846562431156144,1.2298805465889087,2.730820303894518,1.825020395566819,1.2298805465889087,hartmann_3
9,0.0,1.0,1.0,-0.6369908231132015,-0.6369908231132015,-0.6369908231132015,0.0,False,True,0.0,logei,0.20064080000156537,False,False,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.825020395566819,3.691891765268929,25.53845419642507,1.2298805465889087,2.837606021825008,1.825020395566819,1.2298805465889087,hartmann_3
10,0.0,0.645996987521961,0.8334933672388429,2.724369415443102,2.724369415443102,2.724369415443102,0.0,False,True,0.0,logei,0.3306002999888733,False,False,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.724369415443102,0.33053152671262565,25.868985723137698,0.33053152671262565,2.58689857231377,2.724369415443102,0.33053152671262565,hartmann_3
11,0.0,0.5751613613259303,0.8134766959068546,2.8831334748714035,2.8831334748714035,2.8831334748714035,0.0,False,True,0.0,logei,0.3233392999973148,False,False,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.8831334748714035,0.17176746728432413,26.040753190422024,0.17176746728432413,2.367341199129275,2.8831334748714035,0.17176746728432413,hartmann_3
12,0.8719092887348396,0.5665731833004932,0.8198347701231166,2.6274831148984523,2.6274831148984523,2.6274831148984523,0.0,False,True,0.0,logei,0.25926359998993576,False,False,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.8831334748714035,0.4274178272572753,26.4681710176793,0.17176746728432413,2.2056809181399415,2.8831334748714035,0.17176746728432413,hartmann_3
13,0.0,0.5705338584491045,0.8083480981032583,2.8508611016418115,2.8508611016418115,2.8508611016418115,0.0,False,True,0.0,logei,0.251070800004527,False,False,7,cf4dfe41-4313-47ab-9b2d-f2091e2758dc,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.8831334748714035,0.2040398405139161,26.672210858193218,0.17176746728432413,2.0517085275533242,2.8831334748714035,0.17176746728432413,hartmann_3
