iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,0.5137940632577207,0.5137940632577207,0.0,False,True,0.0,ucb,0.0,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,,-0.31376576698332603,0.0,False,True,,ucb,0.0,False,True,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,,-0.4727011274378231,0.0,False,True,,ucb,0.0,False,True,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-0.6166682040543563,-0.6166682040543563,0.0,False,True,0.0,ucb,0.0,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,-0.6066610395455705,-0.6066610395455705,0.0,False,True,0.0,ucb,0.0,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,0.5137940632577207,2.541106878898007,hartmann_3
6,0.0,1.0,0.0,-0.9870929751322833,-0.9870929751322833,-0.9870929751322833,0.0,False,True,0.0,ucb,0.20156169997062534,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,4.041993917288011,20.812500702830004,2.541106878898007,3.468750117138334,0.5137940632577207,2.541106878898007,hartmann_3
7,0.004244681590046971,0.30961935682575603,0.9411536145510786,0.7672122387418415,,0.7672122387418415,0.0,False,True,,ucb,0.2808315000147559,False,True,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.7672122387418415,2.287688703413886,23.10018940624389,2.287688703413886,3.3000270580348414,0.5137940632577207,2.541106878898007,hartmann_3
8,0.004245219945095172,0.30961902832609384,0.9411524269042009,0.7672211360988744,,0.7672211360988744,0.0,False,True,,ucb,0.2548551000072621,False,True,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.7672211360988744,2.287679806056853,25.387869212300743,2.287679806056853,3.173483651537593,0.5137940632577207,2.541106878898007,hartmann_3
9,0.004244933583597091,0.30961935025659776,0.9411544050142606,0.7672044154560813,,0.7672044154560813,0.0,False,True,,ucb,0.2690432999515906,False,True,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.7672211360988744,2.287696526699646,27.67556573900039,2.287679806056853,3.0750628598889325,0.5137940632577207,2.541106878898007,hartmann_3
10,0.004244892033882955,0.30961911262645253,0.9411517995961435,0.767228015469512,0.767228015469512,0.767228015469512,0.0,False,True,0.0,ucb,0.22934690001420677,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.767228015469512,2.2876729266862155,29.963238665686607,2.2876729266862155,2.9963238665686607,0.767228015469512,2.2876729266862155,hartmann_3
11,0.0632341539530989,0.11510270427952725,0.0,-0.8946783311849397,-0.8946783311849397,-0.8946783311849397,0.0,False,True,0.0,ucb,0.19359340000664815,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.767228015469512,3.9495792733406674,33.91281793902728,2.2876729266862155,3.0829834490024797,0.767228015469512,2.2876729266862155,hartmann_3
12,0.2320085352873848,1.0,1.0,-0.6381823407957312,-0.6381823407957312,-0.6381823407957312,0.0,False,True,0.0,ucb,0.28687100001843646,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.767228015469512,3.693083282951459,37.60590122197873,2.2876729266862155,3.1338251018315613,0.767228015469512,2.2876729266862155,hartmann_3
13,0.0,0.5332678934091573,1.0,1.1703458940353573,1.1703458940353573,1.1703458940353573,0.0,False,True,0.0,ucb,0.22325480001745746,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1703458940353573,1.8845550481203703,39.4904562700991,1.8845550481203703,3.0377274053922387,1.1703458940353573,1.8845550481203703,hartmann_3
14,0.12518354868206955,0.489376046419944,1.0,1.0682393434265307,,1.0682393434265307,0.0,False,True,,ucb,0.20605029998114333,False,True,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1703458940353573,1.986661598729197,41.4771178688283,1.8845550481203703,2.9626512763448787,1.1703458940353573,1.8845550481203703,hartmann_3
15,0.12518354353952,0.4893760508856093,1.0,1.0682393576369713,1.0682393576369713,1.0682393576369713,0.0,False,True,0.0,ucb,0.2196584000485018,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1703458940353573,1.9866615845187563,43.46377945334706,1.8845550481203703,2.8975852968898037,1.1703458940353573,1.8845550481203703,hartmann_3
16,0.0,0.48512788122118305,1.0,1.0543245577836384,1.0543245577836384,1.0543245577836384,0.0,False,True,0.0,ucb,0.1779306000098586,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1703458940353573,2.0005763843720894,45.46435583771915,1.8845550481203703,2.8415222398574467,1.1703458940353573,1.8845550481203703,hartmann_3
17,0.0,0.6039441792644054,1.0,1.168082052903317,1.168082052903317,1.168082052903317,0.0,False,True,0.0,ucb,0.14882449997821823,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1703458940353573,1.8868188892524107,47.35117472697156,1.8845550481203703,2.785363219233621,1.1703458940353573,1.8845550481203703,hartmann_3
18,0.0,0.6058141804891614,1.0,1.1651586255744142,1.1651586255744142,1.1651586255744142,0.0,False,True,0.0,ucb,0.23068620002595708,False,False,11,e07482a6-baf4-43e3-81ce-891cb53823ed,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1703458940353573,1.8897423165813134,49.24091704355287,1.8845550481203703,2.735606502419604,1.1703458940353573,1.8845550481203703,hartmann_3
