iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,,-0.39422817498468915,0.0,False,True,,ucb,0.0,False,True,9,86d1229d-0993-416b-bf5a-75500e0733fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,1.7378678023125438,1.7378678023125438,0.0,False,True,0.0,ucb,0.0,False,False,9,86d1229d-0993-416b-bf5a-75500e0733fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-0.9871025361789454,-0.9871025361789454,0.0,False,True,0.0,ucb,0.0,False,False,9,86d1229d-0993-416b-bf5a-75500e0733fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.9087857119633538,-0.9087857119633538,0.0,False,True,0.0,ucb,0.0,False,False,9,86d1229d-0993-416b-bf5a-75500e0733fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,0.28104361833347785,0.28104361833347785,0.0,False,True,0.0,ucb,0.0,False,False,9,86d1229d-0993-416b-bf5a-75500e0733fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,1.7378678023125438,1.3170331398431838,hartmann_3
6,1.0,0.0,0.7743023795259266,-0.7389180908016777,,-0.7389180908016777,0.0,False,True,,ucb,0.3165656000492163,False,True,9,86d1229d-0993-416b-bf5a-75500e0733fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.7938190329574053,19.33952874621701,1.3170331398431838,3.2232547910361684,1.7378678023125438,1.3170331398431838,hartmann_3
7,1.0,0.0,0.7743023665482447,-0.7389180938050026,,-0.7389180938050026,0.0,False,True,,ucb,0.3131207000114955,False,True,9,86d1229d-0993-416b-bf5a-75500e0733fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.7938190359607304,23.13334778217774,1.3170331398431838,3.304763968882534,1.7378678023125438,1.3170331398431838,hartmann_3
8,1.0,0.0,0.7743023756706414,-0.7389180916938765,-0.7389180916938765,-0.7389180916938765,0.0,False,True,0.0,ucb,0.3239756000111811,False,False,9,86d1229d-0993-416b-bf5a-75500e0733fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.793819033849604,26.927166816027345,1.3170331398431838,3.365895852003418,1.7378678023125438,1.3170331398431838,hartmann_3
9,1.0,0.973404719823983,1.0,-0.5954149085661481,-0.5954149085661481,-0.5954149085661481,0.0,False,True,0.0,ucb,0.3839688000152819,False,False,9,86d1229d-0993-416b-bf5a-75500e0733fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.6503158507218756,30.57748266674922,1.3170331398431838,3.3974980740832468,1.7378678023125438,1.3170331398431838,hartmann_3
10,0.5078487883671394,0.6285580217304896,1.0,1.0752116405985865,1.0752116405985865,1.0752116405985865,0.0,False,True,0.0,ucb,0.39161849999800324,False,False,9,86d1229d-0993-416b-bf5a-75500e0733fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.979689301557141,32.55717196830636,1.3170331398431838,3.2557171968306364,1.7378678023125438,1.3170331398431838,hartmann_3
