iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-0.39422817498468915,-0.39422817498468915,0.0,False,True,0.0,logei,0.0,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,1.7378678023125438,1.7378678023125438,0.0,False,True,0.0,logei,0.0,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-0.9871025361789454,-0.9871025361789454,0.0,False,True,0.0,logei,0.0,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.9087857119633538,-0.9087857119633538,0.0,False,True,0.0,logei,0.0,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,,0.28104361833347785,0.0,False,True,,logei,0.0,False,True,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,1.7378678023125438,1.3170331398431838,hartmann_3
6,0.38466883316960687,1.0,1.0,-0.6420338697383199,-0.6420338697383199,-0.6420338697383199,0.0,False,True,0.0,logei,0.3880596000235528,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.6969348118940477,19.24264452515365,1.3170331398431838,3.2071074208589416,1.7378678023125438,1.3170331398431838,hartmann_3
7,0.885048085367562,0.7296545556023492,0.9973144210938958,0.6201729298941082,0.6201729298941082,0.6201729298941082,0.0,False,True,0.0,logei,0.4209526000195183,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.4347280122616195,21.67737253741527,1.3170331398431838,3.0967675053450385,1.7378678023125438,1.3170331398431838,hartmann_3
8,0.7196779626701985,0.7912937449290804,0.9195485917714835,1.0613427157004782,1.0613427157004782,1.0613427157004782,0.0,False,True,0.0,logei,0.41149319999385625,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.9935582264552494,23.67093076387052,1.3170331398431838,2.958866345483815,1.7378678023125438,1.3170331398431838,hartmann_3
9,0.7705791276017268,0.5883244440450187,0.9488268946340358,1.9745595224612242,1.9745595224612242,1.9745595224612242,0.0,False,True,0.0,logei,0.5031711999909021,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.9745595224612242,1.0803414196945034,24.75127218356502,1.0803414196945034,2.750141353729447,1.9745595224612242,1.0803414196945034,hartmann_3
10,0.8158724940877765,0.5535905871530709,0.878893620923685,2.7518870110465588,2.7518870110465588,2.7518870110465588,0.0,False,True,0.0,logei,0.4172660000040196,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.7518870110465588,0.30301393110916885,25.05428611467419,0.30301393110916885,2.505428611467419,2.7518870110465588,0.30301393110916885,hartmann_3
11,1.0,0.4759930036635232,0.8601325438416015,2.5077544019249096,2.5077544019249096,2.5077544019249096,0.0,False,True,0.0,logei,0.4627234000363387,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.7518870110465588,0.547146540230818,25.60143265490501,0.30301393110916885,2.3274029686277284,2.7518870110465588,0.30301393110916885,hartmann_3
12,0.3222339407013181,0.5461153374775755,0.833148308051711,2.988576395022678,2.988576395022678,2.988576395022678,0.0,False,True,0.0,logei,0.43562470003962517,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.988576395022678,0.0663245471330498,25.66775720203806,0.0663245471330498,2.138979766836505,2.988576395022678,0.0663245471330498,hartmann_3
13,0.5741481276299508,0.6201061089282023,0.7707264923402031,2.1637976193148214,2.1637976193148214,2.1637976193148214,0.0,False,True,0.0,logei,0.5730533000314608,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.988576395022678,0.8911033228409062,26.558860524878966,0.0663245471330498,2.0429892711445357,2.988576395022678,0.0663245471330498,hartmann_3
14,0.0,0.5092809066532278,0.8610374783857971,2.9590588530073405,2.9590588530073405,2.9590588530073405,0.0,False,True,0.0,logei,0.4110067000146955,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.988576395022678,0.0958420891483871,26.654702614027354,0.0663245471330498,1.9039073295733824,2.988576395022678,0.0663245471330498,hartmann_3
15,0.0,0.5547218596102129,0.8517691323733052,3.0464619656627066,3.0464619656627066,3.0464619656627066,0.0,False,True,0.0,logei,0.44385660003172234,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,0.008438976493021055,26.663141590520375,0.008438976493021055,1.7775427727013584,3.0464619656627066,0.008438976493021055,hartmann_3
16,0.0,0.0,0.28121383055790217,-0.38395052251241,-0.38395052251241,-0.38395052251241,0.0,False,True,0.0,logei,0.44799849996343255,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,3.4388514646681374,30.10199305518851,0.008438976493021055,1.881374565949282,3.0464619656627066,0.008438976493021055,hartmann_3
17,0.0,0.5633133330831516,0.8510711018696757,3.0440333295211213,3.0440333295211213,3.0440333295211213,0.0,False,True,0.0,logei,0.3915673000155948,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,0.010867612634606338,30.112860667823117,0.008438976493021055,1.7713447451660658,3.0464619656627066,0.008438976493021055,hartmann_3
18,0.0,1.0,0.3742861455987558,-0.01522234410751574,-0.01522234410751574,-0.01522234410751574,0.0,False,True,0.0,logei,0.3905164999887347,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,3.0701232862632435,33.18298395408636,0.008438976493021055,1.8434991085603534,3.0464619656627066,0.008438976493021055,hartmann_3
19,0.0,0.5606304659382407,0.8491743930416913,3.0441176989764385,3.0441176989764385,3.0441176989764385,0.0,False,True,0.0,logei,0.47809430002234876,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,0.010783243179289137,33.19376719726565,0.008438976493021055,1.7470403788034552,3.0464619656627066,0.008438976493021055,hartmann_3
20,1.0,0.0,0.0,-0.9549860660082171,-0.9549860660082171,-0.9549860660082171,0.0,False,True,0.0,logei,0.4524896999937482,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,4.009887008163945,37.203654205429594,0.008438976493021055,1.8601827102714796,3.0464619656627066,0.008438976493021055,hartmann_3
21,1.0,0.5443356772184925,0.3420286521859803,-0.9152749829713709,-0.9152749829713709,-0.9152749829713709,0.0,False,True,0.0,logei,0.4213375999825075,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,3.9701759251270987,41.173830130556695,0.008438976493021055,1.960658577645557,3.0464619656627066,0.008438976493021055,hartmann_3
22,0.0,0.0,1.0,-0.8918026374813698,-0.8918026374813698,-0.8918026374813698,0.0,False,True,0.0,logei,0.36961340002017096,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,3.9467035796370973,45.12053371019379,0.008438976493021055,2.050933350463354,3.0464619656627066,0.008438976493021055,hartmann_3
23,0.0,0.5483274114221248,0.8422446481899405,3.0334708724731483,,3.0334708724731483,0.0,False,True,,logei,0.4490322999772616,False,True,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,0.021430069682579322,45.14196377987637,0.008438976493021055,1.9626940773859292,3.0464619656627066,0.008438976493021055,hartmann_3
24,0.0,0.5483273986972571,0.84224459129711,3.033470746855848,3.033470746855848,3.033470746855848,0.0,False,True,0.0,logei,0.4282039999961853,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,0.02143019529987944,45.16339397517625,0.008438976493021055,1.8818080822990104,3.0464619656627066,0.008438976493021055,hartmann_3
25,0.0,0.5608697310544505,0.8526143270758139,3.0456363059628258,3.0456363059628258,3.0456363059628258,0.0,False,True,0.0,logei,0.4664834999712184,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,0.009264636192901854,45.17265861136915,0.008438976493021055,1.806906344454766,3.0464619656627066,0.008438976493021055,hartmann_3
26,0.0,0.5449988493642571,0.8395594884902219,3.0252354008098172,3.0252354008098172,3.0252354008098172,0.0,False,True,0.0,logei,0.5527691000024788,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,0.029665541345910373,45.202324152715065,0.008438976493021055,1.7385509289505794,3.0464619656627066,0.008438976493021055,hartmann_3
27,0.0,0.0,0.7078475672608223,-0.7725746483575155,-0.7725746483575155,-0.7725746483575155,0.0,False,True,0.0,logei,0.45424250001087785,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,3.8274755905132434,49.02979974322831,0.008438976493021055,1.815918509008456,3.0464619656627066,0.008438976493021055,hartmann_3
28,0.0,0.5615917493466945,0.8562925629871901,3.0444308600776897,3.0444308600776897,3.0444308600776897,0.0,False,True,0.0,logei,0.5480760000064038,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,0.010470082078037901,49.040269825306346,0.008438976493021055,1.7514382080466553,3.0464619656627066,0.008438976493021055,hartmann_3
29,0.0,1.0,0.5988743769987259,1.502280483404971,1.502280483404971,1.502280483404971,0.0,False,True,0.0,logei,0.523090599977877,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,1.5526204587507566,50.592890284057106,0.008438976493021055,1.744582423588176,3.0464619656627066,0.008438976493021055,hartmann_3
30,1.0,1.0,0.5216323938471908,-0.7341840138638485,-0.7341840138638485,-0.7341840138638485,0.0,False,True,0.0,logei,0.47744470002362505,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0464619656627066,3.7890849560195763,54.381975240076684,0.008438976493021055,1.8127325080025563,3.0464619656627066,0.008438976493021055,hartmann_3
31,0.18332867378169465,0.5593331086530893,0.8547169758066722,3.050903440077482,3.050903440077482,3.050903440077482,0.0,False,True,0.0,logei,0.504164700047113,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.050903440077482,0.003997502078245674,54.385972742154934,0.003997502078245674,1.754386217488869,3.050903440077482,0.003997502078245674,hartmann_3
32,0.17708718545285357,0.55971187677572,0.8541338080073069,3.0515319631117683,,3.0515319631117683,0.0,False,True,,logei,0.44146429997636005,False,True,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0515319631117683,0.003368979043959275,54.389341721198896,0.003368979043959275,1.6996669287874655,3.050903440077482,0.003997502078245674,hartmann_3
33,0.17708731572007122,0.5597118842983775,0.8541338024634506,3.0515319521150994,3.0515319521150994,3.0515319521150994,0.0,False,True,0.0,logei,0.4646898999926634,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0515319631117683,0.0033689900406281836,54.39271071123952,0.003368979043959275,1.6482639609466523,3.0515319521150994,0.0033689900406281836,hartmann_3
34,1.0,0.0,0.45567547527257335,-0.8826616945454757,-0.8826616945454757,-0.8826616945454757,0.0,False,True,0.0,logei,0.5910728999879211,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0515319631117683,3.9375626367012035,58.330273347940725,0.003368979043959275,1.7155962749394331,3.0515319521150994,0.0033689900406281836,hartmann_3
35,0.16835803016177286,0.5592361203464125,0.8537595819885534,3.052419784366459,3.052419784366459,3.052419784366459,0.0,False,True,0.0,logei,0.4173120000050403,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.052419784366459,0.0024811577892687176,58.332754505729994,0.0024811577892687176,1.6666501287351427,3.052419784366459,0.0024811577892687176,hartmann_3
36,0.0,0.7010632850327881,0.5342282169532485,1.4067340574801217,1.4067340574801217,1.4067340574801217,0.0,False,True,0.0,logei,0.32363669999176636,False,False,9,c0bcb108-f144-4bcb-8cdf-bdbe69ca9be1,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.052419784366459,1.648166884675606,59.9809213904056,0.0024811577892687176,1.6661367052890443,3.052419784366459,0.0024811577892687176,hartmann_3
