iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,4.376431999070004,8.458207014543632,6.635285353677903,-1.621892150141122,-0.6933810087925577,-0.7898413510179191,True,-0.09646034222536137,qnei,0.0,False,1.5,7,1bbc2a5c-3ed8-4c91-bf39-b9eed1a80f88,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3",1.0256232505714238,-0.6933810087925577,1.7190042593639814,1.7190042593639814,1.7190042593639814,1.7190042593639814,-0.6933810087925577,1.7190042593639814,rosenbrock
2,-0.49750572633161827,8.103301680943929,-4.9210204315163795,7.318426275741494,-0.4033931609340404,0.22402387206318836,True,0.6274170329972287,qnei,0.0,False,1.5,7,1bbc2a5c-3ed8-4c91-bf39-b9eed1a80f88,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3",1.0256232505714238,-0.4033931609340404,1.4290164115054642,3.1480206708694456,1.4290164115054642,1.5740103354347228,-0.4033931609340404,1.4290164115054642,rosenbrock
3,6.956041431280694,2.0190242926558115,-0.45451359771029676,-0.8236158184883999,0.44334714159523253,0.40276362640765373,True,-0.0405835151875788,qnei,0.0,False,1.5,7,1bbc2a5c-3ed8-4c91-bf39-b9eed1a80f88,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3",1.0256232505714238,0.44334714159523253,0.5822761089761912,3.730296779845637,0.5822761089761912,1.2434322599485457,0.44334714159523253,0.5822761089761912,rosenbrock
4,-1.1769561851881312,1.6761445882396986,2.5682238843692993,3.302460281117387,1.0226567250634349,1.3120534725545476,True,0.28939674749111277,qnei,0.0,False,1.5,7,1bbc2a5c-3ed8-4c91-bf39-b9eed1a80f88,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3",1.0256232505714238,1.0226567250634349,0.0029665255079889263,3.733263305353626,0.0029665255079889263,0.9333158263384065,1.0226567250634349,0.0029665255079889263,rosenbrock
5,9.93250425151589,6.889928788206296,4.3326884416174405,9.834402215228273,-1.7525742672096665,-1.3787074004313562,True,0.37386686677831027,qnei,0.0,False,1.5,7,1bbc2a5c-3ed8-4c91-bf39-b9eed1a80f88,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3",1.0256232505714238,1.0226567250634349,2.7781975177810905,6.511460823134716,0.0029665255079889263,1.3022921646269432,1.0226567250634349,0.0029665255079889263,rosenbrock
6,-3.47012697894675,0.8519775096742739,-3.689321825518262,-0.25749984139409143,0.9351517791782856,0.9600524428425691,True,0.02490066366428345,qnei,0.39278789999661967,False,1.5,7,1bbc2a5c-3ed8-4c91-bf39-b9eed1a80f88,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3",1.0256232505714238,1.0226567250634349,0.09047147139313816,6.601932294527854,0.0029665255079889263,1.1003220490879757,1.0226567250634349,0.0029665255079889263,rosenbrock
7,0.4023751543408715,-0.8253690410720977,10.0,8.535070739615342,-1.2409644604128443,-1.9200800719883144,True,-0.6791156115754702,qnei,0.3837877999758348,False,1.5,7,1bbc2a5c-3ed8-4c91-bf39-b9eed1a80f88,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3",1.0256232505714238,1.0226567250634349,2.2665877109842683,8.868520005512122,0.0029665255079889263,1.2669314293588747,1.0226567250634349,0.0029665255079889263,rosenbrock
8,-3.2915933864826554,0.5004015764663793,0.5509733374969871,-1.1359490527929144,0.9963618389805979,3.1039269563599756,True,2.1075651173793775,qnei,0.3621308999718167,False,1.5,7,1bbc2a5c-3ed8-4c91-bf39-b9eed1a80f88,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3",1.0256232505714238,1.0226567250634349,0.029261411590825848,8.897781417102948,0.0029665255079889263,1.1122226771378685,0.9963618389805979,0.029261411590825848,rosenbrock
9,-5.0,-1.8346854567894397,0.6443443729950514,-5.0,0.8226036823781518,1.1613928943066063,True,0.33878921192845446,qnei,0.4506237999885343,False,1.5,7,1bbc2a5c-3ed8-4c91-bf39-b9eed1a80f88,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3",1.0256232505714238,1.0226567250634349,0.20301956819327194,9.10080098529622,0.0029665255079889263,1.0112001094773577,0.9963618389805979,0.029261411590825848,rosenbrock
10,-4.608739732841022,2.7096005080496353,0.8986612511270814,-0.9411507019952122,0.9215198341361087,0.6630714589587827,True,-0.258448375177326,qnei,0.3895417000167072,False,1.5,7,1bbc2a5c-3ed8-4c91-bf39-b9eed1a80f88,gaussian,1.0,0,exact,value,learned,0.6666666666666666,"x0,x1,x2,x3",1.0256232505714238,1.0226567250634349,0.10410341643531507,9.204904401731534,0.0029665255079889263,0.9204904401731534,0.9963618389805979,0.029261411590825848,rosenbrock
