iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,0.4905120302476643,-2.6690091461977348,True,-3.159521176445399,pi,0.0,False,False,11,bc6f198f-bb81-42d9-8fde-bc47d51957df,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.4905120302476643,3.0449005135391944,3.0449005135391944,3.0449005135391944,3.0449005135391944,0.4905120302476643,3.0449005135391944,yerkes_dodson
2,0.14792608457745593,0.9282110229603695,0.07042057615419683,0.12977394939929798,-1.922423152278595,1.704282227524861,True,3.626705379803456,pi,0.0,False,False,11,bc6f198f-bb81-42d9-8fde-bc47d51957df,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.4905120302476643,5.4578356960654535,8.502736209604649,3.0449005135391944,4.251368104802324,-1.922423152278595,5.4578356960654535,yerkes_dodson
3,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,1.2849654156782424,-2.5884066986536425,True,-3.873372114331885,pi,0.0,False,False,11,bc6f198f-bb81-42d9-8fde-bc47d51957df,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,1.2849654156782424,2.2504471281086165,10.753183337713265,2.2504471281086165,3.584394445904422,-1.922423152278595,5.4578356960654535,yerkes_dodson
4,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,-0.5800672184088173,-6.07367205234358,True,-5.493604833934763,pi,0.0,False,False,11,bc6f198f-bb81-42d9-8fde-bc47d51957df,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,1.2849654156782424,4.115479762195676,14.868663099908941,2.2504471281086165,3.7171657749772353,-1.922423152278595,5.4578356960654535,yerkes_dodson
5,0.6703605841024838,0.5123823134831604,0.8167364359696581,0.5490752688700263,1.5205660746098035,5.248247247692212,True,3.7276811730824084,pi,0.0,False,False,11,bc6f198f-bb81-42d9-8fde-bc47d51957df,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,1.5205660746098035,2.014846469177055,16.883509569085994,2.014846469177055,3.376701913817199,1.5205660746098035,2.014846469177055,yerkes_dodson
6,0.7558599302485016,0.4647209536186895,0.8753243008480589,0.5408746574121566,1.0061900731397888,-2.2908490180002135,True,-3.297039091140002,pi,0.22171830001752824,False,True,11,bc6f198f-bb81-42d9-8fde-bc47d51957df,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,1.5205660746098035,2.5292224706470696,19.412732039733065,2.014846469177055,3.235455339955511,1.5205660746098035,2.014846469177055,yerkes_dodson
7,0.6491134314333358,0.3813313486431067,0.7975372128152182,0.47158169211854717,1.360150827264756,5.664552578008945,True,4.304401750744189,pi,0.3141471999697387,False,True,11,bc6f198f-bb81-42d9-8fde-bc47d51957df,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,1.5205660746098035,2.175261716522103,21.587993756255166,2.014846469177055,3.083999108036452,1.360150827264756,2.175261716522103,yerkes_dodson
8,0.6334076563084721,0.42961335780341336,0.8951914575281148,0.6540270284887886,0.9736442766831555,12.542816759438313,True,11.569172482755159,pi,0.4166275000316091,False,True,11,bc6f198f-bb81-42d9-8fde-bc47d51957df,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,1.5205660746098035,2.5617682671037034,24.149762023358868,2.014846469177055,3.0187202529198585,0.9736442766831555,2.5617682671037034,yerkes_dodson
9,0.6162441676706844,0.3607117121712742,0.8421267315111461,0.7833676072198397,0.18373112964970736,-4.047328556809259,True,-4.231059686458967,pi,0.37200360000133514,False,True,11,bc6f198f-bb81-42d9-8fde-bc47d51957df,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,1.5205660746098035,3.3516814141371514,27.501443437496018,2.014846469177055,3.0557159374995577,0.9736442766831555,2.5617682671037034,yerkes_dodson
10,0.6165806131680213,0.2674114476437063,0.544151945272781,0.6160953003503179,1.7497329040366854,1.9395603483041546,True,0.18982744426746923,pi,0.4288097000098787,False,True,11,bc6f198f-bb81-42d9-8fde-bc47d51957df,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,1.7497329040366854,1.7856796397501733,29.287123077246193,1.7856796397501733,2.928712307724619,0.9736442766831555,2.5617682671037034,yerkes_dodson
