dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
ackley,value,exact,misclick,0,0.01,logei,5,8,3.4,0.34285714285714286,2.8,-10.741914992257534,0.0,-0.21922275494403146,501.9173885150132,0.0,True
ackley,value,exact,misclick,0,0.01,pi,5,8,3.5,0.35714285714285715,5.4,-4.418337777296097,0.0,-0.09017015872032844,705.7743251180085,0.0,False
ackley,value,exact,misclick,0,0.01,sobol,5,8,4.1,0.4428571428571428,7.4,0.0,0.0,0.0,885.447295232824,0.0,False
ackley,value,exact,misclick,0,0.01,random,5,8,4.1,0.4428571428571428,6.4,0.0,0.0,0.0,840.7607673894503,0.0,False
ackley,value,exact,misclick,0,0.01,ei,5,8,4.9,0.5571428571428572,3.6,10.68269688153033,0.0,0.21801422207204765,523.548691333975,0.0,False
ackley,value,exact,misclick,0,0.01,qnei,5,8,5.0,0.5714285714285714,4.6,30.65229943530759,0.0,0.625557131332808,597.9122982672274,0.0,False
ackley,value,exact,misclick,0,0.01,ucb,5,8,5.4,0.6285714285714287,2.2,9.415934266371483,0.0,0.19216192380349995,489.0070783272624,0.0,False
ackley,value,exact,misclick,0,0.01,qucb,5,8,5.6,0.6571428571428571,3.6,29.214642052035934,0.0,0.5962171847354274,518.2861044215539,0.0,False
ackley,value,exact,misclick,0,0.05,pi,5,8,3.0,0.2857142857142857,5.0,68.4185202432847,-21.045417337356298,1.3962963314956056,778.6111831385892,0.0,True
ackley,value,exact,misclick,0,0.05,qnei,5,8,3.2,0.31428571428571433,3.6,36.99759157236074,0.0,0.7550528892318521,604.2575904042806,0.0,False
ackley,value,exact,misclick,0,0.05,qucb,5,8,3.8,0.39999999999999997,3.2,68.70234668361738,0.0,1.4020887078289264,557.7738090531353,0.0,False
ackley,value,exact,misclick,0,0.05,logei,5,8,4.2,0.4571428571428572,2.8,16.16588878364208,0.0,0.3299160976253489,528.8251922909128,0.0,False
ackley,value,exact,misclick,0,0.05,sobol,5,8,4.2,0.4571428571428572,7.4,1.2738533784767696,0.0,0.025997007724014764,886.7211486113007,0.0,False
ackley,value,exact,misclick,0,0.05,random,5,8,4.2,0.4571428571428572,6.4,6.666314074612137,0.0,0.13604722601249258,847.4270814640624,0.0,False
ackley,value,exact,misclick,0,0.05,ucb,5,8,6.0,0.7142857142857143,2.8,72.83013802295842,9.257023960754964,1.4863293474073151,552.4212820838493,0.0,False
ackley,value,exact,misclick,0,0.05,ei,5,8,7.4,0.9142857142857144,4.8,153.20519204141175,137.62462029951973,3.1266365722737097,666.0711864938564,0.0,False
ackley,value,exact,misclick,0,0.15,qnei,5,8,3.0,0.2857142857142857,3.2,11.536739213493547,-26.564074675480924,0.23544365741823584,578.7967380454133,0.0,True
ackley,value,exact,misclick,0,0.15,sobol,5,8,3.1,0.3,7.2,0.4160207637488611,0.0,0.008490219668343712,885.8633159965727,0.0,False
ackley,value,exact,misclick,0,0.15,ucb,5,8,3.4,0.34285714285714286,2.2,64.30394308058932,-4.3716432363829085,1.3123253689916186,543.8950871414802,0.0,False
ackley,value,exact,misclick,0,0.15,random,5,8,3.5,0.35714285714285715,6.2,6.046540827687068,0.0,0.1233987924017768,846.8073082171373,0.0,False
ackley,value,exact,misclick,0,0.15,qucb,5,8,4.8,0.5428571428571428,2.2,84.27169091861514,31.8203569303181,1.7198304269105134,573.343153288133,0.0,False
ackley,value,exact,misclick,0,0.15,pi,5,8,5.0,0.5714285714285714,6.0,117.2432178746702,23.85429831848046,2.392718732136125,827.4358807699748,0.0,False
ackley,value,exact,misclick,0,0.15,logei,5,8,6.4,0.7714285714285715,4.2,217.53665862641657,257.7033343022144,4.439523645437073,730.1959621336872,0.0,False
ackley,value,exact,misclick,0,0.15,ei,5,8,6.8,0.8285714285714285,4.8,216.5753166599543,198.72445911255755,4.419904421631721,729.4413111123989,0.0,False
ackley,value,exact,misclick,0,0.4,sobol,5,8,2.2,0.17142857142857146,5.8,15.179979046650487,6.017217257737343,0.3097954907479689,900.6272742794745,0.0,True
ackley,value,exact,misclick,0,0.4,random,5,8,2.4,0.19999999999999998,5.2,24.449426321067925,21.766585854905998,0.49896788410342624,865.2101937105183,0.0,False
ackley,value,exact,misclick,0,0.4,pi,5,8,2.6,0.2285714285714286,4.0,124.68207681859231,8.25887885720988,2.544532179971271,834.8747397138968,0.0,False
ackley,value,exact,misclick,0,0.4,qucb,5,8,5.0,0.5714285714285714,3.2,312.2327790852273,307.6796616907484,6.37209753235158,801.3042414547452,0.0,False
ackley,value,exact,misclick,0,0.4,ei,5,8,5.4,0.6285714285714287,4.8,332.1420573003999,345.2548883899684,6.778409332661224,845.0080517528446,0.0,False
ackley,value,exact,misclick,0,0.4,qnei,5,8,5.4,0.6285714285714287,4.6,273.9192896837134,331.4399135912808,5.590189585381905,841.1792885156332,0.0,False
ackley,value,exact,misclick,0,0.4,logei,5,8,6.4,0.7714285714285715,4.6,354.42425364212204,369.3858736411126,7.233148033512694,867.0835571493928,0.0,False
ackley,value,exact,misclick,0,0.4,ucb,5,8,6.6,0.7999999999999999,3.8,374.17213359517035,366.95094687737856,7.636165991738173,853.7632776560613,0.0,False
ackley,value,exact,misclick,20,0.01,pi,5,8,3.5,0.35714285714285715,5.4,-2.3229044954154916,0.0,-0.08010015501432691,707.869758399889,0.0,True
ackley,value,exact,misclick,20,0.01,sobol,5,8,3.6,0.37142857142857144,7.4,-2.3475425340918266,0.0,-0.08094974255488836,883.0997526987321,0.0,False
ackley,value,exact,misclick,20,0.01,qnei,5,8,4.3,0.4714285714285714,3.6,0.0,0.0,0.0,567.2599988319198,0.0,False
ackley,value,exact,misclick,20,0.01,ei,5,8,4.3,0.4714285714285714,3.8,0.0,0.0,0.0,512.8659944524446,0.0,False
ackley,value,exact,misclick,20,0.01,random,5,8,4.3,0.4714285714285714,6.4,0.0,0.0,0.0,840.7607673894503,0.0,False
ackley,value,exact,misclick,20,0.01,logei,5,8,5.0,0.5714285714285714,3.2,2.602809645777893,0.0,0.08975205675096207,515.2621131530486,0.0,False
ackley,value,exact,misclick,20,0.01,qucb,5,8,5.2,0.6,3.4,10.315618402436916,0.0,0.355710979394377,499.3870807719548,0.0,False
ackley,value,exact,misclick,20,0.01,ucb,5,8,5.8,0.6857142857142857,2.8,2.7906252256208974,0.0,0.09622845605589277,482.3817692865117,0.0,False
ackley,value,exact,misclick,20,0.05,ucb,5,8,3.4,0.34285714285714286,3.0,12.44319744480955,0.0,0.4290757739589501,492.03434150570047,0.0,True
ackley,value,exact,misclick,20,0.05,pi,5,8,3.5,0.35714285714285715,5.4,1.3409188509081105,0.0,0.04623858106579846,711.5335817462126,0.0,False
ackley,value,exact,misclick,20,0.05,random,5,8,3.6,0.37142857142857144,6.2,0.0,0.0,0.0,840.7607673894503,0.0,False
ackley,value,exact,misclick,20,0.05,sobol,5,8,3.6,0.37142857142857144,7.4,0.0,0.0,0.0,885.447295232824,0.0,False
ackley,value,exact,misclick,20,0.05,qucb,5,8,4.5,0.5,3.2,5.12490914857616,0.0,0.1767210051233148,494.1963715180941,0.0,False
ackley,value,exact,misclick,20,0.05,logei,5,8,4.9,0.5571428571428572,3.0,15.400305832518859,0.0,0.5310450287075464,528.0596093397896,0.0,False
ackley,value,exact,misclick,20,0.05,qnei,5,8,6.1,0.7285714285714285,4.0,19.604132381785575,20.267556340149326,0.6760045648891587,586.8641312137054,-3.0083599225562536,False
ackley,value,exact,misclick,20,0.05,ei,5,8,6.4,0.7714285714285715,3.8,60.36242923055897,6.884075564311786,2.0745051204702287,573.2284236830037,-0.19183815403802243,False
ackley,value,exact,misclick,20,0.15,sobol,5,8,1.5,0.07142857142857142,7.4,-1.3797432661360063,0.0,-0.047577354004690875,884.067551966688,0.0,True
ackley,value,exact,misclick,20,0.15,random,5,8,1.8,0.1142857142857143,6.2,0.0,0.0,0.0,840.7607673894503,0.0,False
ackley,value,exact,misclick,20,0.15,qnei,5,8,4.2,0.4571428571428572,3.6,28.743594840119556,20.41974551067051,0.9911584427627446,596.0035936720393,0.0,False
ackley,value,exact,misclick,20,0.15,pi,5,8,4.6,0.5142857142857142,5.6,42.85702052573256,6.110500160775132,1.4778282939907819,753.0496834210371,0.0,False
ackley,value,exact,misclick,20,0.15,qucb,5,8,5.2,0.6,2.8,60.54046936646906,51.79980272327498,2.0876023919472098,549.6119317359869,-0.0005544593055944347,False
ackley,value,exact,misclick,20,0.15,ucb,5,8,5.8,0.6857142857142857,2.8,43.61732378619437,57.12313939803278,1.5019913529564535,523.2084678470853,1.3249237202475574,False
ackley,value,exact,misclick,20,0.15,ei,5,8,6.1,0.7285714285714285,3.8,79.6494283435262,65.31289045081513,2.746532011845731,592.5154227959708,0.0,False
ackley,value,exact,misclick,20,0.15,logei,5,8,6.8,0.8285714285714285,3.8,103.08586280948539,104.42417597105566,3.5439622788959317,615.7451663167561,1.4727472398078212,False
ackley,value,exact,misclick,20,0.4,sobol,5,8,1.5,0.07142857142857142,6.6,-9.989162143342629,0.0,-0.3382774070785494,875.4581330894813,0.0,True
ackley,value,exact,misclick,20,0.4,random,5,8,2.9,0.2714285714285714,6.6,11.930029771133263,10.344886250035415,0.4077862278526247,852.6907971605835,0.0,False
ackley,value,exact,misclick,20,0.4,pi,5,8,3.8,0.39999999999999997,5.8,38.07694651917772,8.237856667236485,1.3129981558337136,748.2696094144823,0.11596394364065969,False
ackley,value,exact,misclick,20,0.4,qucb,5,8,4.8,0.5428571428571428,2.8,98.95197643022813,70.1803456002907,3.412137118283728,588.023438799746,0.03298809093338093,False
ackley,value,exact,misclick,20,0.4,ei,5,8,5.4,0.6285714285714287,3.2,127.50552655489541,111.38957902206829,4.393850407358881,640.3715210073401,2.2261119495452784,False
ackley,value,exact,misclick,20,0.4,qnei,5,8,5.4,0.6285714285714287,3.8,100.55409685979585,107.26184605147654,3.4689434604892346,667.8140956917157,-12.032958890779577,False
ackley,value,exact,misclick,20,0.4,logei,5,8,5.8,0.6857142857142857,3.4,122.74498204595848,119.00000685100417,4.221862942222592,635.4042855532292,6.144030595982398,False
ackley,value,exact,misclick,20,0.4,ucb,5,8,6.4,0.7714285714285715,3.8,170.29811311962735,148.6069347112122,5.8657416819727395,649.8892571805184,-3.9594675372316486,False
