dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
steering_law,value,exact,gaussian,0,0.25,logei,5,0.0,0.0,0.001872587382812247,0.0005057371189761813,0.37469683542068566,0.03408351608759119,0.6544923769756118,-0.10741807636510128,0.9249227659087094,0.00764687419225889,5.082953984047345,0.03908977914795665,0
steering_law,value,exact,gaussian,0,0.25,pi,5,0.0,0.0,0.017154076872558585,0.011444134389816615,2.863259362599886,3.3286917994149494,2.171707775021137,1.1778747250727009,4.498027262802904,0.05843386454285482,9.446314216520857,0.10311628715403254,0
steering_law,value,exact,gaussian,0,1.0,logei,5,0.0,0.0,0.09992443699969403,0.005090915340127199,8.048404495062249,3.0631120419464093,8.519134997761856,1.9661110834361195,14.981877059744363,0.16425315296045406,12.756661643688906,0.517750791401026,0
steering_law,value,exact,gaussian,0,1.0,pi,5,0.0,0.0,0.26482212109631825,0.1040189243851221,12.750728089888728,11.970977933746722,8.902798110679946,5.763595383944969,19.239845935638062,0.2602189406099741,19.3337829438097,1.015340729246645,0
steering_law,value,exact,gaussian,0,5.0,logei,5,0.0,0.0,0.432056569412652,0.47809844247806454,20.063058965620883,22.04693092254564,8.293269948405003,12.60423126080087,25.360658993755926,0.40945018297185476,24.771316114247544,1.29125335652799,0
steering_law,value,exact,gaussian,0,5.0,pi,5,0.0,0.0,0.27994794366669395,0.12846707812924402,13.172694140625065,10.338681645948837,11.903874030369147,6.4201121758424495,23.655599893798474,0.2688304926658177,19.75574899454604,0.8809266875195327,0
steering_law,value,exact,gaussian,20,0.25,logei,5,0.2524137594243232,0.3357532225826758,4.7194433360826474e-05,0.0,0.0021808224733572247,0.0,0.004378489155397285,0.0,0.006173048141665305,7.520077494336531e-05,4.710437971100015,0.026600886932207423,0
steering_law,value,exact,gaussian,20,0.25,pi,5,0.2962952232378143,0.19447916454747455,0.013310833139183584,0.00012441239712511194,0.338236094588731,0.0034213409209407075,0.7440796079276469,0.0005019343425146872,1.0052359480782318,0.01166331360650796,6.921290948509703,0.0883314771232416,0
steering_law,value,exact,gaussian,20,1.0,logei,5,0.19253672658087073,0.1999190717672109,0.00014458657960982808,0.0,0.002229383490481407,0.0,0.00450102418271083,-9.21823310468639e-05,0.006318411724334094,7.687529277522226e-05,4.710486532117139,0.11789686977859026,0
steering_law,value,exact,gaussian,20,1.0,pi,5,0.11383951967235266,0.13065776091708947,0.0006352333314726241,0.0002040029819898163,0.29443993259253637,0.0034213409209407075,0.45712250429332907,0.0009698723589735891,0.7110642253959817,0.010153101123880572,6.877494786513509,0.23348897468110094,0
steering_law,value,exact,gaussian,20,5.0,logei,5,-0.2654930652223803,-0.3216195145899052,0.00014943828124387354,0.0,0.002275474656004839,0.0,0.004470615004461402,0.0,0.006364502889857526,7.846464331051301e-05,4.7105326232826625,0.2230249084347511,0
steering_law,value,exact,gaussian,20,5.0,pi,5,0.2346313334076274,0.32882452115725275,0.012589492595207984,0.0002040029819898163,0.9089606076699877,0.0034213409209407075,1.9671339811925506,0.0012519064815742188,2.6788523792901087,0.031343469229999546,7.4920154615909595,0.24128472730095538,0
