iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,0.603255814604851,True,0.007407766851287967,logei,0.0,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,-0.041160656978763865,True,-0.2341917979962192,logei,0.0,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-0.5688391172419214,True,0.48387352743151335,logei,0.0,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,0.518338796612794,True,-0.48816601220295197,logei,0.0,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,0.595848047753563,7.451873118935415,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-0.7717654156221632,True,0.2819561039762455,logei,0.0,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,0.595848047753563,7.451873118935415,michalewicz
6,3.117127863212456,0.32821910930737813,2.310608381098953,1.025064046908174,2.2513981124091638,1.1714475373255127,1.2251249619629638,True,0.05367742463745118,logei,0.32225010002730414,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,1.1714475373255127,6.876273629363466,47.42592962949344,6.876273629363466,7.904321604915573,1.1714475373255127,6.876273629363466,michalewicz
7,3.141592653589793,0.0,3.141592653589793,0.16912858375162626,1.8514592006165846,-1.0498519386456449,-1.0539382319151993,True,-0.004086293269554453,logei,0.3481037999736145,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,1.1714475373255127,9.097573105334623,56.523502734828064,6.876273629363466,8.074786104975438,1.1714475373255127,6.876273629363466,michalewicz
8,3.141592653589793,0.0,2.2652231123737385,1.225582764330899,2.246486923718061,1.6500021388862038,1.696577779852176,True,0.04657564096597211,logei,0.370978599996306,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,1.6500021388862038,6.397719027802775,62.921221762630836,6.397719027802775,7.8651527203288545,1.6500021388862038,6.397719027802775,michalewicz
9,3.141592653589793,0.0,2.0834300186999646,1.522841466936975,2.6361544777237995,-0.09624650220838445,-0.09349101520233175,True,0.002755487006052701,logei,0.4600916999625042,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,1.6500021388862038,8.143967668897362,71.0651894315282,6.397719027802775,7.896132159058689,1.6500021388862038,6.397719027802775,michalewicz
10,3.141592653589793,0.0,2.1706624608007186,1.587736381235725,2.2047428561734446,1.322526488522031,1.3878797756750694,True,0.06535328715303845,logei,0.2882886999868788,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,1.6500021388862038,6.725194678166948,77.79038410969514,6.397719027802775,7.779038410969514,1.6500021388862038,6.397719027802775,michalewicz
11,3.141592653589793,0.0,1.9442525810337645,2.5046471193150572,2.321416067390127,-0.08338239615199762,-0.5215325305201196,True,-0.438150134368122,logei,0.3799542000051588,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,1.6500021388862038,8.131103562840975,85.92148767253612,6.397719027802775,7.81104433386692,1.6500021388862038,6.397719027802775,michalewicz
12,2.112984411586652,0.0,1.9296303379472368,1.2768012112671772,2.2141472670078275,1.916569509878786,2.020787645428702,True,0.10421813554991588,logei,0.3156921999761835,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,1.916569509878786,6.131151656810192,92.0526393293463,6.131151656810192,7.671053277445526,1.916569509878786,6.131151656810192,michalewicz
13,2.0833372549047198,0.0,1.099997023774475,1.2587743763176376,2.149208039949952,0.7694330333165361,1.00643804420589,True,0.23700501088935388,logei,0.36644969996996224,False,9,a2a127db-20d3-4841-ad2a-30e91d1088ac,spike,0.25,0,exact,value,learned,1.3125,"x0,x1,x2,x3,x4",8.047721166688978,1.916569509878786,7.278288133372442,99.33092746271875,6.131151656810192,7.6408405740552885,1.916569509878786,6.131151656810192,michalewicz
