dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
levy_10,value,exact,gaussian,0,0.05,hold5@0.6,qnei,5,2,1.4,0.3999999999999999,1.4,-4.01774524482073,0.3271547474609804,-0.08199480091470882,36.23987393229194,0.0,True
levy_10,value,exact,gaussian,0,0.05,hold5@0.6,logei,5,2,1.6,0.6000000000000001,1.6,-1.2292403459919086,-5.522020383611313,-0.025086537673304245,39.15871793600028,0.0,False
levy_10,value,exact,gaussian,0,0.25,hold5@0.6,qnei,5,2,1.4,0.3999999999999999,1.6,-0.3551752513293337,-1.0670882111263253,-0.007248474516925185,39.90244392578334,0.0,True
levy_10,value,exact,gaussian,0,0.25,hold5@0.6,logei,5,2,1.6,0.6000000000000001,1.4,1.9554607270815367,-2.283410646896243,0.0399073617771742,42.34341900907373,0.0,False
levy_10,value,exact,gaussian,0,1.0,hold5@0.6,logei,5,2,1.0,0.0,1.2,-1.79428235373418,-1.8266712221152588,-0.0366180072190649,38.59367592825801,0.0,True
levy_10,value,exact,gaussian,0,1.0,hold5@0.6,qnei,5,2,2.0,1.0,1.8,8.047170324954738,9.86898639086207,0.16422796581540278,48.30478950206741,0.0,False
levy_10,value,exact,gaussian,0,5.0,hold5@0.6,logei,5,2,1.4,0.3999999999999999,1.3,11.35937773063124,12.993310960027024,0.23182403531900486,51.74733601262343,0.0,True
levy_10,value,exact,gaussian,0,5.0,hold5@0.6,qnei,5,2,1.6,0.6000000000000001,1.7,15.626602435564667,14.775733878767852,0.3189102537870339,55.88422161267734,0.0,False
levy_10,value,exact,gaussian,20,0.05,hold5@0.6,qnei,5,2,1.2,0.19999999999999996,1.6,-0.2456637995891441,0.19493837862226115,-0.008471165503073974,40.01195537752353,0.05932829651910154,True
levy_10,value,exact,gaussian,20,0.05,hold5@0.6,logei,5,2,1.8,0.8,1.4,0.979217139860674,1.0945734024595382,0.03376610827105777,41.36717542185286,0.21373280892283084,False
levy_10,value,exact,gaussian,20,0.25,hold5@0.6,qnei,5,2,1.2,0.19999999999999996,1.4,-1.2364498245539068,-0.8467530710231514,-0.04263620084668647,39.021169352558765,0.49177465824046396,True
levy_10,value,exact,gaussian,20,0.25,hold5@0.6,logei,5,2,1.8,0.8,1.6,0.7562085002179465,-0.21303452279942547,0.026076155179929374,41.144166782210135,0.7521888954322389,False
levy_10,value,exact,gaussian,20,1.0,hold5@0.6,logei,5,2,1.4,0.3999999999999999,1.2,1.1076614654508568,-0.5440795861928578,0.03819522294658119,41.49561974744305,0.6720001439764014,True
levy_10,value,exact,gaussian,20,1.0,hold5@0.6,qnei,5,2,1.6,0.6000000000000001,1.8,1.8191759319921785,2.165346330241526,0.06273020455145442,42.07679510910485,-0.7860471473994668,False
levy_10,value,exact,gaussian,20,5.0,hold5@0.6,qnei,5,2,1.2,0.19999999999999996,1.3,0.6667646487269607,1.7543955741112356,0.022991884438860754,40.92438382583963,-3.0270912107909753,True
levy_10,value,exact,gaussian,20,5.0,hold5@0.6,logei,5,2,1.8,0.8,1.7,6.599094322506511,5.117666009499079,0.22755497663815563,46.98705260449871,1.0542348425774584,False
