dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
stevens,value,exact,misclick,0,0.01,logei,5,2,1.5,0.5,1.7,0.0,0.0,0.0,10.962650799593908,0.0,True
stevens,value,exact,misclick,0,0.01,qnei,5,2,1.5,0.5,1.3,0.0,0.0,0.0,10.915380794456658,0.0,True
stevens,value,exact,misclick,0,0.05,logei,5,2,1.5,0.5,1.6,6.781312105121397,0.0,0.13839412459431424,17.743962904715307,0.0,True
stevens,value,exact,misclick,0,0.05,qnei,5,2,1.5,0.5,1.4,3.012970948829198,0.0,0.061489203037330575,13.928351743285855,0.0,True
stevens,value,exact,misclick,0,0.15,qnei,5,2,1.2,0.19999999999999996,1.2,18.560886598041993,1.942502918275883,0.37879360404167334,29.476267392498652,0.0,True
stevens,value,exact,misclick,0,0.15,logei,5,2,1.8,0.8,1.8,13.536041459294228,12.106995606717454,0.2762457440672291,24.498692258888134,0.0,False
stevens,value,exact,misclick,0,0.4,qnei,5,2,1.2,0.19999999999999996,1.2,24.936481463761925,28.118852637240558,0.5089077849747332,35.85186225821859,0.0,True
stevens,value,exact,misclick,0,0.4,logei,5,2,1.8,0.8,1.8,38.11049897220993,52.80415966299806,0.7777652851471416,49.07314977180384,0.0,False
stevens,value,exact,misclick,20,0.01,logei,5,2,1.5,0.5,1.7,0.0,0.0,0.0,10.962650799593908,0.0,True
stevens,value,exact,misclick,20,0.01,qnei,5,2,1.5,0.5,1.3,0.0,0.0,0.0,10.915380794456658,0.0,True
stevens,value,exact,misclick,20,0.05,logei,5,2,1.5,0.5,1.7,0.0,0.0,0.0,10.962650799593908,0.0,True
stevens,value,exact,misclick,20,0.05,qnei,5,2,1.5,0.5,1.3,0.0,0.0,0.0,10.915380794456658,-0.06370890844771646,True
stevens,value,exact,misclick,20,0.15,logei,5,2,1.5,0.5,1.7,0.0,0.0,0.0,10.962650799593908,0.0,True
stevens,value,exact,misclick,20,0.15,qnei,5,2,1.5,0.5,1.3,0.0,0.0,0.0,10.915380794456658,0.0,True
stevens,value,exact,misclick,20,0.4,logei,5,2,1.5,0.5,1.7,0.0,0.0,0.0,10.962650799593908,-0.06714706963559695,True
stevens,value,exact,misclick,20,0.4,qnei,5,2,1.5,0.5,1.3,0.0,0.0,0.0,10.915380794456658,0.0,True
