iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.8872794804849488,0.8872794804849488,0.0,False,False,0.0,ei,0.0,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,-0.9325116878672203,-0.9325116878672203,0.0,False,False,0.0,ei,0.0,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,0.8650715343080728,0.8650715343080728,0.0,False,False,0.0,ei,0.0,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.1832821562984503,1.1832821562984503,0.0,False,False,0.0,ei,0.0,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,1.1832821562984503,6.864439010390528,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-0.6877722785634273,-0.6877722785634273,0.0,False,False,0.0,ei,0.0,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,1.1832821562984503,6.864439010390528,michalewicz
6,0.0,2.5388738927931263,2.0881482831010807,0.11064013040108,0.5113050193655362,-0.9623292794494646,-0.9623292794494646,-0.9623292794494646,0.0,False,False,0.0,ei,0.5445367000065744,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.010050446138443,47.93330707492252,6.864439010390528,7.988884512487086,1.1832821562984503,6.864439010390528,michalewicz
7,1.912760377100037,1.78240182062629,1.1221740141294787,1.9639376074972745,2.1073728237813643,1.1544633138281823,1.1544633138281823,1.1544633138281823,0.0,False,False,0.0,ei,0.5903980999719352,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.8932578528607955,54.82656492778331,6.864439010390528,7.832366418254758,1.1832821562984503,6.864439010390528,michalewicz
8,3.141592653589793,2.025070556186448,0.4776518105964605,3.141592653589793,3.141592653589793,-1.053936095783113,-1.053936095783113,-1.053936095783113,0.0,False,False,0.0,ei,0.5601451999973506,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.101657262472092,63.9282221902554,6.864439010390528,7.991027773781925,1.1832821562984503,6.864439010390528,michalewicz
9,1.625226504729449,1.7393777694464176,1.4999487069560886,1.643603535722735,1.5112440629557764,-0.4652487731705191,-0.4652487731705191,-0.4652487731705191,0.0,False,False,0.0,ei,0.4638251999858767,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.512969939859497,72.4411921301149,6.864439010390528,8.049021347790545,1.1832821562984503,6.864439010390528,michalewicz
10,2.537079262982253,2.0960777754717856,1.4275378564255463,2.6372456387510685,1.9818991123414038,-0.4973534134313369,-0.4973534134313369,-0.4973534134313369,0.0,False,False,0.0,ei,0.48381020000670105,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.545074580120316,80.98626671023521,6.864439010390528,8.09862667102352,1.1832821562984503,6.864439010390528,michalewicz
11,1.6358669967170503,1.6436137696456241,0.9871645946316647,1.665273716059519,2.162686940042569,0.8075145747282957,0.8075145747282957,0.8075145747282957,0.0,False,False,0.0,ei,0.78333190002013,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.240206591960683,88.2264733021959,6.864439010390528,8.020588482017809,1.1832821562984503,6.864439010390528,michalewicz
12,2.897537248512918,2.30854084440021,1.7724667441932687,3.0205513572863967,1.693342314280951,0.49301406852976465,0.49301406852976465,0.49301406852976465,0.0,False,False,0.0,ei,0.946076099993661,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.554707098159214,95.78118040035511,6.864439010390528,7.981765033362926,1.1832821562984503,6.864439010390528,michalewicz
13,2.6347431355344493,1.9642323311177845,1.5291831690399034,1.2872885283472193,1.727471971868026,0.9538706971518562,0.9538706971518562,0.9538706971518562,0.0,False,False,0.0,ei,0.7700735999969766,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.093850469537122,102.87503086989223,6.864439010390528,7.913463913068633,1.1832821562984503,6.864439010390528,michalewicz
14,0.7924779214118279,2.042488981953419,1.4920888192905035,3.141592653589793,1.7335805490616814,0.843203234238689,0.843203234238689,0.843203234238689,0.0,False,False,0.0,ei,1.0203771999804303,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.2045179324502895,110.07954880234252,6.864439010390528,7.862824914453037,1.1832821562984503,6.864439010390528,michalewicz
15,3.141592653589793,2.0474835685865864,2.470994249041394,3.141592653589793,1.729277589392231,0.8214796461402555,0.8214796461402555,0.8214796461402555,0.0,False,False,0.0,ei,1.3716180000919849,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.226241520548723,117.30579032289124,6.864439010390528,7.820386021526082,1.1832821562984503,6.864439010390528,michalewicz
16,3.141592653589793,2.0906519568803197,0.49155218777665416,2.4985520316355823,1.7218572620940182,1.9293795211944047,1.9293795211944047,1.9293795211944047,0.0,False,False,0.0,ei,0.9729845999972895,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,6.118341645494573,123.42413196838581,6.118341645494573,7.714008248024113,1.9293795211944047,6.118341645494573,michalewicz
17,3.141592653589793,1.6053482369794723,0.0,3.141592653589793,2.0327319866952256,0.7940124004174716,0.7940124004174716,0.7940124004174716,0.0,False,False,0.0,ei,1.5049359999829903,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.253708766271506,130.6778407346573,6.118341645494573,7.6869318079210185,1.9293795211944047,6.118341645494573,michalewicz
18,3.141592653589793,1.643726279208421,3.033345627289794,3.141592653589793,2.068619700712345,0.4945699305186508,0.4945699305186508,0.4945699305186508,0.0,False,False,0.0,ei,0.9771116999909282,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.5531512361703275,138.23099197082763,6.118341645494573,7.6794995539348685,1.9293795211944047,6.118341645494573,michalewicz
19,3.141592653589793,2.0819115167453908,0.0,3.141592653589793,1.71104906469854,0.8156822874617575,0.8156822874617575,0.8156822874617575,0.0,False,False,0.0,ei,0.6854342999868095,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.232038879227221,145.46303085005485,6.118341645494573,7.65594899210815,1.9293795211944047,6.118341645494573,michalewicz
20,3.141592653589793,2.103179766415472,0.742633646281792,2.107062657324468,1.7378829345929434,0.69699692518427,0.69699692518427,0.69699692518427,0.0,False,False,0.0,ei,0.7185771999647841,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.350724241504708,152.81375509155956,6.118341645494573,7.640687754577978,1.9293795211944047,6.118341645494573,michalewicz
21,3.141592653589793,2.2505438092172767,0.009096316117376265,1.6373038492487142,1.7751793510115221,-0.3056750777534154,-0.3056750777534154,-0.3056750777534154,0.5063713755460125,True,True,0.0,ei,0.6659837999613956,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,8.353396244442393,161.16715133600195,6.118341645494573,7.674626254095331,1.9293795211944047,6.118341645494573,michalewicz
22,2.424655968368884,1.8033931919062987,0.0,2.9211561993455923,1.3314173600435688,-0.047214230068565684,-0.047214230068565684,-0.047214230068565684,0.8797363440846072,True,True,0.0,ei,0.8224462000653148,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,8.094935396757544,169.26208673275949,6.118341645494573,7.693731215125431,1.9293795211944047,6.118341645494573,michalewicz
23,3.1356400156954436,1.6181404481716681,0.0,2.265335116499522,2.0193859724481884,0.7141140698981834,0.7141140698981834,0.7141140698981834,0.5875901803759461,True,True,0.0,ei,0.8094894000096247,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.333607096790795,176.59569382955027,6.118341645494573,7.678073644763055,1.9293795211944047,6.118341645494573,michalewicz
24,2.6097430056032693,2.7276772788256345,0.6472739989519194,2.306668117990158,1.3366002626001894,-0.2555627338064584,-0.2555627338064584,-0.2555627338064584,0.9514172925880239,True,True,0.0,ei,0.6925216999370605,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,8.303283900495437,184.89897773004571,6.118341645494573,7.704124072085238,1.9293795211944047,6.118341645494573,michalewicz
25,3.141592653589793,1.3855857066393904,0.7374264139613722,2.521553523925706,1.068441706693423,1.0469259647267983,1.0469259647267983,1.0469259647267983,0.9750532980199037,True,True,0.0,ei,0.8343536000465974,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.00079520196218,191.8997729320079,6.118341645494573,7.675990917280315,1.9293795211944047,6.118341645494573,michalewicz
26,2.3641306721278874,2.1735107679566785,0.5114750622032369,2.1099649909944542,1.5885480531641685,-0.16433900643727758,-0.16433900643727758,-0.16433900643727758,0.9013724266577784,True,True,0.0,ei,0.8070104999933392,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,8.212060173126256,200.11183310513414,6.118341645494573,7.696608965582082,1.9293795211944047,6.118341645494573,michalewicz
27,2.3962743669180213,2.542388032429654,0.0,2.6867911288188004,1.953953463804742,-0.3542316734585351,-0.3542316734585351,-0.3542316734585351,1.0584942509227468,True,True,0.0,ei,0.8176644000923261,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,8.401952840147514,208.51378594528165,6.118341645494573,7.72273281278821,1.9293795211944047,6.118341645494573,michalewicz
28,2.9297122850321755,1.054529144573456,0.0,1.9632337047376471,1.2379556488366301,0.17003797298023887,0.17003797298023887,0.17003797298023887,1.075837515679128,True,True,0.0,ei,0.6743160999612883,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.877683193708739,216.3914691389904,6.118341645494573,7.7282667549639426,1.9293795211944047,6.118341645494573,michalewicz
29,3.141592653589793,1.116197852894373,0.4051069902778346,3.141592653589793,2.1371508064451827,-1.0086611314247695,-1.0086611314247695,-1.0086611314247695,1.5696673992862606,True,True,0.0,ei,0.34659289999399334,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,9.056382298113748,225.44785143710416,6.118341645494573,7.774063842658764,1.9293795211944047,6.118341645494573,michalewicz
30,3.141592653589793,2.1022456674216836,0.11423095288913382,1.8661241609791415,2.193448861662115,0.8614530625746457,0.8614530625746457,0.8614530625746457,0.6570589785646641,True,True,0.0,ei,0.8216401000972837,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.186268104114332,232.6341195412185,6.118341645494573,7.75447065137395,1.9293795211944047,6.118341645494573,michalewicz
31,2.8633339859688953,2.470645005920114,0.3407118894167599,1.585709297207177,1.9335162780221529,-1.05343608400531,-1.05343608400531,-1.05343608400531,0.927130941696684,True,True,0.0,ei,0.7278622000012547,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,9.101157250694289,241.73527679191278,6.118341645494573,7.797912154577832,1.9293795211944047,6.118341645494573,michalewicz
32,2.3226269667213844,1.6883658833889315,0.0,2.925314056730613,1.5589455255331683,1.524656807237948,1.524656807237948,1.524656807237948,0.9323258191082947,True,True,0.0,ei,0.6551220000255853,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,6.5230643594510305,248.25834115136382,6.118341645494573,7.7580731609801195,1.9293795211944047,6.118341645494573,michalewicz
33,2.366694625028734,2.7207037756086776,0.929579860584954,2.7670532674190955,1.4348046220946606,0.6058350623567413,0.6058350623567413,0.6058350623567413,1.478957791465152,True,True,0.0,ei,0.7158743001054972,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.441886104332237,255.70022725569606,6.118341645494573,7.7484917350210925,1.9293795211944047,6.118341645494573,michalewicz
34,3.141592653589793,1.8558180522737135,0.0,2.589112241427559,1.0609727713697161,0.018982682631055472,0.018982682631055472,0.018982682631055472,0.9433793575830622,True,True,0.0,ei,0.7844140999950469,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,8.028738484057923,263.72896573975396,6.118341645494573,7.7567342864633515,1.9293795211944047,6.118341645494573,michalewicz
35,3.141592653589793,2.22027782510038,0.0013730817754594184,1.954501975783416,1.8322021588967674,0.4023067959929742,0.4023067959929742,0.4023067959929742,0.7291101730121214,True,True,0.0,ei,0.7189800000051036,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.645414370696004,271.37438011045,6.118341645494573,7.753553717441428,1.9293795211944047,6.118341645494573,michalewicz
36,2.456973357640842,2.34632802020534,0.0,2.5848554966547437,1.0976409258979194,-0.18751603081008547,-0.18751603081008547,-0.18751603081008547,0.9854118873569155,True,True,0.0,ei,0.6645448000635952,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,8.235237197499064,279.60961730794907,6.118341645494573,7.766933814109696,1.9293795211944047,6.118341645494573,michalewicz
37,3.0221186548852454,1.9797159970920115,0.0,2.8467181841599056,0.9284674589719317,-0.005655252694171838,-0.005655252694171838,-0.005655252694171838,0.7998030366930294,True,True,0.0,ei,0.7258891999954358,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,8.05337641938315,287.6629937273322,6.118341645494573,7.7746755061441135,1.9293795211944047,6.118341645494573,michalewicz
38,2.941681879254185,1.587364811596549,0.0,2.055404421531104,1.5952232565658275,0.8966510034453233,0.8966510034453233,0.8966510034453233,0.6895299440762632,True,True,0.0,ei,0.6303020999766886,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.151070163243655,294.8140638905759,6.118341645494573,7.758264839225681,1.9293795211944047,6.118341645494573,michalewicz
39,2.433512647523374,1.4877995743468952,0.13068002132953324,2.5912476611474267,1.453120928656367,0.9023602066283899,0.9023602066283899,0.9023602066283899,0.8554497050463963,True,True,0.0,ei,0.7620950000127777,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,7.1453609600605885,301.9594248506365,6.118341645494573,7.742549355144525,1.9293795211944047,6.118341645494573,michalewicz
40,3.141592653589793,2.187841681061264,0.4485566005093927,2.620890386418766,1.5647127146753501,-1.0528367873116569,-1.0528367873116569,-1.0528367873116569,0.5560441856571594,True,True,0.0,ei,0.8737650000257418,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,9.100557954000635,311.0599828046371,6.118341645494573,7.776499570115928,1.9293795211944047,6.118341645494573,michalewicz
41,3.0702852172428994,1.7244291942366075,0.30768838526736386,2.542191352393338,0.7152105851524482,-0.12500269230116315,-0.12500269230116315,-0.12500269230116315,1.1211934468127973,True,True,0.0,ei,0.9039392000995576,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9293795211944047,8.17272385899014,319.23270666362725,6.118341645494573,7.78616357716164,1.9293795211944047,6.118341645494573,michalewicz
42,2.701030365328535,1.4935563564610255,0.5879246530142342,2.9422046101128707,1.7563959830751075,2.1598515215421226,2.1598515215421226,2.1598515215421226,0.988215055724317,True,True,0.0,ei,0.7470546999247745,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.1598515215421226,5.887869645146855,325.1205763087741,5.887869645146855,7.7409661025898595,2.1598515215421226,5.887869645146855,michalewicz
43,2.723516611708298,1.6099940368860368,0.8477041603960305,2.4662562027360404,1.4127544340643527,1.844631585254025,1.844631585254025,1.844631585254025,0.5836608566384112,True,True,0.0,ei,0.7183143999427557,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.1598515215421226,6.203089581434954,331.32366589020904,5.887869645146855,7.705201532330443,2.1598515215421226,5.887869645146855,michalewicz
44,2.5116991976631318,2.2939626987169834,0.856448555527034,3.141592653589793,1.2924908048728303,-0.8952612614496551,-0.8952612614496551,-0.8952612614496551,0.9796602254586403,True,True,0.0,ei,0.7700676000677049,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.1598515215421226,8.942982428138633,340.2666483183477,5.887869645146855,7.733332916326083,2.1598515215421226,5.887869645146855,michalewicz
45,2.6931950176445705,1.70404286353113,1.29067135448958,1.7497819661927625,1.2485823860981948,1.688292577404117,1.688292577404117,1.688292577404117,1.4782558501424883,True,True,0.0,ei,0.7249942000489682,False,11,8a169b0c-5881-4520-aad1-dc0b699e8bc2,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.1598515215421226,6.359428589284861,346.6260769076325,5.887869645146855,7.702801709058501,2.1598515215421226,5.887869645146855,michalewicz
