dataset,objective,acquisition,error_model,jitter_iteration,jitter_std,oracle_model,delta_excess_l2_norm_mean,final_simple_regret_excess_true_mean,final_cum_regret_excess_true_mean,final_avg_regret_excess_true_mean,auc_simple_regret_excess_true_mean,delta_excess_l2_norm_std,final_simple_regret_excess_true_std,final_cum_regret_excess_true_std,final_avg_regret_excess_true_std,auc_simple_regret_excess_true_std,runs
iso_rastrigin,composite,ei,gaussian,0,0.226732,gradient_boosting,0.0,0.20719891567740495,7.289250255608889,0.14578500511217785,7.718703389549033,0.0,0.5508044800114141,18.655110465467807,0.37310220930935617,26.225745567687103,5
iso_rastrigin,composite,ei,gaussian,0,0.906928,gradient_boosting,0.0,0.2765398182533806,14.977422164728853,0.2995484432945771,12.997123827641607,0.0,0.38126394503873723,18.048784163610872,0.3609756832722176,12.339062950877935,5
iso_rastrigin,composite,ei,gaussian,0,4.53464,gradient_boosting,0.0,0.5578130242130328,51.53345202564698,1.0306690405129395,18.793565450425472,0.0,0.8971014082382097,28.759672865648337,0.5751934573129667,34.42147464171015,5
iso_rastrigin,composite,logei,gaussian,0,0.226732,gradient_boosting,0.0,0.10908590542113354,8.0201909551559,0.16040381910311793,1.6164634068940997,0.0,0.23202630045303568,9.543548946200987,0.19087097892401972,12.506931050572698,5
iso_rastrigin,composite,logei,gaussian,0,0.906928,gradient_boosting,0.0,0.1774228174015055,7.666583338873738,0.15333166677747476,6.417275499968577,0.0,0.37848656819001225,18.530193161578705,0.370603863231574,14.150989069087796,5
iso_rastrigin,composite,logei,gaussian,0,4.53464,gradient_boosting,0.0,0.5600845805097714,65.13190779625647,1.3026381559251294,16.22282552119373,0.0,0.4274098334277131,33.156832873404376,0.6631366574680874,18.250056957005263,5
iso_rastrigin,composite,qnei,gaussian,0,0.226732,gradient_boosting,0.0,-0.00638503735397653,1.5285227297489683,0.030570454594979424,8.383562857583367,0.0,0.6073455170063845,16.100243688552087,0.32200487377104164,25.421198751396915,5
iso_rastrigin,composite,qnei,gaussian,0,0.906928,gradient_boosting,0.0,0.3191538271982094,19.761232753637508,0.39522465507275006,14.538247854131072,0.0,0.5834460518589576,19.126552649281805,0.38253105298563617,26.21898901780781,5
iso_rastrigin,composite,qnei,gaussian,0,4.53464,gradient_boosting,0.0,0.6949911148883219,58.84054989247543,1.1768109978495087,23.414134358658725,0.0,0.8779355687202309,20.42709371900187,0.4085418743800375,35.744991041972845,5
iso_rastrigin,composite,random,gaussian,0,0.226732,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_rastrigin,composite,random,gaussian,0,0.906928,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_rastrigin,composite,random,gaussian,0,4.53464,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_rastrigin,composite,sobol,gaussian,0,0.226732,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_rastrigin,composite,sobol,gaussian,0,0.906928,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_rastrigin,composite,sobol,gaussian,0,4.53464,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_rastrigin,composite,ucb,gaussian,0,0.226732,gradient_boosting,0.0,0.17942531778950546,2.888980657068811,0.05777961314137618,0.8645912396301412,0.0,0.47526062033428695,19.10283940692779,0.3820567881385559,19.485195281530313,5
iso_rastrigin,composite,ucb,gaussian,0,0.906928,gradient_boosting,0.0,0.012491335800792758,11.463932255167446,0.22927864510334883,4.6507864768781415,0.0,0.7765302295313528,17.951820225108438,0.3590364045021688,14.363307457435267,5
iso_rastrigin,composite,ucb,gaussian,0,4.53464,gradient_boosting,0.0,0.415064166321723,51.17041245691945,1.023408249138389,11.724640669920674,0.0,0.4689542170937405,12.639850172217763,0.2527970034443553,17.36147261394691,5
all,composite,ei,gaussian,0,0.226732,gradient_boosting,0.0,0.20719891567740495,7.289250255608889,0.14578500511217785,7.718703389549033,0.0,0.5508044800114141,18.655110465467807,0.37310220930935617,26.225745567687103,5
all,composite,ei,gaussian,0,0.906928,gradient_boosting,0.0,0.2765398182533806,14.977422164728853,0.2995484432945771,12.997123827641607,0.0,0.38126394503873723,18.048784163610872,0.3609756832722176,12.339062950877935,5
all,composite,ei,gaussian,0,4.53464,gradient_boosting,0.0,0.5578130242130328,51.53345202564698,1.0306690405129395,18.793565450425472,0.0,0.8971014082382097,28.759672865648337,0.5751934573129667,34.42147464171015,5
all,composite,logei,gaussian,0,0.226732,gradient_boosting,0.0,0.10908590542113354,8.0201909551559,0.16040381910311793,1.6164634068940997,0.0,0.23202630045303568,9.543548946200987,0.19087097892401972,12.506931050572698,5
all,composite,logei,gaussian,0,0.906928,gradient_boosting,0.0,0.1774228174015055,7.666583338873738,0.15333166677747476,6.417275499968577,0.0,0.37848656819001225,18.530193161578705,0.370603863231574,14.150989069087796,5
all,composite,logei,gaussian,0,4.53464,gradient_boosting,0.0,0.5600845805097714,65.13190779625647,1.3026381559251294,16.22282552119373,0.0,0.4274098334277131,33.156832873404376,0.6631366574680874,18.250056957005263,5
all,composite,qnei,gaussian,0,0.226732,gradient_boosting,0.0,-0.00638503735397653,1.5285227297489683,0.030570454594979424,8.383562857583367,0.0,0.6073455170063845,16.100243688552087,0.32200487377104164,25.421198751396915,5
all,composite,qnei,gaussian,0,0.906928,gradient_boosting,0.0,0.3191538271982094,19.761232753637508,0.39522465507275006,14.538247854131072,0.0,0.5834460518589576,19.126552649281805,0.38253105298563617,26.21898901780781,5
all,composite,qnei,gaussian,0,4.53464,gradient_boosting,0.0,0.6949911148883219,58.84054989247543,1.1768109978495087,23.414134358658725,0.0,0.8779355687202309,20.42709371900187,0.4085418743800375,35.744991041972845,5
all,composite,random,gaussian,0,0.226732,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
