iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,-0.031766115535288963,True,-0.627614163288852,qnei,0.0,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,7.824792217139072,True,7.631761076121617,qnei,0.0,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.19303114101745533,7.854690025671523,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,1.0268897040588651,True,2.0796023487323,qnei,0.0,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.19303114101745533,7.854690025671523,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,5.68612349736223,True,4.679618688546483,qnei,0.0,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,0.19303114101745533,7.854690025671523,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-2.8717951332642486,True,-1.81807361366584,qnei,0.0,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,0.19303114101745533,7.854690025671523,michalewicz
6,3.141592653589793,1.3494099873850227,0.0,0.0,0.5165378912003371,-0.722790054996555,-1.12391320290843,True,-0.401123147911875,qnei,0.42132910003419966,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.770511221685533,49.3201672218155,7.041216357873232,8.220027870302584,0.19303114101745533,7.854690025671523,michalewicz
7,2.95502381658595,1.237688512586282,3.141592653589793,0.0,2.447081102395869,-1.01202144736746,2.2784015622138716,True,3.290423009581332,qnei,0.37126740004168823,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.059742614056438,58.37990983587194,7.041216357873232,8.339987119410278,0.19303114101745533,7.854690025671523,michalewicz
8,2.564612289518866,2.4697419691948403,2.4979821056865785,0.5772314107859129,1.4516909843685497,-0.9932719355452599,1.1544116580436588,True,2.1476835935889187,qnei,0.35863119998248294,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.04099310223424,67.42090293810618,7.041216357873232,8.427612867263273,0.19303114101745533,7.854690025671523,michalewicz
9,3.141592653589793,3.0291453686080594,3.141592653589793,0.0,1.4569878419277043,-1.053938222853692,-0.742152822512449,True,0.311785400341243,qnei,0.4620413000229746,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.10165938954267,76.52256232764886,7.041216357873232,8.502506925294318,0.19303114101745533,7.854690025671523,michalewicz
10,2.8445316641423584,2.33600054622761,2.8282897518139714,0.0,1.4637378689390406,-0.6788434645133676,-10.236513786524565,True,-9.557670322011198,qnei,0.6170674000168219,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.726564631202345,85.2491269588512,7.041216357873232,8.52491269588512,0.19303114101745533,7.854690025671523,michalewicz
11,2.688407673908024,2.6877877021557057,2.66246826272218,0.41424736281382285,1.38129118387586,-0.3031567146395625,4.491687949410933,True,4.794844664050495,qnei,0.7013987000100315,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.350877881328541,93.60000484017975,7.041216357873232,8.50909134910725,0.19303114101745533,7.854690025671523,michalewicz
12,3.141592653589793,2.7184147529519396,3.141592653589793,0.0,0.601746454046104,-0.25708446938970325,-0.8655448983980665,True,-0.6084604290083633,qnei,0.7761783000314608,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.304805636078681,101.90481047625843,7.041216357873232,8.492067539688202,0.19303114101745533,7.854690025671523,michalewicz
13,2.596176075545787,1.0585402444772716,2.4678693398604876,0.6782458827706883,2.35995995710469,-1.0232129696405672,-5.03889370157431,True,-4.015680731933743,qnei,0.7192569000180811,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.070934136329546,110.97574461258797,7.041216357873232,8.536595739429844,0.19303114101745533,7.854690025671523,michalewicz
14,0.0,3.141592653589793,0.0,0.0,0.0,-1.0539382319151993,2.318217138455447,True,3.3721553703706464,qnei,0.26604000001680106,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398604177,120.07740401119216,7.041216357873232,8.576957429370868,0.19303114101745533,7.854690025671523,michalewicz
15,0.0,0.0,0.0,0.03518712512001758,3.141592653589793,-1.0539382319151993,-6.60281873217278,True,-5.548880500257581,qnei,0.24886749999132007,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398604177,129.17906340979633,7.041216357873232,8.611937560653088,0.19303114101745533,7.854690025671523,michalewicz
16,2.32845004901727,3.141592653589793,0.0,1.5644283380914903,0.0,0.05431976916811066,1.561074467626155,True,1.5067546984580442,qnei,0.33550049999030307,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.993401397520867,137.1724648073172,7.041216357873232,8.573279050457325,0.19303114101745533,7.854690025671523,michalewicz
17,0.0,3.141592653589793,3.141592653589793,1.2247971862294695,0.0,-0.4890253909070376,-0.5260073657092418,True,-0.036981974802204165,qnei,0.26217970001744106,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.536746557596016,145.70921136491322,7.041216357873232,8.571130080289013,0.19303114101745533,7.854690025671523,michalewicz
18,3.141592653589793,3.141592653589793,0.0,2.5815728027029583,3.141592653589793,-1.039743120900799,-1.8967959423735254,True,-0.8570528214727264,qnei,0.23665499995695427,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.087464287589777,154.79667565250298,7.041216357873232,8.599815314027943,0.19303114101745533,7.854690025671523,michalewicz
19,3.141592653589793,0.0,3.141592653589793,1.9298076412920178,0.0,0.7482946267138099,-0.7887822465248359,True,-1.5370768732386457,qnei,0.2950688999844715,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.299426539975168,162.09610219247816,7.041216357873232,8.531373799604113,0.19303114101745533,7.854690025671523,michalewicz
20,3.141592653589793,3.141592653589793,0.0,0.6914571319770069,3.141592653589793,-1.053920921360193,-1.2433548281459408,True,-0.18943390678574779,qnei,0.2200911000254564,False,1.5,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101642088049172,171.19774428052733,7.041216357873232,8.559887214026366,0.19303114101745533,7.854690025671523,michalewicz
21,1.0482165321650347,0.0,0.0,3.141592653589793,0.0,-1.0539382310773104,-1.3159690794728345,True,-0.26203084839552404,qnei,0.2791838000412099,False,0.6667,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,37.498125093745315,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659397766289,180.29940367829363,7.041216357873232,8.585685889442553,0.19303114101745533,7.854690025671523,michalewicz
22,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.0,-1.0539382319151993,4.276139974678781,True,5.3300782065939805,qnei,0.25359199999365956,False,0.6667,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,37.498125093745315,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398604177,189.4010630768978,7.041216357873232,8.609139230768081,0.19303114101745533,7.854690025671523,michalewicz
23,2.894549741587862,2.726549105456567,2.8209447353644532,0.0,1.6075399465004059,0.08502686458768752,-3.5158688277066896,True,-3.6008956922943773,qnei,0.8723958000191487,False,0.6667,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,37.498125093745315,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.962694302101291,197.36375737899908,7.041216357873232,8.5810329295217,0.19303114101745533,7.854690025671523,michalewicz
24,3.141592653589793,3.141592653589793,0.0,3.141592653589793,0.0,-1.0539382319151993,-1.4463516792856885,True,-0.3924134473704892,qnei,0.27725680003641173,False,0.6667,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,37.498125093745315,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398604177,206.46541677760325,7.041216357873232,8.602725699066802,0.19303114101745533,7.854690025671523,michalewicz
25,3.141592653589793,0.0,3.141592653589793,3.141592653589793,3.141592653589793,-1.0539382319151993,6.920506652196431,True,7.97444488411163,qnei,0.26769189996412024,False,0.6667,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,37.498125093745315,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398604177,215.56707617620742,7.041216357873232,8.622683047048296,0.19303114101745533,7.854690025671523,michalewicz
26,2.817139317194829,2.7196843734177265,2.8303635623657555,0.2042542306603746,1.3322517136468235,0.1319697062419385,4.067302095461555,True,3.9353323892196164,qnei,0.7381309999618679,False,0.6667,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,37.498125093745315,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.91575146044704,223.48282763665446,7.041216357873232,8.595493370640556,0.19303114101745533,7.854690025671523,michalewicz
27,2.8702786692399314,2.692324002074554,2.8652564965784473,0.08132977045772294,1.4105474625007663,0.2409689543555693,1.3275467166294717,True,1.0865777622739023,qnei,0.8110753999790177,False,0.6667,9,60b6218b-d790-401e-aa2f-45c7e6619c61,gaussian,5.0,0,exact,value,learned,37.498125093745315,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.806752212333409,231.28957984898787,7.041216357873232,8.566280735147698,0.19303114101745533,7.854690025671523,michalewicz
