iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,5.852084123177034,True,6.852674243022441,qnei,0.0,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,-1.3956184232500344,True,-0.49151175726331386,qnei,0.0,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-1.0005901198454061,9.048311286534384,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,-6.847282952449051,True,-6.3650956329796875,qnei,0.0,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-1.0005901198454061,9.048311286534384,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.9783677662708578,-1.7607362845286323,True,-0.7823685182577745,qnei,0.0,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,9.026088932959835,35.55613653832826,8.529908486158341,8.889034134582065,-1.0005901198454061,9.048311286534384,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,-1.2887767519328455,True,-1.0995537152693702,qnei,0.0,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.79308074168071,8.236944203352454,8.758616148336142,-1.0005901198454061,9.048311286534384,michalewicz
6,3.109947134371342,0.5533088807651302,2.8150895419758735,0.0,1.3235301427533581,-0.7828936022390516,-2.7886583346541975,True,-2.005764732415146,qnei,0.4217048999853432,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.83061476892803,52.62369551060874,8.236944203352454,8.77061591843479,-1.0005901198454061,9.048311286534384,michalewicz
7,2.985345032409832,0.7142376187313607,2.587649617323021,0.6060819851376751,1.4796704021076266,-1.0539380979780077,-1.9756369237043623,True,-0.9216988257263545,qnei,0.3180515000130981,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101659264666987,61.725354775275726,8.236944203352454,8.81790782503939,-1.0005901198454061,9.048311286534384,michalewicz
8,3.0196863656605686,0.6592227935115387,2.6449169898647287,0.4261555835922219,1.4799695319040136,-1.0539382260056833,10.080596753900712,True,11.134534979906396,qnei,0.45482970000011846,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101659392694662,70.82701416797039,8.236944203352454,8.853376770996299,-1.0539382260056833,9.101659392694662,michalewicz
9,3.0377727884489065,0.6671955420335234,2.691988452187361,0.37929929314844013,1.3328620318009483,-1.053912320250601,6.920415052553993,True,7.974327372804595,qnei,0.4000903999549337,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.10163348693958,79.92864765490997,8.236944203352454,8.880960850545552,-1.0539382260056833,9.101659392694662,michalewicz
10,3.0143507489267103,0.6260875448963608,2.617868986756393,0.3989543983135949,1.6434406750328876,-0.721879900520556,7.605850282211143,True,8.327730182731699,qnei,0.658700600033626,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.769601067209534,88.6982487221195,8.236944203352454,8.86982487221195,-1.0539382260056833,9.101659392694662,michalewicz
11,3.0496254911627454,0.734407892769933,2.7506475707712106,0.4296387457115154,0.9909943779450903,0.5799628394606258,-4.612074445728831,True,-5.192037285189457,qnei,0.4644008000032045,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,0.5799628394606258,7.467758327228353,96.16600704934785,7.467758327228353,8.742364277213442,-1.0539382260056833,9.101659392694662,michalewicz
12,3.141592653589793,1.1074807713788188,2.6338548891827975,0.38058830464243204,1.4987243751530506,-1.0523909319425966,-1.751614346973005,True,-0.6992234150304084,qnei,1.8655595999443904,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,0.5799628394606258,9.100112098631575,105.26611914797942,7.467758327228353,8.772176595664952,-1.0539382260056833,9.101659392694662,michalewicz
13,3.0058124329267346,0.5601068513230527,2.65943974749573,0.3905711873985058,1.4839298232104876,-1.0539381081550334,-6.812779147123427,True,-5.758841038968393,qnei,0.7345231999643147,False,1.5,10,4aca600b-f9df-4f85-9d38-fe99ca8dbc4c,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,0.5799628394606258,9.101659274844012,114.36777842282343,7.467758327228353,8.797521417140263,-1.0539382260056833,9.101659392694662,michalewicz
