iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,8.241658620411824,True,7.354379139926875,logei,0.0,False,1.5,11,e7bf5050-32d0-4afb-82d1-9ae862985ceb,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,2.8511716128111924,True,3.7836833006784127,logei,0.0,False,1.5,11,e7bf5050-32d0-4afb-82d1-9ae862985ceb,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,1.9179345283033147,True,1.0528629939952419,logei,0.0,False,1.5,11,e7bf5050-32d0-4afb-82d1-9ae862985ceb,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,2.4635574187534353,True,1.280275262454985,logei,0.0,False,1.5,11,e7bf5050-32d0-4afb-82d1-9ae862985ceb,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,0.8872794804849488,7.160441686204029,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-11.121844599755423,True,-10.434072321191996,logei,0.0,False,1.5,11,e7bf5050-32d0-4afb-82d1-9ae862985ceb,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,0.8872794804849488,7.160441686204029,michalewicz
6,0.0,2.9638966143683176,2.561758444247119,0.06430710411438875,0.0,-1.0538966211366827,-5.0134820214578175,True,-3.959585400321135,logei,0.7319401000277139,False,1.5,11,e7bf5050-32d0-4afb-82d1-9ae862985ceb,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.101617787825662,48.024874416609734,6.864439010390528,8.004145736101622,0.8872794804849488,7.160441686204029,michalewicz
7,0.0,1.4037471787665352,1.2967141226975378,0.0,0.33594546029609584,1.4844977806688253,-2.5994747404877523,True,-4.083972521156578,logei,0.46074120001867414,False,1.5,11,e7bf5050-32d0-4afb-82d1-9ae862985ceb,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.4844977806688253,6.563223386020153,54.58809780262989,6.563223386020153,7.798299686089984,0.8872794804849488,7.160441686204029,michalewicz
8,0.0,1.4991330462249657,1.97575160373051,0.0,1.0547617202055286,1.6664583021319845,3.7641901295413245,True,2.0977318274093397,logei,0.5450373999774456,False,1.5,11,e7bf5050-32d0-4afb-82d1-9ae862985ceb,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.6664583021319845,6.3812628645569935,60.96936066718688,6.3812628645569935,7.62117008339836,0.8872794804849488,7.160441686204029,michalewicz
9,0.35653315739310454,1.818082093704644,1.872868209204289,0.0,0.0,-0.9595031258935617,-7.251882607599528,True,-6.292379481705966,logei,0.5501465999986976,False,1.5,11,e7bf5050-32d0-4afb-82d1-9ae862985ceb,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.6664583021319845,9.00722429258254,69.97658495976943,6.3812628645569935,7.775176106641047,0.8872794804849488,7.160441686204029,michalewicz
10,0.49150485903948515,1.6255012571381238,2.1548642893433154,0.06190841164670035,0.5993678323608588,1.3977079390560632,4.946823041054952,True,3.5491151019988885,logei,0.5421173999784514,False,1.5,11,e7bf5050-32d0-4afb-82d1-9ae862985ceb,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4",8.047721166688978,1.6664583021319845,6.650013227632915,76.62659818740234,6.3812628645569935,7.6626598187402335,0.8872794804849488,7.160441686204029,michalewicz
