iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-7.428595944616008,-0.014442751197700332,2.029967152467149,-9.42621983256111,-7.041478308450881,8.564220459207391,-8.591588476916064,-7.40452101201404,8.9665690658355,2.4376718559276576,-2.6201375254041803,-1.0005544249713205,-0.9878062224208861,True,0.012748202550434407,qnei,0.0,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.0005544249713205,3.625034756749933,3.625034756749933,3.625034756749933,3.625034756749933,-1.0005544249713205,3.625034756749933,levy_10
2,0.22780043606525346,3.2568590503359847,-4.493823684777414,-7.240638542660893,5.760791890079837,3.4072116820496756,0.24764626966320868,6.334728719393162,0.9815053774005271,9.618272785946111,-5.909810773399102,0.28151697911973667,0.1565644525163904,True,-0.12495252660334627,qnei,0.0,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.28151697911973667,2.3429633526588756,5.967998109408809,2.3429633526588756,2.9839990547044044,0.28151697911973667,2.3429633526588756,levy_10
3,1.0746072573045566,-0.3275060615322456,-2.934502898791038,1.8319060789808699,-5.2939753666483895,6.044053675569671,7.346671036848292,-7.424806575442979,-0.6585358652345779,-4.457102149325913,-8.337660045295152,1.0711521180853574,1.2523118106821833,True,0.18115969259682596,qnei,0.0,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,1.553328213693255,7.5213263231020635,1.553328213693255,2.5071087743673544,1.0711521180853574,1.553328213693255,levy_10
4,7.9188861650073505,-1.4010261590432922,-7.046174000758119,3.467247145518215,-5.955679444239237,8.028621573763537,-5.657034851629437,-9.338506252451426,-5.984620916775613,-3.085042524887209,-0.6218367315503066,-0.9794788163623632,-0.6950661382720698,True,0.28441267809029347,qnei,0.0,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,3.6039591481409756,11.12528547124304,1.553328213693255,2.78132136781076,1.0711521180853574,1.553328213693255,levy_10
5,8.122686777911213,3.9472217747259553,-3.2135867851510946,-9.662455698050042,-6.803526117900381,9.928717510793412,-0.8056804021363089,3.8207983263751863,-8.906638771963241,-9.318994421059248,6.917802128901151,-1.9565206783538978,-2.633813980108567,True,-0.6772933017546694,qnei,0.0,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,4.5810010101325105,15.70628648137555,1.553328213693255,3.1412572962751097,1.0711521180853574,1.553328213693255,levy_10
6,3.2835458330591196,-0.6019712059168016,-6.677986549044733,6.249822791482557,1.093118953951877,3.0237667649809223,8.639699416830473,-5.466990439719298,-1.9647122129506371,2.115447615040563,-10.0,0.32468732729055355,0.6031935579936445,True,0.27850623070309094,qnei,0.4466390999732539,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,2.2997930044880586,18.00607948586361,1.553328213693255,3.0010132476439346,1.0711521180853574,1.553328213693255,levy_10
7,2.9814093637873142,2.297944667564386,-1.2316579724448122,-5.335920235405275,-7.721196423818816,8.380564795207068,6.88039393966996,-1.4984751221550117,-3.964606466859958,-9.718961030225454,-10.0,-0.19366925846136498,-0.07086787577442474,True,0.12280138268694024,qnei,0.6059462999692187,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,2.8181495902399774,20.824229076103585,1.553328213693255,2.974889868014798,1.0711521180853574,1.553328213693255,levy_10
8,-2.1682297105561585,-2.8110792630943986,-0.6502101530910855,5.8444067334825505,-9.789989825916589,9.774924379767002,1.840096089169867,-10.0,0.05507553380807056,-0.4925181309871642,-10.0,-2.3154532827267484,-2.3785841619173897,True,-0.06313087919064131,qnei,0.9139033999526873,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,4.93993361450536,25.764162690608945,1.553328213693255,3.220520336326118,1.0711521180853574,1.553328213693255,levy_10
9,-0.7397827343116172,-1.5977341004691032,-2.987787131336845,4.150450766196512,-5.365896831953566,4.68695622250414,8.548111702399279,-10.0,2.510997742238012,-4.656234622263091,-5.70537459591881,-0.18125670255204981,0.013602021939635889,True,0.1948587244916857,qnei,0.6878912000101991,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,2.805737034330662,28.569899724939607,1.553328213693255,3.1744333027710674,1.0711521180853574,1.553328213693255,levy_10
10,1.3777423083818932,0.5615929936222211,-4.866350363542099,0.4803531696550114,-0.09978180782162267,2.508248805063962,9.105964152815133,-6.171179743882464,1.3689956535745595,-2.24107624067385,-5.652433872990451,0.8230347049934966,0.6838079931628182,True,-0.13922671183067847,qnei,0.9005646000150591,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,1.8014456267851156,30.37134535172472,1.553328213693255,3.037134535172472,1.0711521180853574,1.553328213693255,levy_10
11,3.8028250150561416,2.7215371228548517,-3.9671641711492143,-4.410409030381634,-1.3728432255434733,5.130915208972143,7.305642326495462,-6.850364259060221,-3.2044754588315136,-3.9161607393114775,-9.164362661085608,1.1351531000404174,1.251814958394843,True,0.11666185835442566,qnei,0.9153999999980442,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.1351531000404174,1.489327231738195,31.860672583462915,1.489327231738195,2.89642478031481,1.0711521180853574,1.553328213693255,levy_10
12,-3.4297853353088166,-2.0572842355597225,-1.2919572668305372,-5.751151934969851,0.8578114788709095,10.0,7.386261734271104,-5.880271372611316,-0.5420092636930326,-3.1185982226892834,-9.095584310599206,-0.19410149357945186,-0.30555819951967017,True,-0.11145670594021831,qnei,0.9092739999759942,False,1.2523118106821833,11,e0b95cde-ed70-4413-8df8-ed15fd10a245,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.1351531000404174,2.818581825358064,34.67925440882098,1.489327231738195,2.8899378674017484,1.0711521180853574,1.553328213693255,levy_10
