iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.120034192579507,-5.846363798417062,6.568897705490613,-7.014357538359595,0.25609232873129706,-7.2816079195898675,3.7807295956226223,6.834954486245579,-1.4898200519004678,9.138520069067326,6.506658127695964,-1.157811806498557,-1.3599643486773108,True,-0.20215254217875378,logei,0.0,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.157811806498557,3.7822921382771693,3.7822921382771693,3.7822921382771693,3.7822921382771693,-1.157811806498557,3.7822921382771693,levy_10
2,-3.2356937505684797,1.5152109588902718,5.066037294169538,6.54207874049591,8.668769417031626,-7.100106101275454,4.911604220878749,-7.212972122643553,8.130575122258538,-5.477711326509452,7.064794998112124,-0.20877564190001702,0.09328081546530331,True,0.30205645736532033,logei,0.0,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.20877564190001702,2.833255973678629,6.615548111955798,2.833255973678629,3.307774055977899,-0.20877564190001702,2.833255973678629,levy_10
3,-3.873642689357524,9.396607364126435,0.3566842723373931,-3.550508824678773,-4.351329656706408,2.11729991639352,-3.324710865613234,3.5729754701628575,-6.911498590782119,-5.0044896120743365,7.397884921122195,0.45606599894833727,0.7311753422210555,True,0.27510934327271824,logei,0.0,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.168414332830275,8.783962444786074,2.168414332830275,2.9279874815953577,0.45606599894833727,2.168414332830275,levy_10
4,2.0073564087183815,-4.760338880589325,-7.011701988380235,-7.2642170102962105,-5.021581248170072,-2.3435066685918553,2.98158113248871,6.751275201221233,5.52063894020953,-3.2096884953116263,-7.028625234553525,0.27876479459721293,0.19608116496151817,True,-0.08268362963569476,logei,0.0,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.345715537181399,11.129677981967472,2.168414332830275,2.782419495491868,0.45606599894833727,2.168414332830275,levy_10
5,-0.8596122661526415,-1.242712846223995,1.4843517980603984,-2.534615529594186,2.676501147241977,-7.707112820416979,-5.338190515371233,5.344820340774543,9.742485437801879,6.160021586447218,6.859312880498479,0.1399951525674407,0.6687506605805213,True,0.5287555080130807,logei,0.0,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.4844851792111715,13.614163161178643,2.168414332830275,2.7228326322357286,0.45606599894833727,2.168414332830275,levy_10
6,-3.60533261208505,2.6831807666602323,-3.5262676559448707,-4.871686556921363,-2.7786396162178817,-2.6236235021515886,-7.015448163272559,7.258345872255017,5.610426676560492,0.7857080866590281,3.272669250866053,0.9056884899632518,0.8831397195362045,True,-0.022548770427047282,logei,0.4840186999645084,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.9056884899632518,1.7187918418153605,15.332955002994003,1.7187918418153605,2.5554925004990006,0.9056884899632518,1.7187918418153605,levy_10
7,-3.5842008665675613,9.707522448420972,-3.1796837047024855,-4.473795625764486,-9.034571401946376,-9.999856533856192,0.6841015931441167,9.997381264664483,4.711904656271388,10.0,8.333636850593514,-3.103894998933634,-2.876502424175881,True,0.22739257475775299,logei,0.41492159996414557,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.9056884899632518,5.728375330712247,21.061330333706252,1.7187918418153605,3.0087614762437505,0.9056884899632518,1.7187918418153605,levy_10
8,-2.799408361558208,-0.5300589526337881,0.08945077084547105,-2.0174053228029782,3.2352122573941076,-2.837086381877495,-7.178807752413941,3.13710935236072,7.364628775492108,-1.0781172518106394,4.45133199612082,1.4425331849443985,1.2523118106821833,True,-0.1902213742622152,logei,0.4877103000180796,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4425331849443985,1.1819471468342138,22.243277480540467,1.1819471468342138,2.7804096850675584,1.4425331849443985,1.1819471468342138,levy_10
9,5.957326233120293,-9.149270355524862,4.288654555448575,-6.832414069156685,4.80320475938905,0.5982972394850625,-5.618563687091001,4.482685944264628,-0.11088299520872526,-0.9697280954450653,2.048270602078634,0.25513237942479267,0.3893702402847104,True,0.13423786085991773,logei,0.42192100000102073,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4425331849443985,2.3693479523538197,24.612625432894287,1.1819471468342138,2.734736159210476,1.4425331849443985,1.1819471468342138,levy_10
10,-10.0,5.688937078327211,-9.05755215913637,-0.38941613085460197,3.554463456920227,-3.657730602260796,-10.0,7.662709518076301,10.0,0.9094830830025803,5.355502182651864,-2.603922820910585,-2.7631946583585396,True,-0.15927183744795448,logei,0.6894054000149481,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4425331849443985,5.228403152689197,29.841028585583484,1.1819471468342138,2.9841028585583484,1.4425331849443985,1.1819471468342138,levy_10
11,-0.5579677021533117,0.5421823408956807,1.2503415909635038,-5.852928295733684,-0.9712143192045821,0.23358357933331578,-8.298008300311173,5.76500828085182,0.519465311128523,-0.7754808917324184,4.906942129817829,1.5608301745715472,1.2109743380324967,True,-0.3498558365390505,logei,0.7016365000163205,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5608301745715472,1.0636501572070651,30.904678742790548,1.0636501572070651,2.809516249344595,1.4425331849443985,1.1819471468342138,levy_10
12,-1.589657734719937,-4.740062614236491,3.602253698454998,-6.405591235437829,-4.078926135400291,-4.301318329667652,-10.0,3.757378802985029,10.0,0.7665560189622698,0.8961150592896865,-1.0073453324111814,-1.2547051575629804,True,-0.247359825151799,logei,0.8576587000279687,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5608301745715472,3.631825664189794,34.53650440698034,1.0636501572070651,2.8780420339150283,1.4425331849443985,1.1819471468342138,levy_10
13,0.32290391735933555,2.022206471531655,-1.2506990578581023,-4.827353175870914,-0.33045739889997566,1.8292668998303399,-3.3362093350599937,4.945062492878285,-2.30321452446815,-4.1047114525114266,3.392604606394293,1.9703658550181484,1.2523118106821833,True,-0.7180540443359651,logei,0.5976609000354074,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9703658550181484,0.6541144767604639,35.190618883740804,0.6541144767604639,2.7069706833646774,1.4425331849443985,1.1819471468342138,levy_10
14,-5.143410186391902,7.001529302696799,0.39637931271897425,-2.735308215319543,0.8471773292756279,-0.23965063260741667,-10.0,5.559383540779586,0.06212745272430064,0.08802342749663154,10.0,-0.02452927566114741,0.11013236993475195,True,0.13466164559589935,logei,0.6441410999977961,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9703658550181484,2.6490096074397598,37.83962849118056,0.6541144767604639,2.7028306065128973,1.4425331849443985,1.1819471468342138,levy_10
15,1.5552778115282495,0.6361219364598787,-1.7927752013842437,-4.662606604134848,-0.5477417742682249,-3.5291348064075496,-2.1967421726924585,6.709773771939154,4.997027843033909,1.9939963306769621,3.718578753988086,1.7689828092717095,1.2523118106821833,True,-0.5166709985895261,logei,0.8428350999602117,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9703658550181484,0.8554975225069028,38.695126013687464,0.6541144767604639,2.5796750675791644,1.4425331849443985,1.1819471468342138,levy_10
16,-10.0,1.2710845368792667,-0.35926040184329444,-3.8558324657557432,-3.979654421108273,-1.8757326601832505,-10.0,3.8985259781513806,4.325262472026992,-2.2674420815809815,3.7490739103246224,-0.9573722526293915,-0.7711906079836405,True,0.18618164464575104,logei,0.752815300016664,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9703658550181484,3.581852584408004,42.27697859809547,0.6541144767604639,2.6423111623809667,1.4425331849443985,1.1819471468342138,levy_10
17,-0.9355068766081581,0.9269882772691238,-2.2278205650658904,-1.8252002063408754,5.47420812774984,-1.9474143525595156,-4.576344017166225,5.02199648075074,4.104886133376802,-0.2750387099607552,5.591292447393679,1.6880733609912364,1.2523118106821833,True,-0.43576155030905306,logei,0.6061593999620527,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9703658550181484,0.9364069707873759,43.21338556888284,0.6541144767604639,2.5419638569931085,1.4425331849443985,1.1819471468342138,levy_10
18,-0.7359453564054591,1.8954403737537733,-0.5380634835339011,-2.622493241422168,-0.4308434017305514,-1.6435130416905455,-4.90064809519558,2.04973126643769,7.234430172429765,-4.255979203696325,2.075626557933294,2.032198577970548,1.2523118106821833,True,-0.7798867672883647,logei,0.825082499999553,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.032198577970548,0.5922817538080642,43.80566732269091,0.5922817538080642,2.4336481845939395,1.4425331849443985,1.1819471468342138,levy_10
19,-0.6584591391258093,0.05738214368395184,-2.527699182370692,-4.858404654126124,1.366784541835465,-1.6227852302305374,-3.6537546712003905,7.75433824423628,0.45263499091850556,1.613538250525347,4.742047329576407,2.067189180502411,1.2523118106821833,True,-0.8148773698202278,logei,0.6212093000067398,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,0.5572911512762011,44.36295847396711,0.5572911512762011,2.334892551261427,1.4425331849443985,1.1819471468342138,levy_10
20,-0.5391955965257329,1.8479109848455746,-0.36993799245775294,-3.1920100339004023,1.113520074464227,-2.176960041277601,-6.690791085277447,4.635018500283163,7.188609465277202,-0.3622738326347881,5.0000513617738225,1.350246573176572,1.2523118106821833,True,-0.0979347624943887,logei,0.8386869000387378,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,1.2742337586020402,45.63719223256915,0.5572911512762011,2.2818596116284575,1.4425331849443985,1.1819471468342138,levy_10
21,-1.6297508558954898,5.858279806429288,2.415687868112259,-8.34869364077289,-8.176137068788064,4.246787784987115,-7.45423919512583,5.901049053168212,-9.437848507811607,-4.248337342812148,5.180409922621099,0.183968558084422,0.1315496472742437,True,-0.0524189108101783,logei,0.6104224000009708,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,2.4405117736941904,48.07770400626334,0.5572911512762011,2.2894144764887305,1.4425331849443985,1.1819471468342138,levy_10
22,0.6417282294405865,-3.4590928997866617,0.09707926142830348,-2.3420153949729055,5.780734288497247,-2.9476717366750105,-5.0194154954967845,3.0289565642107514,4.980332250271961,-1.0259383337893087,3.0287755088841597,1.5051947604247753,1.044388799236202,True,-0.4608059611885733,logei,0.9430889000068419,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,1.119285571353837,49.196989577617174,0.5572911512762011,2.236226798982599,1.4425331849443985,1.1819471468342138,levy_10
23,-0.31484515299334825,0.7601397916030457,-2.6836867405876736,-4.228861702789834,0.4354817661951395,-1.282707007459258,-9.135434439488007,3.638181790596902,3.257623980305197,-4.034468240524835,-0.49065255273407754,1.6724360701632652,1.2523118106821833,True,-0.4201242594810819,logei,1.0029064999544062,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,0.952044261615347,50.14903383923252,0.5572911512762011,2.1803927756188055,1.4425331849443985,1.1819471468342138,levy_10
24,-0.740151502401508,0.5009266578282228,-1.3302653293011226,-2.345784872770667,0.5643579080071421,-0.5306055412983786,6.7110375218624005,5.150417004523505,4.671274532142806,-1.3877186944804372,6.535706199850984,1.7618190553028361,1.2523118106821833,True,-0.5095072446206528,logei,0.7027223000186495,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,0.8626612764757762,51.0116951157083,0.5572911512762011,2.125487296487846,1.4425331849443985,1.1819471468342138,levy_10
25,-0.6970949792484777,0.7344559494208355,1.0014555933528009,-4.717450054328164,4.815850913975594,-1.6708289483043537,2.424471314680328,5.959528500049173,0.6867691613451835,2.030022574305349,-2.491813736249245,1.930899998570403,1.2523118106821833,True,-0.6785881878882196,logei,0.9859418999985792,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,0.6935803332082093,51.70527544891651,0.5572911512762011,2.0682110179566604,1.4425331849443985,1.1819471468342138,levy_10
26,-0.1909743454424382,-0.024983802490635084,0.8296188398308387,3.2141070729165104,4.491398153896164,-1.6481649975704864,-10.0,10.0,-1.7820191363995697,-5.147911687330972,10.0,-0.6961838239682141,-0.8141145155600108,True,-0.1179306915917967,logei,1.0830217999755405,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,3.3206641557468264,55.025939604663336,0.5572911512762011,2.1163822924870512,1.4425331849443985,1.1819471468342138,levy_10
27,3.459592006540271,-1.4255531221117146,-5.774693877221071,-5.18651105018328,7.549926622879603,0.48915817968265396,3.5869414056759514,6.762738490753767,-0.6910066931079574,3.7972202178289587,10.0,1.229544847155749,0.9198869452891665,True,-0.3096579018665826,logei,1.1762089999974705,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,1.3949354846228632,56.4208750892862,0.5572911512762011,2.089662040343933,1.4425331849443985,1.1819471468342138,levy_10
28,-0.8705895923680086,-1.3925947713824207,-1.019780189372271,-0.12224836108823532,9.288473246655816,-4.496290937406772,7.961026403975791,-2.4919869128936063,6.086650865238002,1.4946382199718768,9.400344792638517,0.9507800111253407,0.5881279676583493,True,-0.3626520434669914,logei,1.3323049999889918,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,1.6737003206532717,58.09457540993947,0.5572911512762011,2.0748062646406953,1.4425331849443985,1.1819471468342138,levy_10
29,-2.7327208482149508,2.135333175364801,7.0487743579397995,-3.7728214092940537,-1.6863147638737501,1.3818556198970047,-8.67194145619601,5.583712403515392,-5.3617467275424255,-2.3359142362654612,9.163976669312662,1.0498281269580445,1.2523118106821833,True,0.20248368372413883,logei,1.2495170999900438,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,1.5746522048205678,59.66922761476004,0.5572911512762011,2.05755957292276,1.4425331849443985,1.1819471468342138,levy_10
30,0.125949500194018,1.4417661952783618,2.99805869659822,-4.332949479482234,-10.0,-1.3212994552925725,-1.2187996784675135,6.980708969258634,-5.176607863658302,-9.618743730017679,2.610063119196525,-0.7135264209919209,-0.7423915913985846,True,-0.0288651704066637,logei,1.5024172000121325,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,3.338006752770533,63.00723436753057,0.5572911512762011,2.1002411455843526,1.4425331849443985,1.1819471468342138,levy_10
31,-3.077976189931199,3.043183813322886,-5.201587110652157,-3.8531510970271583,1.655342469973477,2.7406966714354817,0.8960315742192922,0.9548636735088343,-3.4421252846143733,-4.024138727109077,6.555703852812176,1.8962050296238988,1.2523118106821833,True,-0.6438932189417155,logei,1.559197900001891,False,1.2523118106821833,10,e136b428-5404-440e-a86d-6dd3d6994efe,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.067189180502411,0.7282753021547135,63.735509669685285,0.5572911512762011,2.0559841828930736,1.4425331849443985,1.1819471468342138,levy_10
