iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-7.428595944616008,-0.014442751197700332,2.029967152467149,-9.42621983256111,-7.041478308450881,8.564220459207391,-8.591588476916064,-7.40452101201404,8.9665690658355,2.4376718559276576,-2.6201375254041803,-1.0005544249713205,-2.2088963578831935,True,-1.208341932911873,qnei,0.0,False,1.2523118106821833,11,bb053e6c-72f0-4df2-b8f9-35ae93c39ad5,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.0005544249713205,3.625034756749933,3.625034756749933,3.625034756749933,3.625034756749933,-1.0005544249713205,3.625034756749933,levy_10
2,0.22780043606525346,3.2568590503359847,-4.493823684777414,-7.240638542660893,5.760791890079837,3.4072116820496756,0.24764626966320868,6.334728719393162,0.9815053774005271,9.618272785946111,-5.909810773399102,0.28151697911973667,0.5692168376993201,True,0.2876998585795834,qnei,0.0,False,1.2523118106821833,11,bb053e6c-72f0-4df2-b8f9-35ae93c39ad5,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.28151697911973667,2.3429633526588756,5.967998109408809,2.3429633526588756,2.9839990547044044,0.28151697911973667,2.3429633526588756,levy_10
3,1.0746072573045566,-0.3275060615322456,-2.934502898791038,1.8319060789808699,-5.2939753666483895,6.044053675569671,7.346671036848292,-7.424806575442979,-0.6585358652345779,-4.457102149325913,-8.337660045295152,1.0711521180853574,1.2107104551305936,True,0.13955833704523624,qnei,0.0,False,1.2523118106821833,11,bb053e6c-72f0-4df2-b8f9-35ae93c39ad5,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,1.553328213693255,7.5213263231020635,1.553328213693255,2.5071087743673544,1.0711521180853574,1.553328213693255,levy_10
4,7.9188861650073505,-1.4010261590432922,-7.046174000758119,3.467247145518215,-5.955679444239237,8.028621573763537,-5.657034851629437,-9.338506252451426,-5.984620916775613,-3.085042524887209,-0.6218367315503066,-0.9794788163623632,-1.2360966464826466,True,-0.2566178301202834,qnei,0.0,False,1.5711521180853574,11,bb053e6c-72f0-4df2-b8f9-35ae93c39ad5,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,3.6039591481409756,11.12528547124304,1.553328213693255,2.78132136781076,1.0711521180853574,1.553328213693255,levy_10
5,8.122686777911213,3.9472217747259553,-3.2135867851510946,-9.662455698050042,-6.803526117900381,9.928717510793412,-0.8056804021363089,3.8207983263751863,-8.906638771963241,-9.318994421059248,6.917802128901151,-1.9565206783538978,-1.7321066520187869,True,0.22441402633511087,qnei,0.0,False,1.5711521180853574,11,bb053e6c-72f0-4df2-b8f9-35ae93c39ad5,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,4.5810010101325105,15.70628648137555,1.553328213693255,3.1412572962751097,1.0711521180853574,1.553328213693255,levy_10
6,1.085946409613765,1.3736474442507898,-4.69426238719573,-0.4245663402087087,2.170073094000554,3.39702437059512,7.173451490354856,-0.10362863927374233,-0.27372580135430213,3.6542002923108354,-9.925681967094201,2.074210829645906,1.5711521180853574,True,-0.5030587115605487,qnei,0.26430650003021583,False,1.5711521180853574,11,bb053e6c-72f0-4df2-b8f9-35ae93c39ad5,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.074210829645906,0.5502695021327062,16.256555983508257,0.5502695021327062,2.709425997251376,2.074210829645906,0.5502695021327062,levy_10
7,6.885383489454775,8.247343393322293,-2.1047949770845094,7.664413934030715,8.570783511758995,3.063118885800703,9.170499590811426,-1.4730689810164546,5.251574464332858,-0.7127276629251417,-9.73358320369493,0.3954690268975311,0.8470695098697074,True,0.4516004829721763,qnei,0.3708639999968,False,2.574210829645906,11,bb053e6c-72f0-4df2-b8f9-35ae93c39ad5,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.074210829645906,2.229011304881081,18.485567288389337,0.5502695021327062,2.6407953269127624,2.074210829645906,0.5502695021327062,levy_10
8,3.738587340993543,-8.110683082211905,-9.95843269258096,-6.0024937517654315,6.213961379101342,2.294719621394018,8.665256583591505,-7.148869472110852,-2.64463126350935,9.079808579664693,-9.337975517655776,-2.0309836172616094,-2.965905113820028,True,-0.9349214965584185,qnei,0.27590850001433864,False,2.574210829645906,11,bb053e6c-72f0-4df2-b8f9-35ae93c39ad5,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.074210829645906,4.655463949040222,23.14103123742956,0.5502695021327062,2.892628904678695,2.074210829645906,0.5502695021327062,levy_10
9,-3.3187674821265243,3.3292051612284372,-3.716438857270588,7.0719861892651235,-0.6276166259797535,1.6960007910346886,10.0,1.5155062915471584,0.03863763998903911,3.1686024787714904,-10.0,0.8640427997226076,-0.41110385758664825,True,-1.2751466573092558,qnei,0.5630779999773949,False,2.574210829645906,11,bb053e6c-72f0-4df2-b8f9-35ae93c39ad5,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.074210829645906,1.7604375320560046,24.901468769485565,0.5502695021327062,2.7668298632761736,2.074210829645906,0.5502695021327062,levy_10
10,3.1835931406728286,3.292549565535727,-2.720305309100642,3.784772859565746,1.8086676623693132,4.300432174838214,9.154797378550713,-4.218090855515764,2.3575967991547335,-1.4996310236073231,-10.0,1.1920146601408719,1.6897303870368368,True,0.4977157268959649,qnei,0.4232402999768965,False,2.574210829645906,11,bb053e6c-72f0-4df2-b8f9-35ae93c39ad5,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.074210829645906,1.4324656716377404,26.333934441123304,0.5502695021327062,2.6333934441123303,1.1920146601408719,1.4324656716377404,levy_10
