iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,-3.607932001548458,True,-4.203780049302021,logei,0.0,False,2.0,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,2.1181012080398602,True,1.9250700670224048,logei,0.0,False,2.0,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.19303114101745533,7.854690025671523,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,3.681331815881165,True,4.7340444605546,logei,0.0,False,2.0,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,-1.0527126446734347,9.100433811362413,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,-1.1361706312729707,True,-2.1426754400887167,logei,0.0,False,2.0,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,-1.0527126446734347,9.100433811362413,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-0.995661138550616,True,0.05806038104779265,logei,0.0,False,2.0,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,-1.0527126446734347,9.100433811362413,michalewicz
6,0.10583112455427304,0.0,0.0,2.7181711250270215,3.141592653589793,-1.0539382319151993,-0.16492914316482832,True,0.889009088750371,logei,0.4432987999753095,False,2.0,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398604177,49.65131539873415,7.041216357873232,8.275219233122359,-1.0527126446734347,9.100433811362413,michalewicz
7,1.704580164517685,0.0,0.0,1.5515373405613886,3.141592653589793,-1.0325444649350641,-2.5387970924529366,True,-1.5062526275178725,logei,0.39084989996626973,False,2.0,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.080265631624043,58.73158103035819,7.041216357873232,8.390225861479742,-1.0527126446734347,9.100433811362413,michalewicz
8,1.7009139839154475,0.028980835544701985,0.0,2.845182265056697,3.141592653589793,-1.030567085391719,2.6686934308391557,True,3.6992605162308747,logei,0.36464029998751357,False,2.0,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.078288252080696,67.80986928243888,7.041216357873232,8.47623366030486,-1.0527126446734347,9.100433811362413,michalewicz
9,1.467649100230229,1.0803082822880117,0.0,2.6158874845799387,3.1278991468975175,-1.0528446691426343,-7.43785246967747,True,-6.385007800534836,logei,0.3885230000014417,False,2.0,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.100565835831613,76.9104351182705,7.041216357873232,8.545603902030056,-1.0527126446734347,9.100433811362413,michalewicz
10,2.374011221095759,0.2588904331726195,0.0,2.809801192250925,2.733465770257183,-0.23795122016791928,0.8200783544259878,True,1.058029574593907,logei,0.40021759999217466,False,2.0,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.285672386856898,85.1961075051274,7.041216357873232,8.51961075051274,-1.0527126446734347,9.100433811362413,michalewicz
11,1.4068734290710365,0.15531428744054174,1.3295699505990646,2.589302223843428,3.141592653589793,0.5950764782062348,7.229073544830525,True,6.633997066624291,logei,0.7716479999944568,False,0.75,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.452644688482744,92.64875219361015,7.041216357873232,8.422613835782741,0.5950764782062348,7.452644688482744,michalewicz
12,1.5545610323574985,0.08196917417937556,1.9823425829842036,2.494148270580451,3.141592653589793,0.06776265968830808,4.426013751228304,True,4.358251091539996,logei,0.4597981999977492,False,0.75,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.979958507000671,100.62871070061082,7.041216357873232,8.385725891717568,0.5950764782062348,7.452644688482744,michalewicz
13,1.1849093710290663,0.23470120574370062,1.2693613148159502,2.802832089259447,3.141592653589793,0.7810865289679799,16.178941296237127,True,15.397854767269147,logei,0.4333189000026323,False,0.75,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.2666346377209985,107.89534533833182,7.041216357873232,8.299641949102448,0.7810865289679799,7.2666346377209985,michalewicz
14,0.9012601386202687,0.2684903597164961,1.3283048191469136,2.902172410167915,3.141592653589793,0.8186107326336819,-0.17406540910084822,True,-0.9926761417345301,logei,0.6015459000482224,False,0.75,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.229110434055296,115.12445577238712,7.041216357873232,8.223175412313365,0.7810865289679799,7.2666346377209985,michalewicz
15,1.3390380627478713,0.21518885873850832,1.2396464565158347,2.745897992723634,3.141592653589793,0.595932980737776,3.390620306627473,True,2.794687325889697,logei,0.5377918000449426,False,0.75,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.4517881859512025,122.57624395833832,7.041216357873232,8.171749597222554,0.7810865289679799,7.2666346377209985,michalewicz
16,1.1546570060810855,0.2360396017074318,1.280087341288254,2.8082421659796686,3.141592653589793,0.8055505543397201,-3.6646677623778485,True,-4.470218316717569,logei,0.5745838000439107,False,0.75,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.242170612349258,129.8184145706876,7.041216357873232,8.113650910667975,0.7810865289679799,7.2666346377209985,michalewicz
17,2.3718356109243763,0.056730770745889135,2.792218291968757,3.141592653589793,3.141592653589793,-0.10506147243230315,-7.401760950502291,True,-7.296699478069988,logei,0.2803365999716334,False,0.75,9,8abec9ee-c7a3-43d3-97ff-88fd920001b4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.152782639121282,137.97119720980888,7.041216357873232,8.115952777047582,0.7810865289679799,7.2666346377209985,michalewicz
