iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,-5.183745096381718,True,-6.0838187147623275,logei,0.0,False,2.0,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,6.634795508002446,True,6.71210220304005,logei,0.0,False,2.0,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,-0.07730669503760453,8.125027861726583,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-1.860458113393791,True,-0.8138486095487809,logei,0.0,False,2.0,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,-0.07730669503760453,8.125027861726583,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,4.194875003755667,True,3.7850707503229106,logei,0.0,False,2.0,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,-0.07730669503760453,8.125027861726583,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,0.5638829138635546,True,1.6178211367091553,logei,0.0,False,2.0,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,-0.07730669503760453,8.125027861726583,michalewicz
6,2.6314353127124606,1.517012822933598,2.9957130693481173,2.6519363681888537,2.6049449421875486,1.3682496216643414,2.38687291558521,True,1.0186232939208688,logei,0.4258323999820277,False,2.0,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,1.3682496216643414,6.6794715450246365,47.786053928384376,6.6794715450246365,7.964342321397396,-0.07730669503760453,8.125027861726583,michalewicz
7,3.141592653589793,0.0,2.6690873902750534,2.7899595110059714,0.944661066741681,0.1993132759556064,2.59938667460972,True,2.4000733986541136,logei,0.39401220000581816,False,2.0,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,1.3682496216643414,7.848407890733372,55.634461819117746,6.6794715450246365,7.947780259873964,-0.07730669503760453,8.125027861726583,michalewicz
8,2.9452162916953633,0.0,2.4215601766543573,2.2213244414322064,1.7907369028460316,-0.6603245392640141,-1.0487793307946238,True,-0.3884547915306097,logei,0.47361619997536764,False,2.0,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,1.3682496216643414,8.708045705952992,64.34250752507074,6.6794715450246365,8.042813440633843,-0.07730669503760453,8.125027861726583,michalewicz
9,2.2141936176254746,0.0,2.5265491406663316,2.5639511280501917,0.9997840884921486,2.1899390069031983,-2.854664231782682,True,-5.04460323868588,logei,0.45817359996726736,False,2.0,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,2.1899390069031983,5.8577821597857795,70.20028968485653,5.8577821597857795,7.8000321872062806,-0.07730669503760453,8.125027861726583,michalewicz
10,2.9598709573579267,0.0,2.685964158052187,2.8325061799780467,1.3749058831920329,-1.0532882767468867,-4.400891955056672,True,-3.3476036783097847,logei,0.5537174000055529,False,2.0,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3,x4",8.047721166688978,2.1899390069031983,9.101009443435865,79.3012991282924,5.8577821597857795,7.93012991282924,-0.07730669503760453,8.125027861726583,michalewicz
11,1.4680851477929409,3.141592653589793,3.141592653589793,2.4734309696855807,3.141592653589793,0.10017078202241939,-8.300143935053818,True,-8.400314717076236,logei,0.23138270003255457,False,0.75,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,2.1899390069031983,7.947550384666559,87.24884951295896,5.8577821597857795,7.931713592087178,-0.07730669503760453,8.125027861726583,michalewicz
12,2.7391113472680924,0.3080453116355703,2.4515379094944882,2.0592932078790143,2.031540795303353,-1.0435689713780916,1.7433919951164347,True,2.7869609664945263,logei,0.5623203999712132,False,0.75,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,2.1899390069031983,9.09129013806707,96.34013965102602,5.8577821597857795,8.028344970918836,-0.07730669503760453,8.125027861726583,michalewicz
13,2.707976213613576,0.0,2.6297463955711033,2.6937885349104067,1.1604780707614601,-0.9975730778363948,0.41672769469267734,True,1.4143007725290722,logei,0.5948420999920927,False,0.75,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,2.1899390069031983,9.045294244525373,105.38543389555139,5.8577821597857795,8.106571838119338,-0.07730669503760453,8.125027861726583,michalewicz
14,2.692435201714948,0.46024844244867785,2.6729251744267595,2.443998729429479,1.9063705920515932,-0.38444040032512933,-5.669839901927387,True,-5.2853995016022575,logei,0.5564001000020653,False,0.75,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,2.1899390069031983,8.432161567014107,113.81759546256549,5.8577821597857795,8.129828247326106,-0.07730669503760453,8.125027861726583,michalewicz
15,2.789905943671257,0.0,2.545902328984324,2.4094682488116574,1.4111634786190357,-0.9124277160317484,-0.5332758995759292,True,0.3791518164558192,logei,0.8376939999870956,False,0.75,7,68500e0d-86b1-426d-a0c9-728e47a98210,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,2.1899390069031983,8.960148882720727,122.77774434528622,5.8577821597857795,8.185182956352415,-0.07730669503760453,8.125027861726583,michalewicz
