dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
ackley,value,qnei,0.375,1.575,1.5234679565550584,558.8662560927443,0.6109514797741951,6,8
ackley,value,logei,0.625,1.425,2.1943470151457696,563.2818806558904,0.06379401355187468,2,8
