iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,6.2509546660466695,8.972138009695755,7.756856902451935,2.2520718999059186,-0.8901868077722439,-0.4804068800828918,True,0.4097799276893521,logei,0.0,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,-0.8901868077722439,6.293024572442605,6.293024572442605,6.293024572442605,6.293024572442605,-0.8901868077722439,6.293024572442605,hicks_law
2,3.0016628491122543,8.735534453962618,0.052653045655747244,8.212284183827663,0.508382780263228,1.34480592194043,True,0.836423141677202,logei,0.0,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,0.508382780263228,4.894454984407133,11.187479556849738,4.894454984407133,5.593739778424869,0.508382780263228,4.894454984407133,hicks_law
3,7.9706942875204625,4.679349528437208,3.0303242681931355,2.7842561210077332,-0.08639998359907117,-0.6154970467412764,True,-0.5290970631422052,logei,0.0,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,0.508382780263228,5.489237748269432,16.67671730511917,4.894454984407133,5.558905768373056,0.508382780263228,4.894454984407133,hicks_law
4,2.548695876541246,4.450763058826466,5.045482589579533,5.534973520744924,-0.0726424012280375,1.3174884033465604,True,1.390130804574598,logei,0.0,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,0.508382780263228,5.475480165898399,22.15219747101757,4.894454984407133,5.538049367754392,0.508382780263228,4.894454984407133,hicks_law
5,9.955002834343926,7.92661919213753,6.221792294411626,9.889601476818848,-1.9769732287448387,-1.2666894906327726,True,0.7102837381120661,logei,0.0,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,0.508382780263228,7.3798109934152,29.53200846443277,4.894454984407133,5.906401692886554,0.508382780263228,4.894454984407133,hicks_law
6,0.34647816873269455,4.0538193015191,0.0,9.103110673507741,1.91367468936902,0.0583660770695682,True,-1.8553086122994518,logei,0.36927880003349856,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,1.91367468936902,3.4891630753013416,33.02117153973411,3.4891630753013416,5.503528589955685,0.508382780263228,4.894454984407133,hicks_law
7,3.354998621127717,0.511662909451695,0.0,8.800111896815906,1.966090019242776,1.34480592194043,True,-0.6212840973023459,logei,0.35060750000411645,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,1.966090019242776,3.436747745427586,36.4579192851617,3.436747745427586,5.208274183594528,0.508382780263228,4.894454984407133,hicks_law
8,2.9752150568442057,4.790935865719368,8.990665159672256,10.0,-1.0599748980777108,0.7843477333716073,True,1.8443226314493182,logei,0.26887709996663034,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,1.966090019242776,6.462812662748073,42.92073194790977,3.436747745427586,5.3650914934887215,0.508382780263228,4.894454984407133,hicks_law
9,3.0425498667482973,0.18784669020783698,0.3170281160015631,0.0,3.8816399558982146,1.34480592194043,True,-2.536834033957785,logei,0.4295523000182584,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,1.521197808772147,44.441929756681915,1.521197808772147,4.9379921951868795,0.508382780263228,4.894454984407133,hicks_law
10,3.227709582383901,10.0,2.286940849783529,0.0,1.2546581946004343,1.0796422019575496,True,-0.1750159926428847,logei,0.3661530000390485,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,4.148179570069927,48.59010932675184,1.521197808772147,4.859010932675185,0.508382780263228,4.894454984407133,hicks_law
11,2.6054085569404557,0.0,0.4308233205404949,10.0,2.0719473071725227,0.6701259903020631,True,-1.4018213168704596,logei,0.3316876000026241,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,3.330890457497839,51.92099978424968,1.521197808772147,4.720090889477244,0.508382780263228,4.894454984407133,hicks_law
12,3.3903552173473304,0.0,0.0,4.741879446980017,2.7411503086862945,1.34480592194043,True,-1.3963443867458645,logei,0.35118789999978617,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,2.661687455984067,54.582687240233746,1.521197808772147,4.5485572700194785,0.508382780263228,4.894454984407133,hicks_law
13,3.7852447951517725,3.7408496068794514,0.0,0.0,2.828116433501811,1.34480592194043,True,-1.483310511561381,logei,0.26514579996000975,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,2.5747213311685506,57.1574085714023,1.521197808772147,4.396723736261715,0.508382780263228,4.894454984407133,hicks_law
14,3.4928352624533123,4.252654186276313,0.0,4.823317518365763,1.342434385905469,1.34480592194043,True,0.002371536034960986,logei,0.2697654999792576,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,4.060403378764892,61.21781195016719,1.521197808772147,4.37270085358337,0.508382780263228,4.894454984407133,hicks_law
15,3.7832195700363833,0.0,3.5847704490584253,1.543503677318823,2.0861200774319926,1.147667218810748,True,-0.9384528586212446,logei,0.23404729994945228,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,3.316717687238369,64.53452963740556,1.521197808772147,4.302301975827037,0.508382780263228,4.894454984407133,hicks_law
16,3.003870504977356,4.941386075397278,0.0,3.0539454299800854,1.6345613410191904,-0.5091904435309944,True,-2.143751784550185,logei,0.2368828000035137,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,3.768276423651171,68.30280606105673,1.521197808772147,4.2689253788160455,0.508382780263228,4.894454984407133,hicks_law
17,3.5142970160305733,2.1991307627956895,1.4706249479162579,1.5457933307038714,1.68392573911799,1.1040320511649593,True,-0.5798936879530308,logei,0.3878907999605872,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,3.7189120255523713,72.0217180866091,1.521197808772147,4.236571652153477,0.508382780263228,4.894454984407133,hicks_law
18,3.8411482067372753,0.0,0.0,0.7041151178804878,3.662414796458701,1.34480592194043,True,-2.317608874518271,logei,0.3297869000234641,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,1.7404229682116608,73.76214105482076,1.521197808772147,4.09789672526782,0.508382780263228,4.894454984407133,hicks_law
19,3.671000117150342,2.8169945100331275,0.0,6.4243151024577445,1.3733554293698593,1.3055855157700471,True,-0.06776991359981221,logei,0.24750150000909343,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,4.029482335300502,77.79162339012126,1.521197808772147,4.094295967901119,0.508382780263228,4.894454984407133,hicks_law
20,3.673990942837189,5.1409016940000285,0.0,10.0,0.6563987865307491,-1.7251160750019947,True,-2.381514861532744,logei,0.5235018999665044,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,4.746438978139612,82.53806236826087,1.521197808772147,4.126903118413043,0.508382780263228,4.894454984407133,hicks_law
21,3.2078829766801698,4.055729842512314,6.336767450093984,8.570914315189563,-0.6254788582017291,-0.24246419165563027,True,0.38301466654609884,logei,0.3841495999949984,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,6.028316622872091,88.56637899113296,1.521197808772147,4.217446618625379,0.508382780263228,4.894454984407133,hicks_law
22,2.646445747762476,4.148438814941191,0.540829774623634,0.0,2.627686353522084,1.34480592194043,True,-1.2828804315816538,logei,0.35044919996289536,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,2.775151411148278,91.34153040228124,1.521197808772147,4.151887745558238,0.508382780263228,4.894454984407133,hicks_law
23,1.760542332215878,4.670595865048087,5.17753617267461,0.0,1.6322962682419344,1.34480592194043,True,-0.2874903463015044,logei,0.4597654999815859,False,1.34480592194043,7,aafeb789-0336-4304-b60b-e92b57203f43,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",5.402837764670362,3.8816399558982146,3.770541496428427,95.11207189870966,1.521197808772147,4.135307473856941,0.508382780263228,4.894454984407133,hicks_law
