dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
eggholder,value,exact,slip,0,0.01,ei,5,0.0,0.0,-0.10683405763411447,0.0005017403538594145,-10.003705169786993,-3.365540625064142,25.729526043199876,-33.40337274130596,7.418710489068536,-0.20415724836299987,36.46519666006666,0.06675668602867608,0
eggholder,value,exact,slip,0,0.01,logei,5,0.0,0.0,0.19756556090670083,-0.00036877701047988154,11.781010761627531,6.734119754285501,21.139529441675958,-2.0324300023689914,30.50052913706329,0.24042879105362308,51.074018084522706,0.23585396242727102,0
eggholder,value,exact,slip,0,0.01,pi,5,0.0,0.0,0.8392757607178141,0.9754303193829896,21.63784517572959,26.303552185523806,13.52578769297804,11.506292709759787,31.769397641699403,0.4415886770557059,67.82675462980579,0.8910877147278263,0
eggholder,value,exact,slip,0,0.01,qnei,5,0.0,0.0,-0.1174693868314312,-0.061727737473756594,6.726712758370577,3.438840903464971,19.739941695295403,-8.365747226260474,21.819172743001626,0.13727985221164443,60.99585753307086,0.5087989002303693,0
eggholder,value,exact,slip,0,0.01,qucb,5,0.0,0.0,0.28987373520695964,0.526776446276982,3.529702120355833,9.664031113813436,20.713719969386716,-14.88207661457758,14.915647122190128,0.07203473715011906,51.0538345133536,0.5073516805533963,0
eggholder,value,exact,slip,0,0.01,random,5,0.0,0.0,-0.06307165628143209,-0.16856353777820843,3.814362961623354,-1.8770248864821468,19.875770731573525,-9.559700701576233,21.620733665451105,0.077844142073946,68.73654359933425,0.2399496813945258,0
eggholder,value,exact,slip,0,0.01,sobol,5,0.0,0.0,0.051805492122295946,-0.18419389242921902,11.073823442031395,-3.6866763091621095,33.74156602377393,-11.608872556361451,39.817505231775876,0.2259963967761509,66.42727397259858,0.2596582104375395,0
eggholder,value,exact,slip,0,0.01,ucb,5,0.0,0.0,0.20645915053278627,-0.12352801126644808,15.919110070214026,16.599943053958548,27.143013428042146,-5.00760244138211,36.76125495456565,0.3248797973513067,67.76748087470071,0.12140173221223112,0
eggholder,value,exact,slip,0,0.05,ei,5,0.0,0.0,0.21940517681930077,0.34319142425158145,15.561482552959978,19.057040674284323,42.360464982277215,-18.217974414543654,48.83487352003983,0.31758127659102,62.03038438281364,1.5244431222859522,0
eggholder,value,exact,slip,0,0.05,logei,5,0.0,0.0,0.28583556834550594,0.14386611079000833,16.03641170035941,13.716593973021709,8.107799963752756,10.440738027893936,23.23811956931682,0.3272737081706002,55.32941902325458,2.02950764374669,0
eggholder,value,exact,slip,0,0.05,pi,5,0.0,0.0,0.770252160038063,0.897345446454636,23.886215168618854,24.652533885720374,18.489826490530767,10.583597192501134,38.60641157201772,0.4874737789514053,70.07512462269506,1.6246917463723498,0
eggholder,value,exact,slip,0,0.05,qnei,5,0.0,0.0,-0.1201405883052741,0.12073430483085318,-2.284146174284763,-0.03087238683944804,14.06058793882446,-13.062169000357008,8.388588237227879,-0.04661522804662778,51.98499860041553,1.2567091239408956,0
eggholder,value,exact,slip,0,0.05,qucb,5,0.0,0.0,0.41286886637534986,0.4798303019524566,15.420523105663595,12.14634461649861,9.866711846019156,9.066562462246875,24.27144945867593,0.31470455317680796,62.94465549866136,1.7214519038289766,0
eggholder,value,exact,slip,0,0.05,random,5,0.0,0.0,0.032145007258448245,0.1712267745648122,1.2776204957902138,-3.2196527379893496,20.902694413009723,-13.677347376334648,18.707139465198622,0.026073887669188077,66.1998011335011,1.3757928823024734,0
eggholder,value,exact,slip,0,0.05,sobol,5,0.0,0.0,0.09521435249929829,-0.015041811433801122,15.268053978645435,18.216481263861297,24.94021259076377,-4.046809853234812,33.568938300355626,0.31159293833970275,70.62150450921261,0.8115095691114902,0
eggholder,value,exact,slip,0,0.05,ucb,5,0.0,0.0,-0.3090029728624243,-0.22892169569916693,-8.227544870341916,-0.13701102647011965,30.544421683557854,-32.80372001911558,11.688103584765951,-0.16790907898656965,43.62082593414476,0.9384002046261626,0
eggholder,value,exact,slip,0,0.15,ei,5,0.0,0.0,-0.27375218724912376,-0.20261834339226278,-13.686410271732242,-23.42875881305588,41.52322159246056,-45.3124393209332,15.074616857867266,-0.27931449534147434,32.78249155812141,1.7692804091036423,0
eggholder,value,exact,slip,0,0.15,logei,5,0.0,0.0,0.3528471824428206,0.059143975011789696,25.696705091128614,17.0893846341051,26.085918687961442,5.624269877423634,46.0536478381405,0.5244225528801758,64.98971241402378,3.1910096998863655,0
eggholder,value,exact,slip,0,0.15,pi,5,0.0,0.0,0.34701175135490503,0.6310671539308045,7.133932786869005,-0.34042321226415595,21.46262001358104,-8.817070124084633,26.613351242500993,0.14559046503814294,53.32284224094519,2.322570396511412,0
eggholder,value,exact,slip,0,0.15,qnei,5,0.0,0.0,0.14211489596343524,0.10004526449063539,10.743013761695114,12.653962662475642,11.753839868223848,0.05459325358932574,19.74135385652089,0.21924517881010433,65.01215853639539,3.3546977754993774,0
eggholder,value,exact,slip,0,0.15,qucb,5,0.0,0.0,-0.052239633868115656,0.13449552603348108,-14.186099309771503,-6.752110712791321,28.661018409422415,-37.86920983965717,6.0285916698180895,-0.28951223081166333,33.338033083226264,3.1172934286067173,0
eggholder,value,exact,slip,0,0.15,random,5,0.0,0.0,-0.09208341635233339,-0.0831873996382011,-5.92878309805665,4.615230937288963,24.552236190546985,-27.361090815015945,10.76248794288774,-0.1209955734297276,58.993397539654254,1.6781925537202398,0
eggholder,value,exact,slip,0,0.15,sobol,5,0.0,0.0,-0.022686962969053946,-0.4781402621091102,8.67545010131429,2.625115971706535,31.029561428743982,-13.945488016840116,33.28529315901797,0.17705000206763857,64.02890063188148,2.3414210847671826,0
eggholder,value,exact,slip,0,0.15,ucb,5,0.0,0.0,-0.3121271690244559,-0.15075343061371171,-11.945660819208692,-3.6394319128170807,26.103098309003038,-34.79391989168643,5.507361332960835,-0.24378899631038142,39.90270998527798,2.195955792126605,0
eggholder,value,exact,slip,0,0.4,ei,5,0.0,0.0,0.11017118850479628,0.12097119130495088,-0.883097371076343,-3.746203672259014,17.183242985052416,-13.99281292542737,12.650952269317433,-0.018022395328088647,45.585804458777304,2.858056691920372,0
eggholder,value,exact,slip,0,0.4,logei,5,0.0,0.0,0.17290052604693343,-0.0381649403748936,19.645283035366703,21.945448065364914,14.183492316841175,8.066130366275235,30.903403745921246,0.40092414357891215,58.93829035826188,3.18515182364766,0
eggholder,value,exact,slip,0,0.4,pi,5,0.0,0.0,0.08271045902128024,-0.08427190541660899,-2.048884160788366,-5.911505263672332,19.42182033102662,-15.859980129641873,13.351645811867508,-0.04181396246506863,44.14002529328782,2.536524946377967,0
eggholder,value,exact,slip,0,0.4,qnei,5,0.0,0.0,-0.087941683458135,-0.010990955782099965,5.708768719246365,-3.6159552087362528,25.59139919229484,-12.707523072739354,27.908709688941816,0.11650548406625238,59.97791349394665,2.099773655267893,0
eggholder,value,exact,slip,0,0.4,qucb,5,0.0,0.0,0.14753641301283443,0.21651131080911862,-0.5400896914922939,2.7260325794423323,30.881290660037067,-25.01195691388183,23.931777530897243,-0.011022238601883538,46.98404270150547,2.4576570497097903,0
eggholder,value,exact,slip,0,0.4,random,5,0.0,0.0,0.012454112412363428,-0.42311241865610105,-5.771584653622389,-11.560351920792122,25.702470087034534,-22.693822461657053,15.771965381375367,-0.11778744191066101,59.1505959840885,2.3214754622333293,0
eggholder,value,exact,slip,0,0.4,sobol,5,0.0,0.0,-0.08157229492413709,-0.09611611169149414,10.481537713518682,13.131059183376976,18.037024922392405,-3.9423262167685325,23.99723414583345,0.21390893292895266,65.83498824408586,2.7428259857533157,0
eggholder,value,exact,slip,0,0.4,ucb,5,0.0,0.0,-0.11046834964547421,-0.22830542504193074,12.124399834289608,12.646648043196208,16.661060969079394,-0.6758142606663462,24.98263091921799,0.24743673131203286,63.97277063877628,2.372293466964484,0
eggholder,value,exact,slip,20,0.01,ei,5,5.68570873474534,-0.40952732480997156,-0.03112814961985939,0.0,1.5925501931383337,0.0,5.179586448415097,-2.131997361064836,5.867982980567874,0.05491552390132175,48.061452022991986,0.054055363273294924,0
eggholder,value,exact,slip,20,0.01,logei,5,-37.22130591974708,-2.006048013554391,0.020461330850105253,0.015583170553776398,1.8193609741081815,0.338047295029412,2.2334587034887705,0.18810652849533938,3.6078933217721785,0.06273658531407525,41.11236829700336,0.208599734822792,0
eggholder,value,exact,slip,20,0.01,pi,5,-7.629005260614951,-6.0385845198910895,0.45208090878145163,0.2166507993978093,8.281313262776402,5.173855143532499,9.83397050099896,2.4632243537172527,16.71942157446548,0.28614936491061316,54.4702227168526,0.522814851499602,0
