dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
steering_law,value,qnei,0.35,1.65,0.011810960266754376,5.192447497976066,0.0028323760666961128,6,8
steering_law,value,logei,0.65,1.35,0.014354376281404615,5.299577900060299,0.0029176260050489855,3,8
