dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
hartmann_6,value,logei,0.29999999999999993,1.35,2.456254549050357,211.6436526428048,0.0,2,2
hartmann_6,value,qnei,0.7000000000000001,1.65,3.438638190852423,251.15606295031205,0.0,0,2
