iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,128.09775780317898,406.7469321928453,-1.376274054829661,-7.169559881350118,True,-5.7932858265204565,qnei,0.0,False,2.0,7,13d16466-6ee0-42e5-9249-c03e4585b41d,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",3.2050455310550587,-1.376274054829661,4.58131958588472,4.58131958588472,4.58131958588472,4.58131958588472,-1.376274054829661,4.58131958588472,eggholder
2,282.30214681107816,-281.38783744963393,-0.4721201176591365,0.8203592164747722,True,1.2924793341339087,qnei,0.0,False,2.0,7,13d16466-6ee0-42e5-9249-c03e4585b41d,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",3.2050455310550587,-0.4721201176591365,3.6771656487141953,8.258485234598915,3.6771656487141953,4.129242617299457,-0.4721201176591365,3.6771656487141953,eggholder
3,-204.62972425090516,382.5187280857722,-1.041347350535986,-5.374301461859792,True,-4.332954111323806,qnei,0.0,False,2.0,7,13d16466-6ee0-42e5-9249-c03e4585b41d,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",3.2050455310550587,-0.4721201176591365,4.246392881591045,12.50487811618996,3.6771656487141953,4.168292705396653,-0.4721201176591365,3.6771656487141953,eggholder
4,-506.6083281248515,328.93790042395267,0.41221577617518584,3.2905637118113074,True,2.8783479356361217,qnei,0.0,False,2.0,7,13d16466-6ee0-42e5-9249-c03e4585b41d,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",3.2050455310550587,0.41221577617518584,2.792829754879873,15.297707871069834,2.792829754879873,3.8244269677674585,0.41221577617518584,2.792829754879873,eggholder
5,304.19909504209534,-32.834608288029926,-0.9877282117936217,2.633548494583464,True,3.6212767063770857,qnei,0.0,False,2.0,7,13d16466-6ee0-42e5-9249-c03e4585b41d,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",3.2050455310550587,0.41221577617518584,4.19277374284868,19.490481613918515,2.792829754879873,3.898096322783703,0.41221577617518584,2.792829754879873,eggholder
6,-512.0,112.12008058039562,-1.4301749176242997,3.9658856763447665,True,5.396060593969066,qnei,0.29846649995306507,False,2.0,7,13d16466-6ee0-42e5-9249-c03e4585b41d,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",3.2050455310550587,0.41221577617518584,4.635220448679359,24.125702062597874,2.792829754879873,4.020950343766312,-1.4301749176242997,4.635220448679359,eggholder
7,512.0,-17.127724590637133,-0.049399506206737005,-1.6851082654240832,True,-1.6357087592173463,qnei,0.19352209998760372,False,2.0,7,13d16466-6ee0-42e5-9249-c03e4585b41d,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",3.2050455310550587,0.41221577617518584,3.254445037261796,27.38014709985967,2.792829754879873,3.9114495856942386,-1.4301749176242997,4.635220448679359,eggholder
8,-481.87989069825807,-512.0,-0.22922126933500725,-3.111718617523786,True,-2.882497348188779,qnei,0.35229419998358935,False,2.0,7,13d16466-6ee0-42e5-9249-c03e4585b41d,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",3.2050455310550587,0.41221577617518584,3.434266800390066,30.814413900249736,2.792829754879873,3.851801737531217,-1.4301749176242997,4.635220448679359,eggholder
9,-455.46307114682054,163.83581000147274,-1.5575656436628782,-0.7323459397683203,True,0.8252197038945579,qnei,0.2936655000085011,False,2.0,7,13d16466-6ee0-42e5-9249-c03e4585b41d,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",3.2050455310550587,0.41221577617518584,4.762611174717937,35.57702507496767,2.792829754879873,3.953002786107519,-1.4301749176242997,4.635220448679359,eggholder
10,360.39706322938076,-119.7646979019615,1.300315554812945,-2.6341381195881013,True,-3.9344536744010465,qnei,0.30021190003026277,False,2.0,7,13d16466-6ee0-42e5-9249-c03e4585b41d,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1",3.2050455310550587,1.300315554812945,1.9047299762421137,37.48175505120979,1.9047299762421137,3.7481755051209786,-1.4301749176242997,4.635220448679359,eggholder
