dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
hartmann_6,value,exact,gaussian,0,0.25,ceil0.9-anchored,logei,auc_simple_regret_excess_true,5,88.0347392316728,71.53100524865309,43.63045498216506,2.0177359889476056,33.86037405506839,142.2091044082772,0.3894458654971194,3.595304062589348,4.511794831934611,0.010725331538626743,0.0,0.0625,0.04290132615450697,0.0625
hartmann_6,value,exact,gaussian,0,0.25,ceil0.9-anchored,qnei,auc_simple_regret_excess_true,5,55.814861552623356,55.074483905032125,42.46783146827105,1.3142856515836996,3.084084136686293,108.54563896856041,0.03949864485163978,2.5193375975150976,2.938832058793756,0.042438478335900136,0.0,0.0625,0.06197661645113639,0.0625
hartmann_6,value,exact,gaussian,0,0.25,ceil0.9-fixed,logei,auc_simple_regret_excess_true,5,140.70792741962484,142.3700531971085,34.39902044075193,4.090463205543219,97.99590216486779,183.41995267438188,1.2522758910533538,6.944725399951857,9.14655378705633,0.0007930162552773939,0.0,0.0625,0.006344130042219151,0.0625
hartmann_6,value,exact,gaussian,0,0.25,ceil0.9-fixed,qnei,auc_simple_regret_excess_true,5,79.49349883073016,83.48695411272705,48.27963304208406,1.6465224323771852,19.546416635885514,139.4405810255748,0.21123578441859997,3.019497171370098,3.681736085273687,0.021171664896548443,0.0,0.0625,0.05645777305746252,0.0625
hartmann_6,value,exact,gaussian,0,1.0,ceil0.9-anchored,logei,auc_simple_regret_excess_true,5,53.38452525977029,30.226412235872317,44.25113000255899,1.2063991418226638,-1.5605097442416422,108.32956026378223,-0.019472875909506294,2.361242595434975,2.6975904891128857,0.05422953939474434,0.0,0.0625,0.06197661645113639,0.0625
hartmann_6,value,exact,gaussian,0,1.0,ceil0.9-anchored,qnei,auc_simple_regret_excess_true,5,134.5830154758832,107.43750730091365,118.47510046299709,1.1359603406111232,-12.523251452594394,281.6892824043608,-0.0589766127101324,2.259441249297747,2.540084541350286,0.063975162937875,0.0,0.0625,0.063975162937875,0.0625
hartmann_6,value,exact,gaussian,0,1.0,ceil0.9-fixed,logei,auc_simple_regret_excess_true,5,58.96918916723665,60.766185573919785,42.36882497917905,1.3918061026288875,6.361344544393674,111.57703379007962,0.08082095844912146,2.6343867523411784,3.112173056977241,0.035796530328547474,0.0,0.0625,0.06197661645113639,0.0625
hartmann_6,value,exact,gaussian,0,1.0,ceil0.9-fixed,qnei,auc_simple_regret_excess_true,5,140.72053662885534,116.91194482842032,115.18264260526607,1.2217165142764461,-2.2976039120745497,283.7386771697852,-0.010990556670029742,2.3835342462922497,2.7318411751562257,0.05234353483407059,0.0,0.0625,0.06197661645113639,0.0625
