dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
hartmann_6,value,qnei,0.49999999999999994,1.525,2.0246937371395153,191.86686465228544,0.0,3,4
hartmann_6,value,logei,0.5,1.475,1.8473749630989544,190.13490276138572,0.0,1,4
