dataset,objective,acquisition,baseline,error_model,jitter_iteration,jitter_std,oracle_model,delta_l2_mean,delta_l2_std,final_simple_regret_mean,final_simple_regret_std,final_cum_regret_mean,final_cum_regret_std,final_avg_regret_mean,final_avg_regret_std,auc_simple_regret_mean,auc_simple_regret_std,runs
iso_rosenbrock,composite,ei,False,gaussian,0,0.295708,gradient_boosting,12.540004724677894,2.1175893664014227,1.1286790792921304,0.16088246965125447,106.95047935580457,11.346820712187215,2.1390095871160915,0.22693641424374417,68.03951152569576,8.380298425845451,5
iso_rosenbrock,composite,ei,False,gaussian,0,1.182833,gradient_boosting,12.540004724677894,2.1175893664014227,1.3313063311999755,0.34383651940491805,109.86842825104483,21.49647249878105,2.197368565020897,0.4299294499756209,72.65131640050805,14.426537946314896,5
iso_rosenbrock,composite,ei,False,gaussian,0,5.914165,gradient_boosting,12.540004724677894,2.1175893664014227,1.341728599157013,0.24436086406393273,147.78192401068003,36.029068742704666,2.9556384802136,0.720581374854093,74.79337368802423,4.509614169534981,5
iso_rosenbrock,composite,ei,True,none,0,0.0,gradient_boosting,12.540004724677894,2.1175893664014227,1.036355285626192,0.12438253347395367,101.02082129879905,12.005856176624828,2.020416425975981,0.24011712353249667,62.64882041593105,7.277498014682442,5
iso_rosenbrock,composite,logei,False,gaussian,0,0.295708,gradient_boosting,12.540004724677894,2.1175893664014227,0.8198523781249566,0.2650601414708403,99.49295535473664,15.819806353935773,1.9898591070947327,0.31639612707871545,60.14940014323366,9.215123718335645,5
iso_rosenbrock,composite,logei,False,gaussian,0,1.182833,gradient_boosting,12.540004724677894,2.1175893664014227,0.8629235097687783,0.15102941836438372,95.72179658026022,9.416075370637534,1.9144359316052042,0.18832150741275072,57.5177420696961,13.1447422851311,5
iso_rosenbrock,composite,logei,False,gaussian,0,5.914165,gradient_boosting,12.540004724677894,2.1175893664014227,1.398465629425257,0.09323628114656737,164.55281795489654,34.30775469810287,3.2910563590979307,0.6861550939620574,74.527396332933,3.495405513543323,5
iso_rosenbrock,composite,logei,True,none,0,0.0,gradient_boosting,12.540004724677894,2.1175893664014227,0.8351387959559737,0.43630514259874864,102.31501733059615,12.296917290338614,2.046300346611923,0.24593834580677224,62.430357130661605,9.392968692569438,5
iso_rosenbrock,composite,qnei,False,gaussian,0,0.295708,gradient_boosting,12.540004724677894,2.1175893664014227,1.0104701789650021,0.1378582141063132,107.92572047393296,3.6370012237321356,2.1585144094786592,0.07274002447464273,67.68331439693769,8.138619262932416,5
iso_rosenbrock,composite,qnei,False,gaussian,0,1.182833,gradient_boosting,12.540004724677894,2.1175893664014227,1.2186425509814245,0.11516320571285038,109.55383592896109,8.158378333616623,2.191076718579222,0.16316756667233248,67.03286815766607,6.824701351162669,5
iso_rosenbrock,composite,qnei,False,gaussian,0,5.914165,gradient_boosting,12.540004724677894,2.1175893664014227,1.2745282005866803,0.24183181652980154,151.3702548043694,28.205405064590085,3.027405096087388,0.5641081012918018,71.32999678916967,4.451251437927061,5
iso_rosenbrock,composite,qnei,True,none,0,0.0,gradient_boosting,12.540004724677894,2.1175893664014227,1.0202603175748053,0.24698262130024895,113.33269452939805,8.117503873598608,2.266653890587961,0.16235007747197222,64.76286886451518,6.940874931814638,5
iso_rosenbrock,composite,random,False,gaussian,0,0.295708,gradient_boosting,12.540004724677894,2.1175893664014227,1.2373858032764011,0.22985679733135195,142.77760162414748,6.231970524170864,2.8555520324829495,0.12463941048341719,71.21230766447147,10.947060962548898,5
iso_rosenbrock,composite,random,False,gaussian,0,1.182833,gradient_boosting,12.540004724677894,2.1175893664014227,1.2373858032764011,0.22985679733135195,142.77760162414748,6.231970524170864,2.8555520324829495,0.12463941048341719,71.21230766447147,10.947060962548898,5
iso_rosenbrock,composite,random,False,gaussian,0,5.914165,gradient_boosting,12.540004724677894,2.1175893664014227,1.2373858032764011,0.22985679733135195,142.77760162414748,6.231970524170864,2.8555520324829495,0.12463941048341719,71.21230766447147,10.947060962548898,5
iso_rosenbrock,composite,random,True,none,0,0.0,gradient_boosting,12.540004724677894,2.1175893664014227,1.2373858032764011,0.22985679733135195,142.77760162414748,6.231970524170864,2.8555520324829495,0.12463941048341719,71.21230766447147,10.947060962548898,5
iso_rosenbrock,composite,sobol,False,gaussian,0,0.295708,gradient_boosting,12.540004724677894,2.1175893664014227,1.2130634008886931,0.15456765542418052,141.99315882714032,4.083088326885892,2.8398631765428064,0.08166176653771788,70.02644715917128,6.081952471063252,5
iso_rosenbrock,composite,sobol,False,gaussian,0,1.182833,gradient_boosting,12.540004724677894,2.1175893664014227,1.2130634008886931,0.15456765542418052,141.99315882714032,4.083088326885892,2.8398631765428064,0.08166176653771788,70.02644715917128,6.081952471063252,5
iso_rosenbrock,composite,sobol,False,gaussian,0,5.914165,gradient_boosting,12.540004724677894,2.1175893664014227,1.2130634008886931,0.15456765542418052,141.99315882714032,4.083088326885892,2.8398631765428064,0.08166176653771788,70.02644715917128,6.081952471063252,5
iso_rosenbrock,composite,sobol,True,none,0,0.0,gradient_boosting,12.540004724677894,2.1175893664014227,1.2130634008886931,0.15456765542418052,141.99315882714032,4.083088326885892,2.8398631765428064,0.08166176653771788,70.02644715917128,6.081952471063252,5
iso_rosenbrock,composite,ucb,False,gaussian,0,0.295708,gradient_boosting,12.540004724677894,2.1175893664014227,0.9263960893008212,0.1539070240908659,106.34717067524741,5.676388048992622,2.126943413504948,0.11352776097985222,60.65424362524284,8.704060221783237,5
iso_rosenbrock,composite,ucb,False,gaussian,0,1.182833,gradient_boosting,12.540004724677894,2.1175893664014227,1.1956686527750222,0.1535718452183533,121.22810796627141,9.667999423973315,2.4245621593254283,0.1933599884794663,69.27351631197271,4.788127779152454,5
iso_rosenbrock,composite,ucb,False,gaussian,0,5.914165,gradient_boosting,12.540004724677894,2.1175893664014227,1.2585600895081197,0.18013764515276615,170.67451699256463,22.72071964973017,3.4134903398512924,0.45441439299460357,67.9210211487313,6.747481257533297,5
iso_rosenbrock,composite,ucb,True,none,0,0.0,gradient_boosting,12.540004724677894,2.1175893664014227,0.9546415381431134,0.08191190907056464,109.6433516676813,5.824930843510729,2.192867033353626,0.11649861687021458,62.23426857181207,5.257769376439585,5
