delta_x0,delta_x1,delta_x2,delta_x3,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.748460173720714,1.1001328980666587,113.3266188286921,2.266532376573842,1.1001328980666587,65.6143468983952,65.6143468983952,0.0,logei,composite,0.0,0,50,9,02b3ab08-6455-442e-982f-dbae8872cd9d,none,gradient_boosting,True,0.01,2.0,15.168011599977035,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,2.3093751770869795,0.5392178947003932,90.06723119137628,1.8013446238275257,0.5392178947003932,49.66166937760933,50.92420408600536,0.0,logei,composite,0.295708,0,50,9,7bae9c02-4774-42c6-ba00-3293f90f86b4,gaussian,gradient_boosting,False,0.01,2.0,12.740661599964369,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,2.0342157990588223,0.8143772727285503,81.24273263713907,1.6248546527427814,1.2855501524756083,51.07115994134266,69.59348413959499,0.0,logei,composite,1.182833,0,50,9,a3f015c0-f652-4c45-b200-8f9abccb6df1,gaussian,gradient_boosting,False,0.01,2.0,13.515030699956696,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.4703170260920604,1.3782760456953123,211.2961666983865,4.22592333396773,5.45933766470324,79.08629134251979,230.86815919357474,0.0,logei,composite,5.914165,0,50,9,db68f75b-6dac-4175-bcb2-436db84481a2,gaussian,gradient_boosting,False,0.01,2.0,10.88972219999414,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.6706220796887556,1.177970992098617,121.23492342412797,2.424698468482559,1.177970992098617,74.38381538313264,74.38381538313264,0.0,qnei,composite,0.0,0,50,9,3c591da3-835c-4679-900d-d49589e51e83,none,gradient_boosting,True,0.01,2.0,14.450290700013284,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.8954269074773147,0.953166164310058,111.5871040522367,2.231742081044734,1.2044806199108533,66.71504061878001,71.99068229590655,0.0,qnei,composite,0.295708,0,50,9,f4fcb924-9b2e-4abb-a49e-88050f128e94,gaussian,gradient_boosting,False,0.01,2.0,15.377754499961156,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.5932354608549362,1.2553576109324365,114.29354431326759,2.285870886265352,1.7740682779279204,67.8007325463786,85.68785260712112,0.0,qnei,composite,1.182833,0,50,9,fd08efa2-9864-4fe7-863e-5218ad692902,gaussian,gradient_boosting,False,0.01,2.0,15.23631230002502,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.4363820349656304,1.4122110368217422,191.5178906860749,3.830357813721498,1.6123150945084628,72.78833487340434,80.69244515202979,0.0,qnei,composite,5.914165,0,50,9,20e47fe2-e5d3-4005-a80e-73ce90f6cc91,gaussian,gradient_boosting,False,0.01,2.0,13.444730499992147,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.8662756090583412,0.9823174627290314,114.95940980562173,2.2991881961124347,0.9823174627290314,60.26615698169858,60.26615698169858,0.0,ucb,composite,0.0,0,50,9,ad0b623d-f637-4605-8d04-8b8668d43fc6,none,gradient_boosting,True,0.01,2.0,10.312906700011808,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.8613254007935287,0.9872676709938439,104.90402018675054,2.0980804037350107,0.9872676709938439,53.70379364515223,53.93441869051675,0.0,ucb,composite,0.295708,0,50,9,c62224e2-a162-47b0-b43b-c55fa8280d24,gaussian,gradient_boosting,False,0.01,2.0,9.796299700043164,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.3872454141151582,1.4613476576722144,120.27376154220894,2.405475230844179,1.6746148225598216,74.97617233504717,81.77590523828448,0.0,ucb,composite,1.182833,0,50,9,830fa68b-a819-47b4-b778-5ee530425065,gaussian,gradient_boosting,False,0.01,2.0,11.858454499975778,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.539223562831238,1.3093695089561346,202.23437338032278,4.0446874676064555,2.0834252054187514,69.63493127936981,125.25457233547147,0.0,ucb,composite,5.914165,0,50,9,f412f513-8321-4432-adc1-bf1ef103fd38,gaussian,gradient_boosting,False,0.01,2.0,15.63696410000557,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.8371877182536727,1.0114053535337,100.06884162901422,2.0013768325802843,1.0114053535337,62.91471840616184,62.91471840616184,0.0,ei,composite,0.0,0,50,9,d50e166e-f0e9-4009-84d1-82bc45a2e96b,none,gradient_boosting,True,0.01,2.0,12.047640500008129,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.5995028568648977,1.249090214922475,114.01155914413275,2.280231182882655,1.8709790319396271,78.02055371800576,86.57321277440097,0.0,ei,composite,0.295708,0,50,9,57ce9a48-d1e9-480d-b623-43af1ce40b64,gaussian,gradient_boosting,False,0.01,2.0,12.239114600000903,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.2362779772789099,1.6123150945084628,112.46149103691575,2.249229820738315,2.092194570852226,80.69244515202979,102.27770689469176,0.0,ei,composite,1.182833,0,50,9,903cebfc-245e-4ef2-98d8-beda10095499,gaussian,gradient_boosting,False,0.01,2.0,15.219716700026765,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.638810676407555,1.2097823953798177,115.1927531304418,2.303855062608836,1.6632169751398487,70.48252297689362,82.80487319823229,0.0,ei,composite,5.914165,0,50,9,4820ab82-340b-4015-9bd0-079b02cbad3f,gaussian,gradient_boosting,False,0.01,2.0,11.738548399996944,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.548490682917555,1.3001023888698175,145.11551487813162,2.9023102975626323,1.3001023888698175,68.98446869058058,68.98446869058058,0.0,random,composite,0.0,0,50,9,eeb6aef5-12a1-4685-b785-019216bad864,none,gradient_boosting,True,0.01,2.0,0.03501419996609911,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.548490682917555,1.3001023888698175,145.11551487813162,2.9023102975626323,1.3001023888698175,68.98446869058058,68.98446869058058,0.0,random,composite,0.295708,0,50,9,527e3130-7250-4d41-8aaf-f3247b0d44b0,gaussian,gradient_boosting,False,0.01,2.0,0.057956600037869066,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.548490682917555,1.3001023888698175,145.11551487813162,2.9023102975626323,1.5463697291027838,68.98446869058058,91.57247955336693,0.0,random,composite,1.182833,0,50,9,dd275464-2110-4f49-bd03-7f5c9275259d,gaussian,gradient_boosting,False,0.01,2.0,0.040019100008066744,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.548490682917555,1.3001023888698175,145.11551487813162,2.9023102975626323,1.8226572454631997,68.98446869058058,119.57148674657384,0.0,random,composite,5.914165,0,50,9,e46fe773-c422-4bed-8b43-c852887e058b,gaussian,gradient_boosting,False,0.01,2.0,0.03970819996902719,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.795596762154509,1.0529963096328636,144.18527766716338,2.8837055533432676,1.0529963096328636,76.4995629247967,76.4995629247967,0.0,sobol,composite,0.0,0,50,9,8dfdc6dd-9062-4a23-a0f3-a1d98121c26a,none,gradient_boosting,True,0.01,2.0,0.057756700029131025,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
-2.31261861549779,9.428443671044283,3.8586824869698404,2.1105531919287532,10.657749304145332,0.0,1.795596762154509,1.0529963096328636,144.18527766716338,2.8837055533432676,1.0529963096328636,76.4995629247967,80.07782804908352,0.0,sobol,composite,0.295708,0,50,9,94cac48b-5b29-40d5-a728-7c0dd6b0b28e,gaussian,gradient_boosting,False,0.01,2.0,0.046198399970307946,2.8485930717873726,iso_rosenbrock,"x0,x1,x2,x3"
