dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_x0,delta_excess_x1,delta_excess_x2,delta_excess_x3,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,5.914165,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.1983770418461177,15.123911501427585,0.30247823002855156,7.567804570731781
iso_rosenbrock,composite,random,gradient_boosting,gaussian,0.295708,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,random,gradient_boosting,gaussian,1.182833,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,random,gradient_boosting,gaussian,5.914165,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,0.295708,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,1.182833,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,5.914165,0,9,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,0.295708,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.01458308793725327,14.670171500080443,0.29340343000160884,10.362368990225534
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,1.182833,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.02419985317719231,-5.864122910046902,-0.11728245820093819,7.027660026903973
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,5.914165,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.45489978931382247,51.514588560898574,1.0302917712179716,17.60080209700429
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,0.295708,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.324544011076205,-4.508184265374126,-0.09016368530748275,-7.086788587658752
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,1.182833,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.09094375109413821,-16.519625680899196,-0.33039251361798394,-5.118730214427998
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,5.914165,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.2852103779393347,38.07261828395703,0.7614523656791405,0.21834751097910043
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,0.295708,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.07599067973818019,-8.269076776843235,-0.16538153553686485,-2.0411342326658115
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,1.182833,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.3384481096281795,-2.19795485955909,-0.04395909719118185,9.655794719444607
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,5.914165,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.4906020953432395,58.675044913637066,1.1735008982727413,13.236347875562437
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,0.295708,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.27394945021017403,16.590549291854586,0.33181098583709145,12.81327810378292
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,1.182833,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.4015437812809808,9.081750389754163,0.18163500779508324,16.803983748718707
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,5.914165,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.7376808236312151,105.25841066921546,2.105168213384309,28.400711709801783
iso_rosenbrock,composite,random,gradient_boosting,gaussian,0.295708,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,random,gradient_boosting,gaussian,1.182833,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,random,gradient_boosting,gaussian,5.914165,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,0.295708,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,1.182833,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,5.914165,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,0.295708,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.7023622882328286,-12.670586453729896,-0.25341172907459786,-4.678723335544632
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,1.182833,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.5870347184698721,7.290498451398079,0.14580996902796173,-19.984504614283615
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,5.914165,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,1.4756539393847343,94.19636515557093,1.8839273031114185,17.919085260615944
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,0.295708,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.07561349068178802,-8.251292049105146,-0.16502584098210304,-3.1675686211806493
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,1.182833,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0755643416565357,-2.5679550611564963,-0.05135910122313003,-3.9077174142229723
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,5.914165,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.22553886162454861,30.773043664774647,0.6154608732954929,3.574714185473809
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,0.295708,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.03839242590332148,6.587967720827521,0.1317593544165505,-3.030245948324364
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,1.182833,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.17798147440127665,20.87242856581146,0.41744857131622926,0.4166931495036721
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,5.914165,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.2910056934800205,80.22720011957706,1.6045440023915414,1.8985816931704704
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,0.295708,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.18571865584182357,-4.096998556271515,-0.08193997112543028,-5.592571476309047
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,1.182833,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.3327878487869871,-12.431734357395982,-0.2486346871479197,-12.643203695345314
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,5.914165,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.45863368752508515,64.12569941591639,1.2825139883183276,15.523132218830995
iso_rosenbrock,composite,random,gradient_boosting,gaussian,0.295708,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,random,gradient_boosting,gaussian,1.182833,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,random,gradient_boosting,gaussian,5.914165,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,0.295708,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,1.182833,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,5.914165,0,11,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,0.295708,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.2574688112598711,4.957917602371836,0.09915835204743662,15.877051250013984
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,1.182833,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.1086195686648499,14.73800425681236,0.2947600851362471,15.437421788434882
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,5.914165,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.4052532285768886,37.10715948083093,0.7421431896166184,15.573366043247468
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,0.295708,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.017584977356774223,5.070941682469851,0.1014188336493973,11.4104589784708
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,1.182833,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.19161818204888048,15.564069489532315,0.31128138979064657,12.474118365967072
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,5.914165,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.2995195317977084,57.82750915872009,1.156550183174402,9.106182801647762
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,0.295708,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.15171327017651515,-2.7017796253819455,-0.05403559250763923,14.855573666777374
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,1.182833,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.08417569272715397,26.218504103193382,0.5243700820638675,13.987561762170742
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,5.914165,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.02409829885797765,37.65480449736533,0.7530960899473063,-2.5935552333407514
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,0.295708,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.018471495634462487,14.534941560078565,0.2906988312015715,4.750134986215734
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,1.182833,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.5482817140424157,15.45614282594191,0.3091228565188384,19.35790190566265
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,5.914165,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.31776757225046937,37.39045755747959,0.7478091511495921,6.933748807417821
iso_rosenbrock,composite,random,gradient_boosting,gaussian,0.295708,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,random,gradient_boosting,gaussian,1.182833,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,random,gradient_boosting,gaussian,5.914165,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,0.295708,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,1.182833,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,5.914165,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,0.295708,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.48993127321877306,2.191575109295826,0.04383150218591636,-17.012804321048726
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,1.182833,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.295174945909783,-17.0465973582902,-0.3409319471658039,-12.50046554883022
iso_rosenbrock,composite,logei,gradient_boosting,gaussian,5.914165,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.20268406244231763,30.401342054507097,0.6080268410901417,-4.0800018336352935
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,0.295708,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.5584266591407621,-9.698516273424715,-0.19397032546849413,21.114900656833804
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,1.182833,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.7382857755879986,-8.42940263880098,-0.1685880527760193,14.485408565192479
iso_rosenbrock,composite,qnei,gradient_boosting,gaussian,5.914165,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.7972513548533278,-6.768336994541897,-0.1353667398908378,21.531875634900125
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,0.295708,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.18350761701128637,-2.04262666190057,-0.040852533238011635,-11.121954882087053
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,1.182833,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.12550010145975077,7.716451946917573,0.15432903893835137,-3.5738262836644026
iso_rosenbrock,composite,ucb,gradient_boosting,gaussian,5.914165,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.4350312206326459,41.323813519136095,0.8264762703827215,6.523614251532777
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,0.295708,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.11723181693810414,-11.322919525752539,-0.226458390515051,-0.12322137670996369
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,1.182833,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.25680784035774606,19.73922649502734,0.3947845299005466,8.71607121798101
iso_rosenbrock,composite,ei,gradient_boosting,gaussian,5.914165,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.18559255759878268,11.907034415365786,0.2381406883073156,2.2973690536835534
iso_rosenbrock,composite,random,gradient_boosting,gaussian,0.295708,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,random,gradient_boosting,gaussian,1.182833,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,random,gradient_boosting,gaussian,5.914165,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,0.295708,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,1.182833,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_rosenbrock,composite,sobol,gradient_boosting,gaussian,5.914165,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
