iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-1.1389403346182416,True,-0.7447121596335524,logei,0.0,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,-0.21274304794614163,True,-1.9506108502586854,logei,0.0,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-2.1359285334208313,True,-1.148825997241886,logei,0.0,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.5209356081441954,True,0.3878501038191584,logei,0.0,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,2.1474634538200434,True,1.8664198354865655,logei,0.0,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,0.28104361833347785,2.77385732382225,hartmann_3
6,0.0,0.0,1.0,-0.8918026374813698,0.7353118562681232,True,1.627114493749493,logei,0.23488430003635585,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9467035796370973,19.492413292896703,1.3170331398431838,3.2487355488161174,0.28104361833347785,2.77385732382225,hartmann_3
7,0.0,1.0,0.7318853637998022,0.3169013588634559,-0.07587906749786949,True,-0.3927804263613254,logei,0.14549830002943054,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.7379995832922717,22.230412876188975,1.3170331398431838,3.1757732680269966,0.28104361833347785,2.77385732382225,hartmann_3
8,0.17477307362512126,0.910882893809915,1.0,-0.2994648047006261,-1.2942027081800265,True,-0.9947379034794004,logei,0.30866949999472126,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.3543657468563537,25.584778623045327,1.3170331398431838,3.198097327880666,0.28104361833347785,2.77385732382225,hartmann_3
9,0.0,1.0,1.0,-0.6369908231132015,-1.2506145222923166,True,-0.6136236991791151,logei,0.30837340001016855,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.691891765268929,29.27667038831426,1.3170331398431838,3.252963376479362,0.28104361833347785,2.77385732382225,hartmann_3
10,0.0,0.808475696265196,0.9785479345226044,0.4775941063126049,-1.9268973676391852,True,-2.40449147395179,logei,0.38076820003334433,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.577306835843123,31.853977224157383,1.3170331398431838,3.1853977224157384,0.28104361833347785,2.77385732382225,hartmann_3
11,0.0,0.0,1.0,-0.8918026374813698,-1.1362371929069957,True,-0.24443455542562587,logei,0.1203405000269413,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9467035796370973,35.80068080379448,1.3170331398431838,3.254607345799498,0.28104361833347785,2.77385732382225,hartmann_3
12,0.0,0.0,0.26195825439212506,-0.3810429714438758,-1.1391583816468465,True,-0.7581154102029707,logei,0.17732610000530258,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.4359439135996035,39.23662471739408,1.3170331398431838,3.2697187264495065,0.28104361833347785,2.77385732382225,hartmann_3
13,0.0,0.0,1.0,-0.8918026374813698,-1.624544685874034,True,-0.7327420483926642,logei,0.11742329999106005,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9467035796370973,43.183328297031174,1.3170331398431838,3.3217944843870133,0.28104361833347785,2.77385732382225,hartmann_3
14,0.0,1.0,1.0,-0.6369908231132015,-0.6059862974949831,True,0.031004525618218426,logei,0.11155030003283173,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.691891765268929,46.8752200623001,1.3170331398431838,3.348230004450007,0.28104361833347785,2.77385732382225,hartmann_3
15,1.0,0.0,1.0,-0.8986706747820983,-2.0479472915041326,True,-1.1492766167220343,logei,0.13570589997107163,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.953571616937826,50.82879167923793,1.3170331398431838,3.3885861119491953,0.28104361833347785,2.77385732382225,hartmann_3
16,0.0,1.0,0.0,-0.9870929751322833,-0.052324509727704416,True,0.9347684654045789,logei,0.25135560001945123,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.041993917288011,54.87078559652594,1.3170331398431838,3.4294240997828713,0.28104361833347785,2.77385732382225,hartmann_3
17,0.0,1.0,0.0,-0.9870929751322833,-0.28698093348543174,True,0.7001120416468516,logei,0.12723019998520613,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.041993917288011,58.91277951381395,1.3170331398431838,3.465457618459644,0.28104361833347785,2.77385732382225,hartmann_3
18,0.0,1.0,0.0,-0.9870929751322833,-1.9069259230038722,True,-0.9198329478715889,logei,0.17675580002833158,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.041993917288011,62.95477343110196,1.3170331398431838,3.497487412838998,0.28104361833347785,2.77385732382225,hartmann_3
19,0.0,1.0,1.0,-0.6369908231132015,-0.8298403263614177,True,-0.19284950324821615,logei,0.19342809997033328,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.691891765268929,66.64666519637089,1.3170331398431838,3.5077192208616257,0.28104361833347785,2.77385732382225,hartmann_3
20,0.0,1.0,1.0,-0.6369908231132015,-2.593739416066744,True,-1.9567485929535424,logei,0.16991669998969883,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.691891765268929,70.33855696163982,1.3170331398431838,3.516927848081991,0.28104361833347785,2.77385732382225,hartmann_3
21,0.0,0.0,0.0,-0.916246405827454,-2.753549250210043,True,-1.837302844382589,logei,0.2217283999780193,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9711473479831816,74.309704309623,1.3170331398431838,3.5385573480772856,0.28104361833347785,2.77385732382225,hartmann_3
22,0.0,0.5015094624350012,1.0,1.1036963986085429,4.654185364650674,True,3.5504889660421313,logei,0.20072589995106682,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.9512045435471848,76.26090885317018,1.3170331398431838,3.466404947871372,1.1036963986085429,1.9512045435471848,hartmann_3
23,0.0,0.4663749247241832,1.0,0.9864912534083731,0.8322526849829132,True,-0.1542385684254599,logei,0.19796570000471547,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.0684096887473546,78.32931854191753,1.3170331398431838,3.405622545300762,1.1036963986085429,1.9512045435471848,hartmann_3
24,0.0,0.4806571559123682,1.0,1.039207491362276,0.6978817256635632,True,-0.34132576569871276,logei,0.24912749999202788,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.0156934507934516,80.34501199271098,1.3170331398431838,3.3477088330296243,1.1036963986085429,1.9512045435471848,hartmann_3
25,0.0,0.4845949464430144,1.0,1.0525584301650772,2.6629218357485493,True,1.6103634055834721,logei,0.2548987999907695,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.0023425119906504,82.34735450470163,1.3170331398431838,3.2938941801880652,1.1036963986085429,1.9512045435471848,hartmann_3
26,0.0,0.48124070002058794,1.0,1.0412192276152978,0.2375219636824749,True,-0.8036972639328229,logei,0.18847399996593595,False,0.75,9,92de22ef-69bd-4726-bb8c-552e600b3e37,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.0136817145404295,84.36103621924205,1.3170331398431838,3.2446552392016175,1.1036963986085429,1.9512045435471848,hartmann_3
