iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,10.914456785776085,True,10.400662722518366,logei,0.0,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,5.037170472560683,True,5.3509362395440085,logei,0.0,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,1.0162719979909904,True,1.4889731254288137,logei,0.0,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,1.1939144356802567,True,1.810582639734613,logei,0.0,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,-15.362667626957013,True,-14.756006587411441,logei,0.0,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,0.5137940632577207,2.541106878898007,hartmann_3
6,0.0,0.37754109807581154,0.707346002392238,1.0366420166666073,-4.563057357842042,True,-5.599699374508649,logei,0.20543450000695884,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,1.0366420166666073,2.0182589254891203,18.788765711031115,2.0182589254891203,3.1314609518385192,0.5137940632577207,2.541106878898007,hartmann_3
7,0.09095357222083567,0.5896223316538521,0.5658316136076253,0.8286398210875455,-4.946969506691128,True,-5.775609327778674,logei,0.2778221999760717,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,1.0366420166666073,2.226261121068182,21.015026832099295,2.0182589254891203,3.0021466902998992,0.5137940632577207,2.541106878898007,hartmann_3
8,0.1456805106885466,0.4580899021495612,0.6177940914984882,0.45532929433991276,3.4219700948838985,True,2.9666408005439857,logei,0.23921159998280928,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,1.0366420166666073,2.599571647815815,23.61459847991511,2.0182589254891203,2.9518248099893887,0.5137940632577207,2.541106878898007,hartmann_3
9,0.3023683612126687,0.505910511515171,0.5413553457893263,0.08700948966751912,-8.811758912959245,True,-8.898768402626764,logei,0.558441800007131,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,1.0366420166666073,2.9678914524882085,26.58248993240332,2.0182589254891203,2.9536099924892576,0.5137940632577207,2.541106878898007,hartmann_3
10,0.8265636581384525,0.2617805179735351,0.8588083037490744,0.7603326241169074,5.7795393357869065,True,5.019206711669999,logei,0.18598849995760247,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,1.0366420166666073,2.29456831803882,28.87705825044214,2.0182589254891203,2.887705825044214,0.5137940632577207,2.541106878898007,hartmann_3
11,1.0,0.5623107414553583,0.9111969336231321,2.386488355563293,-10.900096339968322,True,-13.286584695531614,logei,0.2198054000036791,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,2.386488355563293,0.6684125865924346,29.545470837034575,0.6684125865924346,2.6859518942758704,0.5137940632577207,2.541106878898007,hartmann_3
12,0.0,0.5788076739002375,0.6020586795533783,0.9020366842387406,4.322288481375233,True,3.4202517971364927,logei,0.3527866000076756,False,0.75,11,a1e94da3-5412-4ec4-a8f3-d04a468fac81,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2",3.0549009421557276,2.386488355563293,2.152864257916987,31.698335094951563,0.6684125865924346,2.641527924579297,0.5137940632577207,2.541106878898007,hartmann_3
