iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.7222131808700178,True,0.4731731031199056,logei,0.0,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,2.565790878966903,True,1.3903877991991695,logei,0.0,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,0.5771161432172943,True,-0.6109486636651852,logei,0.0,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1754030797677335,1.879497862387994,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,1.3428611534122372,True,1.6051847884598707,logei,0.0,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1754030797677335,1.879497862387994,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,0.5115870421965947,True,0.8201650148000301,logei,0.0,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1754030797677335,1.879497862387994,hartmann_3
6,0.2638498622967466,0.1904385793226847,0.93974143417534,-0.12162832358807377,-2.263954177069913,True,-2.142325853481839,logei,0.3200068000005558,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.1765292657438016,16.409427619773183,1.866836135273248,2.7349046032955306,1.1754030797677335,1.879497862387994,hartmann_3
7,0.1504308923015181,0.3281172340671181,1.0,0.25815624889304767,0.3482677873878922,True,0.09011153849484455,logei,0.43389200000092387,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.79674469326268,19.206172313035864,1.866836135273248,2.743738901862266,1.1754030797677335,1.879497862387994,hartmann_3
8,0.24597205480666062,0.3088610340497239,0.8157221578336382,1.3314500609871713,3.461090396466737,True,2.129640335479566,logei,0.3636472999933176,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.3314500609871713,1.7234508811685563,20.92962319420442,1.7234508811685563,2.6162028992755526,1.3314500609871713,1.7234508811685563,hartmann_3
9,0.44136690066807127,0.32002655442523903,0.7809467333032739,1.2836361483507732,-0.26910701180488217,True,-1.5527431601556554,logei,0.3465361000271514,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.3314500609871713,1.7712647938049544,22.700887988009374,1.7234508811685563,2.5223208875565972,1.3314500609871713,1.7234508811685563,hartmann_3
10,0.23833896874805657,0.32067175561725236,0.7349461159420823,0.9634610739504692,0.761370013020751,True,-0.20209106092971818,logei,0.2839957000105642,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.3314500609871713,2.091439868205258,24.792327856214634,1.7234508811685563,2.4792327856214635,1.3314500609871713,1.7234508811685563,hartmann_3
11,0.22633052138022422,0.3366182412093619,0.8332745486648959,1.6366365684256212,0.01795273912379014,True,-1.618683829301831,logei,0.3612680999794975,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,1.4182643737301064,26.21059222994474,1.4182643737301064,2.3827811118131583,1.3314500609871713,1.7234508811685563,hartmann_3
12,0.2565516681626933,0.29765007808272154,0.8133185757948266,1.214766794224601,1.4256862361760438,True,0.21091944195144285,logei,0.42019279999658465,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,1.8401341479311266,28.05072637787587,1.4182643737301064,2.3375605314896557,1.3314500609871713,1.7234508811685563,hartmann_3
13,0.12123496971206199,0.30135764138960364,0.40980293644536203,-0.5670200911060642,-0.9815670518927379,True,-0.41454696078667364,logei,0.30910280003445223,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,3.621921033261792,31.67264741113766,1.4182643737301064,2.4363574931644356,1.3314500609871713,1.7234508811685563,hartmann_3
14,0.23841434237142717,0.3084897015433609,0.8319047999030317,1.346931979301148,2.005981266368891,True,0.6590492870677431,logei,0.3168928999803029,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,1.7079689628545796,33.38061637399224,1.4182643737301064,2.3843297409994455,1.3314500609871713,1.7234508811685563,hartmann_3
15,0.25047643358245736,0.30687088156823156,0.9213148626929881,0.9253737254229369,-0.1582582956705617,True,-1.0836320210934987,logei,0.42103720002342016,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,2.1295272167327908,35.51014359072503,1.4182643737301064,2.3673429060483353,1.3314500609871713,1.7234508811685563,hartmann_3
16,0.25471237378820827,0.3182381994396096,0.8026391390339654,1.3859519088532586,-1.0894394309183213,True,-2.47539133977158,logei,0.2925740000209771,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,1.668949033302469,37.1790926240275,1.4182643737301064,2.3236932890017186,1.3314500609871713,1.7234508811685563,hartmann_3
17,0.20494667454259302,0.2976643660313652,0.8483485850828661,1.2247324180310182,0.5551288643489238,True,-0.6696035536820943,logei,0.7654297000262886,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,1.8301685241247094,39.009261148152206,1.4182643737301064,2.2946624204795416,1.3314500609871713,1.7234508811685563,hartmann_3
18,0.17220113184432181,0.2816068629749275,0.7926574895755895,1.0018842845034681,0.4143412218748833,True,-0.5875430626285848,logei,0.22246109996922314,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,2.0530166576522593,41.06227780580446,1.4182643737301064,2.2812376558780256,1.3314500609871713,1.7234508811685563,hartmann_3
19,0.24949852606302877,0.32810478019380074,0.88407177201227,1.409731550029818,1.3314775943101993,True,-0.07825395571961868,logei,0.3283596000401303,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,1.6451693921259096,42.70744719793037,1.4182643737301064,2.2477603788384406,1.3314500609871713,1.7234508811685563,hartmann_3
20,0.0,0.0,0.8805214828276265,-0.767568878682414,-3.5175053714524624,True,-2.7499364927700487,logei,0.3264515000046231,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,3.8224698208381414,46.529917018768515,1.4182643737301064,2.326495850938426,1.3314500609871713,1.7234508811685563,hartmann_3
21,0.9178618425312481,0.36371258295642284,1.0,0.3664541516809364,0.8087213933488663,True,0.44226724166792986,logei,0.2680170999956317,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,2.6884467904747913,49.21836380924331,1.4182643737301064,2.343731609963967,1.3314500609871713,1.7234508811685563,hartmann_3
22,1.0,0.3590072867540806,0.539568088607473,-0.6625688718034888,-1.4126834915211957,True,-0.7501146197177069,logei,0.3794824000215158,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,3.7174698139592164,52.93583362320253,1.4182643737301064,2.406174255600115,1.3314500609871713,1.7234508811685563,hartmann_3
23,0.6512068324019159,0.3278883716310566,0.148548657122638,-0.6409553549057274,1.132507707661914,True,1.7734630625676415,logei,0.36520780000137165,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,3.695856297061455,56.63168992026398,1.4182643737301064,2.4622473878375644,1.3314500609871713,1.7234508811685563,hartmann_3
24,0.7603331280308351,0.27249349887028557,0.14788973640285338,-0.6488968324814323,-1.49166489112904,True,-0.8427680586476077,logei,0.3502825999748893,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,3.70379777463716,60.33548769490114,1.4182643737301064,2.513978653954214,1.3314500609871713,1.7234508811685563,hartmann_3
25,0.29014678676995526,0.3818389737539052,1.0,0.5628225717943732,1.4749318775562448,True,0.9121093057618715,logei,0.31884889997309074,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,2.4920783703613543,62.827566065262495,1.4182643737301064,2.5131026426105,1.3314500609871713,1.7234508811685563,hartmann_3
26,0.32784492380256225,0.39214697882040717,1.0,0.6173162453560752,0.09513750826668632,True,-0.5221787370893889,logei,0.28963689994998276,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,2.4375846967996524,65.26515076206215,1.4182643737301064,2.5101981062331595,1.3314500609871713,1.7234508811685563,hartmann_3
27,0.4873878218890881,0.38236279061408324,0.11103996689119304,-0.7483777461867148,-0.5063935921323883,True,0.2419841540543265,logei,0.17867389996536076,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,3.8032786883424423,69.0684294504046,1.4182643737301064,2.5580899796446146,1.3314500609871713,1.7234508811685563,hartmann_3
28,0.8302918754979997,0.7708026588618404,1.0,0.37966712124019464,-1.7335667443724345,True,-2.1132338656126293,logei,0.32121229998301715,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.6366365684256212,2.675233820915533,71.74366327132013,1.4182643737301064,2.5622736882614334,1.3314500609871713,1.7234508811685563,hartmann_3
29,0.013856597336831708,0.9507456907054463,0.5997316428632362,1.8106485662480327,1.3230361912732853,True,-0.4876123749747474,logei,0.3293335000053048,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.8106485662480327,1.2442523759076949,72.98791564722782,1.2442523759076949,2.5168246774906144,1.3314500609871713,1.7234508811685563,hartmann_3
30,0.0,0.95265014480626,0.35071625779325166,-0.1702427273958122,1.5250082238568843,True,1.6952509512526965,logei,0.3888435999979265,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.8106485662480327,3.2251436695515396,76.21305931677936,1.2442523759076949,2.540435310559312,1.3314500609871713,1.7234508811685563,hartmann_3
31,0.0,0.9472386850516843,0.0,-0.9870154667322074,-0.1684109814290824,True,0.818604485303125,logei,0.32028450001962483,False,0.75,7,1a434fbe-edb8-40f1-ae8b-9e653745f720,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2",3.0549009421557276,1.8106485662480327,4.041916408887935,80.2549757256673,1.2442523759076949,2.588870184698945,1.3314500609871713,1.7234508811685563,hartmann_3
