dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
schwefel,value,exact,gaussian,0,0.05,hold5@0.6,logei,5,0.0,0.0,-0.017831367331326908,-0.19768349829772758,-2.6488487329471537,2.5025201311567855,19.70995694605141,-19.87425993074756,10.691856981092105,-0.05405813740708476,104.14200905307868,-0.013868046929844956,0
schwefel,value,exact,gaussian,0,0.05,hold5@0.6,qnei,5,0.0,0.0,0.04930014828269762,-0.06786423271075481,2.110352387379625,2.2637519672623228,12.155730355515324,-7.279705017356662,11.500409792115912,0.04306841606897201,118.12962743005451,0.04930014828269762,0
schwefel,value,exact,gaussian,0,0.25,hold5@0.6,logei,5,0.0,0.0,0.2579260538045605,0.34792346243844785,5.242871564911124,9.145023244681369,9.807013404389139,-3.054011634100166,11.830315706396314,0.10699737887573732,112.03372935093697,0.26771768863157314,0
schwefel,value,exact,gaussian,0,0.25,hold5@0.6,qnei,5,0.0,0.0,0.1293771650231583,0.3345421621268624,1.1390246015057515,9.82257388148836,21.783731783304248,-19.082802696017254,13.281733323246305,0.023245400030729703,117.15829964418063,0.3449402713651457,0
schwefel,value,exact,gaussian,0,1.0,hold5@0.6,logei,5,0.0,0.0,0.4670467520003717,0.5575959069761913,11.451979161855778,19.134400027572354,32.07871737386659,-17.63400666031604,31.71912309402429,0.23371386044603631,118.24283694788161,0.6210585670761928,0
schwefel,value,exact,gaussian,0,1.0,hold5@0.6,qnei,5,0.0,0.0,0.27600564663867083,0.27800273413702037,10.680111762576987,17.31085063581363,20.966222894943485,-6.2383794859584825,24.801828530914992,0.21796146454238757,126.69938680525188,0.9717380449322117,0
schwefel,value,exact,gaussian,0,5.0,hold5@0.6,logei,5,0.0,0.0,0.8111887803693645,0.7190280136341025,17.330887279229536,10.447791152565543,25.497516993591503,0.45941747261119303,39.53766428458868,0.35369157712713345,124.1217450652554,2.3148683628543827,0
schwefel,value,exact,gaussian,0,5.0,hold5@0.6,qnei,5,0.0,0.0,0.7167575127170525,0.9599102968467825,12.204827463115267,17.31085063581363,16.498459658661528,-2.1468413955119443,22.912798274435723,0.24907811149214837,128.22410250579017,2.6048167881397672,0
schwefel,value,exact,gaussian,20,0.05,hold5@0.6,logei,5,1.2633528423097231,0.7506282454490929,0.06629142292783101,0.06899340289367961,2.220601522429237,-9.436825723070541,18.739902600885387,-11.601204505802873,17.392418908584958,0.07657246629066353,109.01145930845507,0.0897080419577158,0
schwefel,value,exact,gaussian,20,0.05,hold5@0.6,qnei,5,-164.70093203912353,0.1331624883233502,-0.29656777038418164,-0.20620959080054968,-4.359834552042417,-3.4625805523086797,6.6410267522371385,-9.534353458646603,0.7389440159923936,-0.15033912248422177,111.65944049063246,-0.29656777038418164,0
schwefel,value,exact,gaussian,20,0.25,hold5@0.6,logei,5,-149.9143410391278,-82.71241462391365,0.19293196081714264,-0.02312559284690563,5.732625196908474,4.319592171024283,13.727562510047395,-5.000899517835667,17.363225855567748,0.1976767309278777,112.52348298293434,0.29756015105318284,0
schwefel,value,exact,gaussian,20,0.25,hold5@0.6,qnei,5,-148.06588641060821,-0.03881346711017386,-0.1900957480730059,-0.24726273084180495,-5.469888202091956,-4.481489641776967,4.954252808727726,-9.28838167808798,-1.6513947260959312,-0.18861683455489542,110.54938684058293,-0.0994741158563122,0
schwefel,value,exact,gaussian,20,1.0,hold5@0.6,logei,5,-194.128727836846,-122.14374675352786,0.5733922134320457,0.8509680336103478,13.666133922461029,14.914852673949099,17.117434486794327,0.20459875056409943,27.12766909435796,0.4712459973262419,120.45699170848687,1.035484650540945,0
schwefel,value,exact,gaussian,20,1.0,hold5@0.6,qnei,5,-137.9654572170586,4.681252726531966,0.266861681861262,0.24108585760325463,6.878990190527928,6.03263354204077,6.728936648179277,2.0101896832451813,12.493398221798309,0.23720655829406595,122.8982652332028,0.6357470047142462,0
schwefel,value,exact,gaussian,20,5.0,hold5@0.6,logei,5,-256.47172979431065,-255.71598424843972,0.6523762086903415,0.8353632926022718,11.272095065580483,7.023535448457153,11.864993536204446,2.164732574400091,20.630506748415414,0.38869293329587845,118.06295285160631,2.4347945080583653,0
schwefel,value,exact,gaussian,20,5.0,hold5@0.6,qnei,5,-80.34735717194431,-90.36511535314042,0.389262602394093,0.24108585760325463,3.7141423505358615,3.7368307928504976,11.920261867468184,-6.017864271749635,11.682233899393855,0.12807387415640858,119.73341739321074,1.9708671185251276,0
