iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,0.568215037462527,0.568215037462527,0.0,False,False,0.0,qnei,0.0,False,9,e8ba3d16-2109-4db2-86cc-5f5271d6f0a8,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,-1.043746709453171,-1.043746709453171,0.0,False,False,0.0,qnei,0.0,False,9,e8ba3d16-2109-4db2-86cc-5f5271d6f0a8,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,0.568215037462527,2.056265294316085,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,-0.2721350099698567,-0.2721350099698567,0.0,False,False,0.0,qnei,0.0,False,9,e8ba3d16-2109-4db2-86cc-5f5271d6f0a8,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,0.568215037462527,2.056265294316085,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,-1.3651369152315098,-1.3651369152315098,0.0,False,False,0.0,qnei,0.0,False,9,e8ba3d16-2109-4db2-86cc-5f5271d6f0a8,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,0.568215037462527,2.056265294316085,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,0.09938149183251282,0.09938149183251282,0.0,False,False,0.0,qnei,0.0,False,9,e8ba3d16-2109-4db2-86cc-5f5271d6f0a8,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,0.568215037462527,2.056265294316085,levy_10
6,10.0,-0.0014955133409256896,-1.5159479993554827,-0.7520706881349886,2.7849194939491704,10.0,-0.08192274163969558,4.578201821996789,-4.396970200480348,0.7664264762263534,3.0106976984213296,0.2928136092494637,0.2928136092494637,0.2928136092494637,0.0,False,False,0.0,qnei,1.8097296999767423,False,9,e8ba3d16-2109-4db2-86cc-5f5271d6f0a8,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.3316667225291487,17.467490486781706,2.056265294316085,2.9112484144636177,0.568215037462527,2.056265294316085,levy_10
7,9.96571968984668,-10.0,-10.0,9.014279799977249,1.8383830879241867,9.119072820832903,10.0,10.0,-10.0,-5.072531867291032,-5.113714011090937,-6.891074993598008,-6.891074993598008,-6.891074993598008,0.0,False,False,0.0,qnei,3.8065640999702737,False,9,e8ba3d16-2109-4db2-86cc-5f5271d6f0a8,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,9.51555532537662,26.983045812158327,2.056265294316085,3.8547208303083322,0.568215037462527,2.056265294316085,levy_10
8,10.0,0.5883562037569301,3.4019851584176632,-4.7404891543318035,6.114565272887094,3.9345827734769445,-0.012993205859062067,3.8090372249275206,-6.5939271339047485,4.392214157801764,1.9833469913634663,0.31620785921599603,0.31620785921599603,0.31620785921599603,0.0,False,False,0.0,qnei,5.56629879999673,False,9,e8ba3d16-2109-4db2-86cc-5f5271d6f0a8,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.3082724725626163,29.291318284720944,2.056265294316085,3.661414785590118,0.568215037462527,2.056265294316085,levy_10
9,8.222480894926433,10.0,2.8047222871982393,7.931829028111584,-4.03166384582179,10.0,-0.39333606110094854,4.72082659674211,-2.34922939023922,0.9487518339115427,9.14189551431975,-0.12384833169006962,-0.12384833169006962,-0.12384833169006962,0.0,False,False,0.0,qnei,7.08724170003552,False,9,e8ba3d16-2109-4db2-86cc-5f5271d6f0a8,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.748328663468682,32.03964694818963,2.056265294316085,3.5599607720210695,0.568215037462527,2.056265294316085,levy_10
10,10.0,4.761869787262415,1.6670560702535868,-3.6837808357850013,10.0,10.0,4.191610280087943,-10.0,6.122799298070641,-0.24659979785227737,-10.0,-2.9660524068911123,-2.9660524068911123,-2.9660524068911123,0.0,False,False,0.0,qnei,5.059770699997898,False,9,e8ba3d16-2109-4db2-86cc-5f5271d6f0a8,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,5.590532738669724,37.63017968685935,2.056265294316085,3.763017968685935,0.568215037462527,2.056265294316085,levy_10
