dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
powell,value,exact,gaussian,0,0.05,noise-self_report,logei,auc_simple_regret_excess_true,10,0.29798115573813405,0.22719058341793796,0.3984866852422466,0.7477819630459833,0.012920953512734368,0.5830413579635337,0.025076403750593702,1.4392328243401387,2.3646941964171697,0.042274942420269905,4.0,0.013671875,0.09662843981775979,0.036458333333333336
powell,value,exact,gaussian,0,0.05,noise-self_report,qnei,auc_simple_regret_excess_true,10,-0.20983928209891722,-0.17227517403779852,0.563547428460524,-0.3723542536111782,-0.6129768268901621,0.19329826269232764,,,-1.1774875378632998,0.2691995421794792,16.0,0.275390625,0.39156297044287885,0.3671875
powell,value,exact,gaussian,0,0.25,noise-self_report,logei,auc_simple_regret_excess_true,10,0.2569116029385003,-0.0007580804263538354,1.429331861298023,0.1797424446308714,-0.7655708149649445,1.2793940208419452,-0.45025816798130075,0.800085060052793,0.5683955172402565,0.5836679381059247,25.0,0.845703125,0.6225791339796529,0.845703125
powell,value,exact,gaussian,0,0.25,noise-self_report,qnei,auc_simple_regret_excess_true,10,0.17999584364131316,-0.0410654827958718,0.5852861819423709,0.3075347568329165,-0.2386926685803648,0.5986843558629911,-0.335866057708515,0.9349466427212655,0.9725102912580466,0.3562073169952931,25.0,0.845703125,0.4384090055326685,0.845703125
powell,value,exact,gaussian,0,1.0,noise-self_report,logei,auc_simple_regret_excess_true,10,0.47805584049685573,0.4834092497201456,0.5456874537975199,0.8760616304626289,0.08769455192125186,0.8684171290724596,0.12232172308050528,1.5961735044517964,2.7703501229426575,0.021741058940121124,5.0,0.01953125,0.06396251262049456,0.044642857142857144
powell,value,exact,gaussian,0,1.0,noise-self_report,qnei,auc_simple_regret_excess_true,10,0.7489716229855116,0.7414889103858421,0.6756520726665083,1.1085167252275903,0.2656392467701315,1.2323039992008917,0.29152020448563865,1.8895358016145407,3.505437676110218,0.006666264008352076,4.0,0.013671875,0.06396251262049456,0.036458333333333336
powell,value,exact,gaussian,0,5.0,noise-self_report,logei,auc_simple_regret_excess_true,10,2.3491420917481767,0.9204567742129454,2.7408978909365302,0.8570702686576567,0.38842185690630027,4.3098623265900535,0.10811338553015926,1.5726970903329838,2.710294163770619,0.023985942232685457,0.0,0.001953125,0.06396251262049456,0.03125
powell,value,exact,gaussian,0,5.0,noise-self_report,qnei,auc_simple_regret_excess_true,10,1.9333963753468875,1.531795383556867,2.1806290128764925,0.8866232467468285,0.37346835162569514,3.49332439906808,0.13019630540614227,1.6092640729516126,2.8037488861734525,0.02058617521637754,4.0,0.013671875,0.06396251262049456,0.036458333333333336
powell,value,exact,gaussian,20,0.05,noise-self_report,logei,auc_simple_regret_excess_true,10,-0.009907636189016984,-0.013400225432820656,0.034505925848276185,-0.28712854228520696,-0.03459168854149302,0.014776416163459052,,,-0.9079801748652218,0.38755491427974814,10.0,0.1640625,0.4429199020339979,0.23863636363636365
powell,value,exact,gaussian,20,0.05,noise-self_report,qnei,auc_simple_regret_excess_true,10,0.0138673327651952,0.01880780674575877,0.0941147304611345,0.14734497668164534,-0.05345828962374504,0.08119295515413544,-0.480049493166725,0.7667769004595452,0.4659457280983978,0.6523250563832278,19.0,0.734375,0.6523250563832278,0.8392857142857143
powell,value,exact,gaussian,20,0.25,noise-self_report,logei,auc_simple_regret_excess_true,10,-0.02697606230907245,0.0,0.07764278658907532,-0.34743810074519016,-0.08251836589437399,0.028566241276229087,,,-1.0986957442778456,0.300421840906513,13.0,0.546875,0.4005624545420174,0.6730769230769231
powell,value,exact,gaussian,20,0.25,noise-self_report,qnei,auc_simple_regret_excess_true,10,0.03749508080074566,0.028962801978319103,0.06401411810097159,0.5857314278953812,-0.008297860662406092,0.08328802226389741,-0.10244235908257167,1.2469561711335728,1.8522454092920901,0.09700372017776134,7.0,0.07421875,0.17245105809379793,0.13194444444444445
powell,value,exact,gaussian,20,1.0,noise-self_report,logei,auc_simple_regret_excess_true,10,-0.018815951564512285,-0.004010261287100747,0.03794684033481136,-0.4958502842001067,-0.04596148585778576,0.008329582728761192,,,-1.5680162765141392,0.1513216012347528,10.0,0.1640625,0.2421145619756045,0.23863636363636365
powell,value,exact,gaussian,20,1.0,noise-self_report,qnei,auc_simple_regret_excess_true,10,0.07222475235977863,0.06933620535231422,0.0728584413581274,0.9913024628782005,0.020104963175983502,0.12434454154357374,0.20724317725802147,1.7402875599426155,3.1347736328296274,0.012028845472913142,1.0,0.0078125,0.06396251262049456,0.036458333333333336
powell,value,exact,gaussian,20,5.0,noise-self_report,logei,auc_simple_regret_excess_true,10,0.0432487575174966,0.00886847804222568,0.06720474691726888,0.6435372425512912,-0.004826622303782432,0.09132413733877563,-0.05631059557481775,1.3147241349368097,2.0350434456063073,0.07234242438490185,0.0,0.0078125,0.1446848487698037,0.036458333333333336
powell,value,exact,gaussian,20,5.0,noise-self_report,qnei,auc_simple_regret_excess_true,10,0.07078623774735583,0.07896956386719356,0.08093563447425224,0.8745991578020532,0.01288837268708208,0.1286841028076296,0.1212298096355481,1.5943627890378662,2.765725378319512,0.021906088672901808,6.0,0.0546875,0.06396251262049456,0.109375
