dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
rosenbrock,value,exact,gaussian,0,0.05,noise-self_report,qnei,5,2,1.4,0.3999999999999999,1.4,0.24049468027415105,0.1298686986956743,0.004908054699472471,2.7529756912687744,0.0,True
rosenbrock,value,exact,gaussian,0,0.05,noise-self_report,logei,5,2,1.6,0.6000000000000001,1.6,0.36753447031266295,0.1407583328509845,0.0075007034757686355,2.8485281730257936,0.0,False
rosenbrock,value,exact,gaussian,0,0.25,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.2,0.08304562551282238,0.0577984636014226,0.00169480868393515,2.5640393282259533,0.0,True
rosenbrock,value,exact,gaussian,0,0.25,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.8,0.05932523394449814,0.01882870715774443,0.0012107190600917986,2.5718062449391215,0.0,False
rosenbrock,value,exact,gaussian,0,1.0,noise-self_report,qnei,5,2,1.4,0.3999999999999999,1.4,0.4029561398579945,0.2988068662546941,0.00822359469097948,2.915437150852618,0.0,True
rosenbrock,value,exact,gaussian,0,1.0,noise-self_report,logei,5,2,1.6,0.6000000000000001,1.6,0.6163578635072924,0.27292187848141714,0.012578731908312091,3.0973515662204227,0.0,False
rosenbrock,value,exact,gaussian,0,5.0,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.4,1.772890932722142,1.374317663029576,0.036181447606574324,4.253884635435272,0.0,True
rosenbrock,value,exact,gaussian,0,5.0,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.6,2.5656432765334265,1.5702672077003332,0.05236006686802911,5.07812428752805,0.0,False
rosenbrock,value,exact,gaussian,20,0.05,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.2,0.002007287029462068,0.0009793404702513886,6.921679411938267e-05,2.483000989742593,0.8848511984332925,True
rosenbrock,value,exact,gaussian,20,0.05,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.8,0.01381386858495448,0.00520467356805332,0.00047634029603291564,2.5262948795795777,-2.3653756187241206,False
rosenbrock,value,exact,gaussian,20,0.25,noise-self_report,logei,5,2,1.2,0.19999999999999996,1.2,0.019551178608704856,0.0,0.0006741785727139603,2.5005448813218356,4.281250489198273,True
rosenbrock,value,exact,gaussian,20,0.25,noise-self_report,qnei,5,2,1.8,0.8,1.8,0.057879070578285674,0.044171065143242316,0.0019958300199408863,2.570360081572909,-1.0489449443345458,False
rosenbrock,value,exact,gaussian,20,1.0,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.2,0.020014943896072123,0.0009793404702513886,0.0006901704791748992,2.501008646609203,1.4155160767415222,True
rosenbrock,value,exact,gaussian,20,1.0,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.8,0.05127693218962213,0.020884266883494984,0.0017681700755042128,2.563757943184245,-0.12206331933906149,False
rosenbrock,value,exact,gaussian,20,5.0,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.2,0.032808736362243664,0.0009793404702513886,0.0011313357366290906,2.5138024390753744,1.4403190678663937,True
rosenbrock,value,exact,gaussian,20,5.0,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.8,0.057879070578285674,0.044171065143242316,0.0019958300199408863,2.570360081572909,-1.4945921506004067,False
