User_ID;Run;Phase;value;x0;x1;x2;x3
14;1;sampling;0.09811683365391659;0.5669168388793651;0.4307441454901856;0.0940738254615245;0.3480795504359955
14;2;sampling;1.5463238868300067;0.6215090383806794;0.0216550031827105;0.8746323779455377;0.8540495315269422
14;3;sampling;-2.561403773580572;0.0443042157882848;0.8024209628659041;0.1847951614868486;0.6956239148985941
14;4;sampling;1.3954021197620954;0.1550002548656667;0.6916197559832665;0.9586338310644203;0.9849849877499476
14;5;sampling;0.7282192578840679;0.6632952669932003;0.1635881623222369;0.3949106472756698;0.2779952126449014
14;6;optimization;1.2752704296071296;0.6005809268930881;0.1281070376922806;0.9182012053443046;0.7863639292319293
14;7;optimization;-1.1203658618033545;0.6904278809356813;0.0;0.73938037790183;0.9907032426903506
14;8;optimization;1.979488803525869;0.7265786383800115;0.0;0.7146227658803259;1.0
14;9;optimization;0.864994077702915;0.7223126894397691;0.0;0.7177358860847771;1.0
14;10;optimization;0.945226467304457;0.7082122573247638;0.0;0.7272626738456324;1.0
14;11;optimization;2.770956685583677;0.6999547448720146;0.0;0.7362020261847246;1.0
14;12;optimization;1.7340353987186348;0.699218604384719;0.0;0.743048750745863;1.0
14;13;optimization;0.6223849615988778;0.7023789297173657;0.0;0.7472579136767408;1.0
14;14;optimization;2.4836676190585343;0.7055730469001931;0.0;0.747748727039106;1.0
14;15;optimization;1.2033684294764289;0.7072394667436882;0.0;0.7458804624393789;1.0
14;16;optimization;2.1961419524051395;0.7086644030327856;0.0;0.7427108554826246;1.0
14;17;optimization;0.10434915207611994;0.7093470555876781;0.0;0.7401189427874362;1.0
14;18;optimization;0.9404229366598826;0.7102268236027568;0.0;0.7368558736785112;1.0
14;19;optimization;0.38082646800922315;0.7101355508681892;0.0;0.7365641809958559;1.0
14;20;optimization;1.0087279325917615;0.710071841773871;0.0;0.7365744946744518;1.0
