iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.0272137021115593,3.101621678089748,1.0012596288055424,2.477299543768252,2.73286049052822,0.15323094724110708,0.46304408022074894,True,0.30981313297964186,qnei,0.0,False,1.6667,8,ae077c06-7acf-458d-adcf-ec6f07287bec,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4",8.047721166688978,0.15323094724110708,7.894490219447871,7.894490219447871,7.894490219447871,7.894490219447871,0.15323094724110708,7.894490219447871,michalewicz
2,1.2286291551541173,1.3756464757427227,1.1710252155791652,0.3360046329538751,1.5047143521208903,0.32604765500876154,0.34340139643613943,True,0.01735374142737789,qnei,0.0,False,1.6667,8,ae077c06-7acf-458d-adcf-ec6f07287bec,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,7.721673511680216,15.616163731128086,7.721673511680216,7.808081865564043,0.15323094724110708,7.894490219447871,michalewicz
3,0.7582301259261758,0.8078456237537506,0.5803513018372032,0.6090434426292817,2.5567150298471115,-1.0282202964532643,-2.1422179072544005,True,-1.1139976108011362,qnei,0.0,False,1.6667,8,ae077c06-7acf-458d-adcf-ec6f07287bec,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,9.075941463142243,24.69210519427033,7.721673511680216,8.230701731423443,0.15323094724110708,7.894490219447871,michalewicz
4,1.3288440180585444,0.8039979789080718,1.8563760580914754,1.898377406065081,2.032164425727874,0.5224310245244812,-0.37103646845864946,True,-0.8934674929831307,qnei,0.0,False,1.6667,8,ae077c06-7acf-458d-adcf-ec6f07287bec,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.525290142164497,32.217395336434826,7.525290142164497,8.054348834108707,0.15323094724110708,7.894490219447871,michalewicz
5,2.863110509619268,0.4718864178640059,1.1667470743524408,0.8941621038640123,0.052722372294653944,-0.1443543065132659,-0.20591773638975316,True,-0.061563429876487274,qnei,0.0,False,1.6667,8,ae077c06-7acf-458d-adcf-ec6f07287bec,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.192075473202244,40.40947080963707,7.525290142164497,8.081894161927414,0.15323094724110708,7.894490219447871,michalewicz
6,1.3027517915100417,3.141592653589793,1.4311338168139265,2.541009741161184,2.2221617146439576,1.1865490534204803,2.908374766832293,True,1.7218257134118127,qnei,0.5511087999911979,False,1.6667,8,ae077c06-7acf-458d-adcf-ec6f07287bec,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4",8.047721166688978,1.1865490534204803,6.861172113268498,47.270642922905566,6.861172113268498,7.878440487150928,1.1865490534204803,6.861172113268498,michalewicz
7,1.450180517053279,3.141592653589793,1.6363942401699028,2.6733704159569465,1.9791297943068775,-1.0537868715026515,-1.022106075246402,True,0.03168079625624953,qnei,0.35364569997182116,False,1.6667,8,ae077c06-7acf-458d-adcf-ec6f07287bec,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4",8.047721166688978,1.1865490534204803,9.10150803819163,56.3721509610972,6.861172113268498,8.053164423013886,1.1865490534204803,6.861172113268498,michalewicz
8,1.3880491050744044,3.141592653589793,1.6559185574144,3.05697339077986,2.2733471892750536,-0.69271412657055,-0.47964182888966217,True,0.2130722976808878,qnei,0.6041038000257686,False,1.6667,8,ae077c06-7acf-458d-adcf-ec6f07287bec,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4",8.047721166688978,1.1865490534204803,8.740435293259528,65.11258625435673,6.861172113268498,8.139073281794591,1.1865490534204803,6.861172113268498,michalewicz
9,1.2551952224831797,3.1214767340292653,1.3864614305161604,2.528575448196848,2.3076230274571943,0.3930281476298051,1.117927474997248,True,0.724899327367443,qnei,0.7057146999868564,False,1.6667,8,ae077c06-7acf-458d-adcf-ec6f07287bec,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4",8.047721166688978,1.1865490534204803,7.654693019059173,72.7672792734159,6.861172113268498,8.085253252601767,1.1865490534204803,6.861172113268498,michalewicz
10,1.293234731520312,3.141592653589793,1.3757768218142397,2.4284966840978766,2.1955359203540183,1.5337425358488281,2.206024019181548,True,0.67228148333272,qnei,0.6414756999583915,False,1.6667,8,ae077c06-7acf-458d-adcf-ec6f07287bec,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4",8.047721166688978,1.5337425358488281,6.51397863084015,79.28125790425605,6.51397863084015,7.9281257904256055,1.1865490534204803,6.861172113268498,michalewicz
