iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,-5.7643492294189596,True,-6.664422847799569,logei,0.0,False,1.6667,7,8d70ef1a-895e-49bb-91fe-d29989344609,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,7.275359348439903,True,7.352666043477507,logei,0.0,False,1.6667,7,8d70ef1a-895e-49bb-91fe-d29989344609,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,-0.07730669503760453,8.125027861726583,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-1.9381270724020632,True,-0.8915175685570531,logei,0.0,False,1.6667,7,8d70ef1a-895e-49bb-91fe-d29989344609,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,-0.07730669503760453,8.125027861726583,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,4.556100054091787,True,4.146295800659031,logei,0.0,False,1.6667,7,8d70ef1a-895e-49bb-91fe-d29989344609,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,-0.07730669503760453,8.125027861726583,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,0.7182783162461253,True,1.772216539091726,logei,0.0,False,1.6667,7,8d70ef1a-895e-49bb-91fe-d29989344609,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,-0.07730669503760453,8.125027861726583,michalewicz
6,2.6311837611328173,1.464814468550987,2.9771878977354858,2.649804798472834,2.5727935945239486,0.3459280712450613,1.4617628243146714,True,1.1158347530696102,logei,0.22241200000280514,False,1.6667,7,8d70ef1a-895e-49bb-91fe-d29989344609,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.701793095443917,48.808375478803654,7.147647548308369,8.134729246467275,-0.07730669503760453,8.125027861726583,michalewicz
7,3.141592653589793,0.0,2.79963358631577,2.928711744932098,1.1006686252791305,-0.03527050137291541,2.5938518877565424,True,2.6291223891294577,logei,0.2862013999838382,False,1.6667,7,8d70ef1a-895e-49bb-91fe-d29989344609,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.082991668061894,56.89136714686555,7.147647548308369,8.127338163837935,-0.07730669503760453,8.125027861726583,michalewicz
8,2.8067855871790113,0.0,2.63360985061128,2.2028634026798812,1.4009539821381065,-1.0539202049788896,-1.479446853518244,True,-0.4255266485393543,logei,0.4812285000225529,False,1.6667,7,8d70ef1a-895e-49bb-91fe-d29989344609,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101641371667867,65.99300851853341,7.147647548308369,8.249126064816677,-0.07730669503760453,8.125027861726583,michalewicz
9,2.6584143577133434,0.0,2.4779990519659507,2.6210433992185536,1.4649706811445322,-1.0478437611139182,-6.573874476066816,True,-5.526030714952898,logei,0.2834621000220068,False,1.6667,7,8d70ef1a-895e-49bb-91fe-d29989344609,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.095564927802897,75.08857344633631,7.147647548308369,8.343174827370701,-0.07730669503760453,8.125027861726583,michalewicz
10,0.9137784148526102,3.141592653589793,3.141592653589793,2.99992236160579,3.141592653589793,-1.0243070034470962,-4.6913864292312635,True,-3.6670794257841672,logei,0.20765630004461855,False,1.6667,7,8d70ef1a-895e-49bb-91fe-d29989344609,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.072028170136075,84.16060161647239,7.147647548308369,8.41606016164724,-0.07730669503760453,8.125027861726583,michalewicz
