iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,5.338390551330621,True,6.338980671176027,logei,0.0,False,1.6667,10,fa13fd59-5f78-411c-8e85-6a3ba9266605,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,1.4219148265144086,True,2.326021492501129,logei,0.0,False,1.6667,10,fa13fd59-5f78-411c-8e85-6a3ba9266605,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-1.0005901198454061,9.048311286534384,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,1.6696270084685083,True,2.1518143279378714,logei,0.0,False,1.6667,10,fa13fd59-5f78-411c-8e85-6a3ba9266605,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-1.0005901198454061,9.048311286534384,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.9783677662708578,-2.685314959735838,True,-1.70694719346498,logei,0.0,False,1.6667,10,fa13fd59-5f78-411c-8e85-6a3ba9266605,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,9.026088932959835,35.55613653832826,8.529908486158341,8.889034134582065,-1.0005901198454061,9.048311286534384,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,-3.3432684432671476,True,-3.154045406603672,logei,0.0,False,1.6667,10,fa13fd59-5f78-411c-8e85-6a3ba9266605,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.79308074168071,8.236944203352454,8.758616148336142,-1.0005901198454061,9.048311286534384,michalewicz
6,3.132948080875369,0.6369361975055398,2.7193484707763433,0.5218052169565829,1.2699282907906564,-1.0532541275042928,-4.144829102313835,True,-3.0915749748095425,logei,0.316514499951154,False,1.6667,10,fa13fd59-5f78-411c-8e85-6a3ba9266605,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.10097529419327,52.89405603587398,8.236944203352454,8.815676005978997,-1.0005901198454061,9.048311286534384,michalewicz
7,3.025547101520028,0.6054690135049335,2.6118513509430925,0.3892354950069146,1.7048712417868863,0.7316394718064896,5.868343212885439,True,5.13670374107895,logei,0.43075250001857057,False,1.6667,10,fa13fd59-5f78-411c-8e85-6a3ba9266605,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,0.7316394718064896,7.316081694882489,60.21013773075647,7.316081694882489,8.601448247250925,0.7316394718064896,7.316081694882489,michalewicz
8,2.5962517905586004,0.9863469565270544,2.302548185058795,0.8822394216289096,1.7081075276156712,1.2652981280223483,1.8978251983383303,True,0.632527070315982,logei,0.4985268000164069,False,1.6667,10,fa13fd59-5f78-411c-8e85-6a3ba9266605,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,1.2652981280223483,6.78242303866663,66.99256076942311,6.78242303866663,8.374070096177888,0.7316394718064896,7.316081694882489,michalewicz
9,2.9989332361082233,0.5885318792352758,2.685436774453378,0.024568334685856584,1.6607478974520729,-0.38420508012656834,5.596442897728439,True,5.980647977855007,logei,0.5881752000423148,False,1.6667,10,fa13fd59-5f78-411c-8e85-6a3ba9266605,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,1.2652981280223483,8.431926246815546,75.42448701623866,6.78242303866663,8.38049855735985,0.7316394718064896,7.316081694882489,michalewicz
10,3.141592653589793,0.04225226286459013,2.7781233563388863,1.9054050820903885,1.6865475310632334,2.0632885417466986,-1.4765948595182463,True,-3.539883401264945,logei,0.42998549999902025,False,1.6667,10,fa13fd59-5f78-411c-8e85-6a3ba9266605,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4",8.047721166688978,2.0632885417466986,5.984432624942279,81.40891964118094,5.984432624942279,8.140891964118094,0.7316394718064896,7.316081694882489,michalewicz
