iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,-1.8296853697386082,True,-2.343479432996329,qnei,0.0,False,11,b57d0445-87a8-4724-98f9-2e9d6677c036,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,-10.661296423616134,True,-10.347530656632808,qnei,0.0,False,11,b57d0445-87a8-4724-98f9-2e9d6677c036,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-4.972338797248129,True,-4.499637669810307,qnei,0.0,False,11,b57d0445-87a8-4724-98f9-2e9d6677c036,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,1.9243287795946427,True,2.540996983648999,qnei,0.0,False,11,b57d0445-87a8-4724-98f9-2e9d6677c036,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,-0.6166682040543563,3.671569146210084,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,3.497242566931112,True,4.103903606476682,qnei,0.0,False,11,b57d0445-87a8-4724-98f9-2e9d6677c036,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,-0.6066610395455705,3.661561981701298,hartmann_3
6,0.6869560362116715,0.656913231179621,0.486657579183238,-0.2642281883600061,-1.024975642383129,True,-0.7607474540231229,qnei,0.188366499991389,False,11,b57d0445-87a8-4724-98f9-2e9d6677c036,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3191291305157336,20.089635916057727,2.541106878898007,3.348272652676288,-0.6066610395455705,3.661561981701298,hartmann_3
7,0.6377225612057603,0.0,0.0,-0.9012359021218208,11.252894906780408,True,12.154130808902229,qnei,0.27999059998546727,False,11,b57d0445-87a8-4724-98f9-2e9d6677c036,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.956136844277548,24.045772760335275,2.541106878898007,3.4351103943336105,-0.9012359021218208,3.956136844277548,hartmann_3
8,0.5920515905000989,0.0,0.0,-0.895229074343343,0.7965012714346208,True,1.6917303457779638,qnei,0.24540680000791326,False,11,b57d0445-87a8-4724-98f9-2e9d6677c036,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.9501300164990707,27.995902776834345,2.541106878898007,3.499487847104293,-0.9012359021218208,3.956136844277548,hartmann_3
9,0.6413638400261444,0.0,0.3089819637241527,-0.29375423366526154,11.602124653140127,True,11.895878886805388,qnei,0.24648199998773634,False,11,b57d0445-87a8-4724-98f9-2e9d6677c036,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3486551758209893,31.344557952655336,2.541106878898007,3.4827286614061483,-0.29375423366526154,3.3486551758209893,hartmann_3
10,0.38216165842251815,0.367720526949895,0.7705561059545795,1.6209079398207495,8.162530452270467,True,6.541622512449717,qnei,0.0,False,11,b57d0445-87a8-4724-98f9-2e9d6677c036,drift,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.6209079398207495,1.433993002334978,32.778550954990315,1.433993002334978,3.2778550954990315,-0.29375423366526154,3.3486551758209893,hartmann_3
