iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,objective_true_f2,objective_observed_f2,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,error_magnitude_f2,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.2571404055383992,1.99855572488023,2.202996715246715,1.057378016743889,1.2958521691549119,527.5596498226913,527.5596498226913,1.8458353765577584,1.8458353765577584,1.855249722263048,1.855249722263048,-1.8164243483901914,-1.8164243483901914,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,527.5596498226913,884.8547161293005,884.8547161293005,884.8547161293005,884.8547161293005,527.5596498226913,884.8547161293005,vehiclesafety
2,2.856422045920739,1.1408411523083937,1.259547898798596,2.89665690658355,2.2437671855927657,583.0894586520334,583.0894586520334,-0.7634993723945218,-0.7634993723945218,-1.580574780920543,-1.580574780920543,0.5939310468261461,0.5939310468261461,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,583.0894586520334,829.3249072999585,1714.179623429259,829.3249072999585,857.0898117146295,583.0894586520334,829.3249072999585,vehiclesafety
3,1.737986247459582,2.0227800436065255,2.3256859050335983,1.5506176315222586,1.2759361457339107,612.7805096939207,612.7805096939207,0.9477842591330072,0.9477842591330072,0.9687917589872529,0.9687917589872529,-1.4442427023365692,-1.4442427023365692,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,612.7805096939207,799.6338562580711,2513.81347968733,799.6338562580711,837.9378265624433,612.7805096939207,799.6338562580711,vehiclesafety
4,2.5760791890079835,2.3407211682049676,2.024764626966321,2.633472871939316,2.098150537740053,636.4729204368099,636.4729204368099,-1.246250193318986,-1.246250193318986,-1.062451918395468,-1.062451918395468,0.15652241943933023,0.15652241943933023,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,636.4729204368099,775.941445515182,3289.754925202512,775.941445515182,822.438731300628,636.4729204368099,775.941445515182,vehiclesafety
5,2.961827278594611,1.4090189226600898,2.107460725730456,1.9672493938467754,1.7065497101208962,675.3623549510918,675.3623549510918,0.028635864478141374,0.028635864478141374,-0.1661734548765491,-0.1661734548765491,-0.057042917266149996,-0.057042917266149996,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,675.3623549510918,737.0520110009,4026.806936203412,737.0520110009,805.3613872406825,675.3623549510918,737.0520110009,vehiclesafety
6,3.0,2.3302455568552283,1.6765629481931394,1.0,2.8780601660250222,706.2849691058578,706.2849691058578,0.355006871414109,0.355006871414109,0.793153929069223,0.793153929069223,-0.40169770710694297,-0.40169770710694297,False,0.0,0.0,0.0,0.0,qlognehvi,6.015653100039344,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,706.2849691058578,706.129396846134,4732.936333049546,706.129396846134,788.8227221749244,706.2849691058578,706.129396846134,vehiclesafety
7,3.0,3.0,3.0,1.0,1.0,733.427591986193,733.427591986193,0.4808888413657978,0.4808888413657978,2.640300775074151,2.640300775074151,-4.615669658602491,-4.615669658602491,False,0.0,0.0,0.0,0.0,qlognehvi,7.337234200036619,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,733.427591986193,678.9867739657989,5411.9231070153455,678.9867739657989,773.1318724307637,733.427591986193,678.9867739657989,vehiclesafety
8,3.0,1.7881143462464102,1.197059750025928,1.0,1.0,760.6575056302393,760.6575056302393,2.2952663336934043,2.2952663336934043,0.9072279230954211,0.9072279230954211,-0.1597351349701031,-0.1597351349701031,False,0.0,0.0,0.0,0.0,qlognehvi,7.853192200011108,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,760.6575056302393,651.7568603217526,6063.679967337098,651.7568603217526,757.9599959171372,760.6575056302393,651.7568603217526,vehiclesafety
9,1.0,1.0,2.7700139672571127,1.0,1.0,799.0576754544613,799.0576754544613,2.1898697878280826,2.1898697878280826,1.8682432861792926,1.8682432861792926,-0.6253653860483763,-0.6253653860483763,False,0.0,0.0,0.0,0.0,qlognehvi,9.59579669998493,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,799.0576754544613,613.3566904975305,6677.036657834628,613.3566904975305,741.8929619816254,799.0576754544613,613.3566904975305,vehiclesafety
10,1.0,1.0,1.0,1.0,1.0,1020.6988056937912,1020.6988056937912,3.517557446058145,3.517557446058145,1.2765220670752464,1.2765220670752464,1.6146451671789495,1.6146451671789495,False,0.0,0.0,0.0,0.0,qlognehvi,9.241112300020177,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1020.6988056937912,391.71556025820064,7068.752218092829,391.71556025820064,706.875221809283,1020.6988056937912,391.71556025820064,vehiclesafety
11,2.746576141154286,1.4834710046121617,3.0,1.0,1.0,1020.6988056937912,1020.6988056937912,1.1570952978669833,1.1570952978669833,1.6304567158321015,1.6304567158321015,-2.891768175343521,-2.891768175343521,False,0.0,0.0,0.0,0.0,qlognehvi,4.693258700019214,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1020.6988056937912,391.71556025820064,7460.46777835103,391.71556025820064,678.2243434864572,1020.6988056937912,391.71556025820064,vehiclesafety
12,1.0,1.0,1.0,1.6817024299392782,1.0,1026.7171038798328,1026.7171038798328,2.6533885983290078,2.6533885983290078,0.354367784928708,0.354367784928708,1.682597118283795,1.682597118283795,False,0.0,0.0,0.0,0.0,qlognehvi,5.2735809000441805,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1026.7171038798328,385.697262072159,7846.165040423189,385.697262072159,653.8470867019324,1026.7171038798328,385.697262072159,vehiclesafety
13,1.0,3.0,2.2431576190975404,1.0,1.0,1097.139092475479,1097.139092475479,1.822630107338248,1.822630107338248,2.8703257012196683,2.8703257012196683,-2.6934902416169937,-2.6934902416169937,False,0.0,0.0,0.0,0.0,qlognehvi,5.778998700028751,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1097.139092475479,315.2752734765129,8161.440313899701,315.2752734765129,627.8031010692077,1097.139092475479,315.2752734765129,vehiclesafety
14,1.0,3.0,1.0,1.0,1.0,1225.7977982753534,1225.7977982753534,2.755122764821724,2.755122764821724,2.688480561925948,2.688480561925948,0.882851723202463,0.882851723202463,False,0.0,0.0,0.0,0.0,qlognehvi,5.4990116999833845,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1225.7977982753534,186.6165676766384,8348.05688157634,186.6165676766384,596.2897772554528,1225.7977982753534,186.6165676766384,vehiclesafety
15,1.0,1.0,1.0,1.0,3.0,1279.3046703211799,1279.3046703211799,2.054436859534811,2.054436859534811,1.0977169098364676,1.0977169098364676,2.151741272849763,2.151741272849763,False,0.0,0.0,0.0,0.0,qlognehvi,4.865777900035027,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1279.3046703211799,133.10969563081198,8481.166577207152,133.10969563081198,565.4111051471434,1279.3046703211799,133.10969563081198,vehiclesafety
16,1.0,2.319453401055699,1.0,1.0,1.0,1280.7939200726942,1280.7939200726942,3.014558929438032,3.014558929438032,2.208028786165368,2.208028786165368,0.40541942137156334,0.40541942137156334,False,0.0,0.0,0.0,0.0,qlognehvi,6.33682680001948,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1280.7939200726942,131.62044587929768,8612.78702308645,131.62044587929768,538.2991889429031,1280.7939200726942,131.62044587929768,vehiclesafety
17,1.0,3.0,1.0,1.0,3.0,1301.3949223360812,1301.3949223360812,1.2920021782983893,1.2920021782983893,2.5096754046871697,2.5096754046871697,1.4199478288732776,1.4199478288732776,False,0.0,0.0,0.0,0.0,qlognehvi,8.024229699978605,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1301.3949223360812,111.01944361591063,8723.806466702361,111.01944361591063,513.1650862766095,1301.3949223360812,111.01944361591063,vehiclesafety
18,1.0,3.0,1.0,2.056767531836977,3.0,1306.4506469422495,1306.4506469422495,-0.04762276683563311,-0.04762276683563311,0.2113602543734924,0.2113602543734924,2.217449545438928,2.217449545438928,False,0.0,0.0,0.0,0.0,qlognehvi,7.891204799991101,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1306.4506469422495,105.96371900974236,8829.770185712103,105.96371900974236,490.5427880951168,1306.4506469422495,105.96371900974236,vehiclesafety
19,1.0,3.0,1.0,2.791312329543557,1.0,1306.4506469422495,1306.4506469422495,0.4843426652369964,0.4843426652369964,-1.448372327141526,-1.448372327141526,1.7532394841952357,1.7532394841952357,False,0.0,0.0,0.0,0.0,qlognehvi,8.743548399943393,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1306.4506469422495,105.96371900974236,8935.733904721845,105.96371900974236,470.3017844590445,1306.4506469422495,105.96371900974236,vehiclesafety
20,1.0,1.0,1.0,1.4542854542689572,3.0,1308.871314996708,1308.871314996708,1.4785560641697377,1.4785560641697377,0.5021180234265246,0.5021180234265246,2.2348259530362347,2.2348259530362347,False,0.0,0.0,0.0,0.0,qlognehvi,9.26936299999943,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1308.871314996708,103.54305095528389,9039.276955677129,103.54305095528389,451.96384778385647,1308.871314996708,103.54305095528389,vehiclesafety
21,1.0,3.0,1.0,1.3401280017086001,3.0,1315.4087253896405,1315.4087253896405,0.8608345450201632,0.8608345450201632,1.8145932651906138,1.8145932651906138,1.765816342178607,1.765816342178607,False,0.0,0.0,0.0,0.0,qlognehvi,9.061679600039497,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1315.4087253896405,97.00564056235135,9136.28259623948,97.00564056235135,435.0610760114038,1315.4087253896405,97.00564056235135,vehiclesafety
22,3.0,3.0,1.0,2.165326380756105,3.0,1331.03772368506,1331.03772368506,-0.9592725055502795,-0.9592725055502795,-0.392255175311349,-0.392255175311349,2.508207063644423,2.508207063644423,False,0.0,0.0,0.0,0.0,qlognehvi,10.30820590001531,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1331.03772368506,81.37664226693187,9217.659238506412,81.37664226693187,418.9845108412006,1331.03772368506,81.37664226693187,vehiclesafety
23,1.0,3.0,1.0,1.1703794625942059,3.0,1333.0589110191515,1333.0589110191515,1.0760184625297986,1.0760184625297986,2.1667871336700104,2.1667871336700104,1.6037852138430673,1.6037852138430673,False,0.0,0.0,0.0,0.0,qlognehvi,11.29362900002161,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1333.0589110191515,79.3554549328403,9297.014693439252,79.3554549328403,404.2180301495327,1333.0589110191515,79.3554549328403,vehiclesafety
24,1.0,3.0,2.9578511444139672,1.0,1.0,1351.9801095477417,1351.9801095477417,1.2865384207568122,1.2865384207568122,3.4742428133640146,3.4742428133640146,-4.749535595245915,-4.749535595245915,False,0.0,0.0,0.0,0.0,qlognehvi,13.247974500001874,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1351.9801095477417,60.43425640425016,9357.448949843503,60.43425640425016,389.8937062434793,1351.9801095477417,60.43425640425016,vehiclesafety
25,1.0,3.0,2.6026969958160167,1.0,1.0,1360.3250468636556,1360.3250468636556,1.5529395840162217,1.5529395840162217,3.128565891430571,3.128565891430571,-3.727820676639993,-3.727820676639993,False,0.0,0.0,0.0,0.0,qlognehvi,13.281534099951386,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1360.3250468636556,52.0893190883362,9409.53826893184,52.0893190883362,376.3815307572736,1360.3250468636556,52.0893190883362,vehiclesafety
26,1.0,3.0,3.0,1.0,3.0,1373.339430726835,1373.339430726835,-0.20819802666099346,-0.20819802666099346,3.342438099841063,3.342438099841063,-3.259501991783688,-3.259501991783688,False,0.0,0.0,0.0,0.0,qlognehvi,14.257861899968702,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1373.339430726835,39.07493522515688,9448.613204156996,39.07493522515688,363.4082001598845,1373.339430726835,39.07493522515688,vehiclesafety
27,1.0,3.0,2.639133609055896,1.0,3.0,1377.6591296808779,1377.6591296808779,0.06248789016764527,0.06248789016764527,2.9810805595130048,2.9810805595130048,-2.4151739075914325,-2.4151739075914325,False,0.0,0.0,0.0,0.0,qlognehvi,14.00844700000016,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1377.6591296808779,34.75523627111397,9483.36844042811,34.75523627111397,351.2358681640041,1377.6591296808779,34.75523627111397,vehiclesafety
28,3.0,3.0,1.0,2.4961770968163375,3.0,1379.894165765656,1379.894165765656,-1.3786796684286575,-1.3786796684286575,-0.9551782671552916,-0.9551782671552916,2.563622516092973,2.563622516092973,False,0.0,0.0,0.0,0.0,qlognehvi,15.58939699997427,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1379.894165765656,32.52020018633584,9515.888640614447,32.52020018633584,339.8531657362302,1379.894165765656,32.52020018633584,vehiclesafety
29,1.0,3.0,1.0,1.5055931461514298,3.0,1381.4180166811784,1381.4180166811784,0.6510805278234724,0.6510805278234724,1.4611270410946946,1.4611270410946946,1.9034639215178366,1.9034639215178366,False,0.0,0.0,0.0,0.0,qlognehvi,16.375778100045864,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1381.4180166811784,30.996349270813425,9546.88498988526,30.996349270813425,329.2029306856986,1381.4180166811784,30.996349270813425,vehiclesafety
30,1.0,3.0,2.8197381623551663,1.0,3.0,1383.554394377652,1383.554394377652,-0.0729836037704256,-0.0729836037704256,3.1503121838845005,3.1503121838845005,-2.837738879864483,-2.837738879864483,False,0.0,0.0,0.0,0.0,qlognehvi,18.007427499978803,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1383.554394377652,28.859971574339852,9575.7449614596,28.859971574339852,319.19149871532005,1383.554394377652,28.859971574339852,vehiclesafety
31,3.0,3.0,1.0,1.8983995281578658,3.0,1385.7808939674887,1385.7808939674887,-0.6208992498493441,-0.6208992498493441,0.03267867477930584,0.03267867477930584,2.405114927138426,2.405114927138426,False,0.0,0.0,0.0,0.0,qlognehvi,17.216722999990452,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1385.7808939674887,26.633471984503103,9602.378433444104,26.633471984503103,309.75414301432596,1385.7808939674887,26.633471984503103,vehiclesafety
32,1.0,3.0,1.0,1.0,1.9625698997773424,1386.7867459930949,1386.7867459930949,2.0509448466557583,2.0509448466557583,2.6024243307844466,2.6024243307844466,1.1413479955056403,1.1413479955056403,False,0.0,0.0,0.0,0.0,qlognehvi,19.133782499993686,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1386.7867459930949,25.627619958896958,9628.006053403002,25.627619958896958,300.8751891688438,1386.7867459930949,25.627619958896958,vehiclesafety
33,1.0,1.0,1.0,1.1977099780001745,3.0,1387.435968164386,1387.435968164386,1.8038072646128815,1.8038072646128815,0.8477973591164096,0.8477973591164096,2.206461668255075,2.206461668255075,False,0.0,0.0,0.0,0.0,qlognehvi,19.358428800012916,False,11,9a68ebdb-58d6-4ee3-a336-d22d0d3f270a,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1387.435968164386,24.9783977876059,9652.984451190609,24.9783977876059,292.51468033910936,1387.435968164386,24.9783977876059,vehiclesafety
