iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,objective_true_f2,objective_observed_f2,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,error_magnitude_f2,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.3854867359303045,2.631634222672115,1.6888135155857134,1.0896763513808376,2.1431945140674618,591.2045099217688,99.2904716786851,0.8926692796597482,0.3444905852320106,1.3220218401820312,-1.6963902447426256,-0.5470166432340763,-0.8955674771083195,True,3.0875231301543544,-0.5481786944277376,-3.0184120849246567,-0.34855083387424324,qlognehvi,0.0,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,591.2045099217688,821.209856030223,821.209856030223,821.209856030223,821.209856030223,591.2045099217688,821.209856030223,vehiclesafety
2,1.292490853447195,2.437542753750942,1.6907130081516795,1.9140193512177426,2.9518757747803503,678.4369452336144,414.9200970557347,-0.2483447625450175,-1.5346118381992424,0.17680053369619558,0.8208297759261916,0.6098908596866985,-1.3228098569026998,True,2.4092714074310075,-1.286267075654225,0.644029242229996,-1.9327007165893983,qlognehvi,0.0,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,678.4369452336144,733.9774207183774,1555.1872767486004,733.9774207183774,777.5936383743002,678.4369452336144,733.9774207183774,vehiclesafety
3,2.5629320555440613,2.687580090527952,2.1102287681497205,2.8832427251717863,1.0366516387502196,678.4369452336144,424.2313367325387,-0.9775708470969515,0.9417773586528857,-1.2275507644848676,-2.1359592048454323,-0.19292075212311893,0.28375717008751583,True,2.1763100126030945,1.9193482057498372,-0.9084084403605648,0.47667792221063476,qlognehvi,0.0,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,678.4369452336144,733.9774207183774,2289.164697466978,733.9774207183774,763.0548991556593,678.4369452336144,733.9774207183774,vehiclesafety
4,2.7783678117837223,1.7795169666998272,1.463480255767628,2.0687884545067217,2.889380557305513,685.2489303395979,702.5566849296142,-0.5525820682626067,-0.18307181913537385,-0.6383798366107927,0.47476174314975217,0.744054858867265,2.0208571818558836,True,1.7337376308977677,0.36951024912723285,1.1131415797605448,1.2768023229886185,qlognehvi,0.0,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,685.2489303395979,727.1654356123939,3016.330133079372,727.1654356123939,754.082533269843,685.2489303395979,727.1654356123939,vehiclesafety
5,1.6619966216081346,2.817242362177384,1.9346632250101712,2.9345755295774625,2.52845396679837,687.4298305883984,702.5566849296142,-1.7030474574634717,-1.0656990937203052,-1.9210619610684236,-2.0101925483277188,0.9154814188416145,1.2492473114936467,True,0.7249530118904854,0.6373483637431665,-0.08913058725929512,0.33376589265203216,qlognehvi,0.0,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,687.4298305883984,724.9845353635934,3741.3146684429653,724.9845353635934,748.2629336885931,685.2489303395979,727.1654356123939,vehiclesafety
6,2.852079429313125,2.000266727147284,2.188986695273865,1.9092213163859435,2.5494659541254796,687.4298305883984,702.5566849296142,-0.7585204377546974,-0.15289111114430431,-0.07305164381719574,-2.3651465358006667,-0.21434825185104286,-0.3958849345922303,True,2.3776966674258415,0.605629326610393,-2.292094891983471,-0.18153668274118742,qlognehvi,5.252856999984942,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,687.4298305883984,724.9845353635934,4466.299203806559,724.9845353635934,744.3832006344264,685.2489303395979,727.1654356123939,vehiclesafety
7,2.644734889041122,2.09719860579412,1.3631765941050435,2.1913840292484648,3.0,693.6015457102944,702.7011400675815,-0.783066485006581,-0.028061348534533903,-0.7377265081502001,-2.3422684036200896,0.9199376586257656,2.16633371236758,True,2.167507917678837,0.7550051364720471,-1.6045418954698896,1.2463960537418144,qlognehvi,5.672184200026095,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,693.6015457102944,718.8128202416974,5185.112024048256,718.8128202416974,740.7302891497509,693.6015457102944,718.8128202416974,vehiclesafety
8,2.6881502366122443,1.6770570972487708,1.2864378839580766,2.341949574939487,2.6701645685051387,693.6258860583492,704.4097682782271,-0.5317138578814459,-0.9338604988510413,-0.9574897092524909,-0.6664594373024735,0.8012960312460131,2.0561633538340445,True,1.3494860270983482,-0.4021466409695954,0.2910302719500174,1.2548673225880314,qlognehvi,6.96455249999417,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,693.6258860583492,718.7884798936426,5903.900503941899,718.7884798936426,737.9875629927374,693.6258860583492,718.7884798936426,vehiclesafety
9,2.201917468270903,2.4137091095851173,1.5337958493163986,2.6895776914055998,3.0,696.8820526784516,704.6984933765013,-1.491871090430199,-0.04950716625912199,-1.5338830123871876,-1.4937819872229066,1.0568509871629983,0.7780335380833228,True,1.4696125175979933,1.442363924171077,0.040101025164281046,-0.27881744907967554,qlognehvi,7.4600762000191025,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,696.8820526784516,715.5323132735402,6619.432817215439,715.5323132735402,735.49253524616,696.8820526784516,715.5323132735402,vehiclesafety
10,1.1811196310750367,2.4385996419928513,2.102999314329998,2.877853252773623,3.0,696.8820526784516,704.6984933765013,-1.7719233329715058,-2.4571167476794207,-1.769325810266801,-2.933542537619475,0.7421228375599882,2.074162244506092,True,1.897160927666441,-0.6851934147079148,-1.1642167273526738,1.332039406946104,qlognehvi,9.003811299975496,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,696.8820526784516,715.5323132735402,7334.965130488979,715.5323132735402,733.4965130488979,696.8820526784516,715.5323132735402,vehiclesafety
11,3.0,1.752010986362657,1.1032494300166498,1.9673067053464213,3.0,700.2648452190858,704.6984933765013,-0.3099426738633443,-1.522888828042587,-0.5277062165334117,-0.7999299788469771,0.974919001551004,0.3899797715526254,True,1.373862457634484,-1.2129461541792428,-0.2722237623135655,-0.5849392299983786,qlognehvi,7.823058200010564,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,700.2648452190858,712.149520732906,8047.114651221886,712.149520732906,731.5558773838078,696.8820526784516,715.5323132735402,vehiclesafety
12,3.0,1.7992399116523385,1.404464221999494,2.1394932783930893,2.0519598176190925,700.5791418549383,714.1182325613582,-0.07861437421252604,0.9278729772717074,-0.48988336880631284,-0.4288118463773223,0.4359786324369399,-0.08998123565446459,True,1.1372687907404604,1.0064873514842334,0.061071522428990554,-0.5259598680914045,qlognehvi,11.443402000004426,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,700.5791418549383,711.8352240970536,8758.94987531894,711.8352240970536,729.9124896099116,500.49739876163034,911.9169671903614,vehiclesafety
13,2.53855983738445,1.7239492531646423,1.58647386005885,2.067188873029632,2.985714155788196,700.5791418549383,717.1048748187258,-0.5992925839298979,1.313354000304167,-0.6539765780392108,-1.5023780786843077,0.7697838372534217,0.9010004353218611,True,2.096477965085191,1.912646584234065,-0.8484015006450969,0.13121659806843944,qlognehvi,14.125809599994682,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,700.5791418549383,711.8352240970536,9470.785099415994,711.8352240970536,728.5219307243073,500.5613858787282,911.8529800732637,vehiclesafety
14,2.884958183903969,1.6111675594587096,1.3757918448425837,2.065944912124387,2.9010965163431397,700.5791418549383,717.1048748187258,-0.4688478173407953,-0.8074261238159077,-0.6903409969372346,-1.0504873536063994,0.8337985920761687,-0.3144210428216595,True,1.2500995951533342,-0.33857830647511244,-0.36014635666916484,-1.1482196348978282,qlognehvi,14.932830500009004,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,700.5791418549383,711.8352240970536,10182.620323513049,711.8352240970536,727.3300231080749,500.5613858787282,911.8529800732637,vehiclesafety
15,2.7010753740554763,2.413958845861951,1.6917165127207745,2.0067065272386757,3.0,700.8652198806682,717.1048748187258,-0.9379547163030745,-0.8107820559598745,-0.351760894334655,-1.8913312768597603,0.6662022073202414,-0.7849127503853628,True,2.1194774046363887,0.12717266034319996,-1.5395703825251053,-1.4511149577056042,qlognehvi,16.380593099980615,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,700.8652198806682,711.5491460713237,10894.169469584373,711.5491460713237,726.2779646389582,500.5613858787282,911.8529800732637,vehiclesafety
16,1.3024386188117767,2.4287005781340527,1.6260618762603969,1.8382540029975742,2.2364157544306784,707.7068517960369,1014.7651107862772,0.4191179557204253,1.05376669978163,0.39085496937578373,1.885769905579006,0.32411241451765255,1.7839641033336884,True,2.183739143799227,0.6346487440612046,1.4949149362032224,1.4598516888160358,qlognehvi,13.836839099996723,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,707.7068517960369,704.707514155955,11598.876983740327,704.707514155955,724.9298114837704,537.9993228789665,874.4150430730253,vehiclesafety
17,1.3231532562783306,2.416038054032984,1.474597007587032,1.7154483314795035,2.133167762098762,715.9873931511978,1208.8371102773435,0.7607503486243616,1.062330785950282,0.6116737919802133,2.9999152507657856,0.42551508753572137,-0.11991577146868576,True,2.468226660498224,0.3015804373259203,2.388241458785572,-0.5454308590044071,qlognehvi,11.963206299988087,False,15,2ab3af63-e12a-4cbc-8af3-d11a3af7f2fa,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,715.9873931511978,696.426972800794,12295.303956541122,696.426972800794,723.2531739141837,588.9001898195439,823.5141761324479,vehiclesafety
