iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,objective_true_f2,objective_observed_f2,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,error_magnitude_f2,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.3854867359303045,2.631634222672115,1.6888135155857134,1.0896763513808376,2.1431945140674618,591.2045099217688,591.2045099217688,0.8926692796597482,0.8926692796597482,1.3220218401820312,1.3220218401820312,-0.5470166432340763,-0.5470166432340763,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,591.2045099217688,821.209856030223,821.209856030223,821.209856030223,821.209856030223,591.2045099217688,821.209856030223,vehiclesafety
2,1.292490853447195,2.437542753750942,1.6907130081516795,1.9140193512177426,2.9518757747803503,678.4369452336144,678.4369452336144,-0.2483447625450175,-0.2483447625450175,0.17680053369619558,0.17680053369619558,0.6098908596866985,0.6098908596866985,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,678.4369452336144,733.9774207183774,1555.1872767486004,733.9774207183774,777.5936383743002,678.4369452336144,733.9774207183774,vehiclesafety
3,2.5629320555440613,2.687580090527952,2.1102287681497205,2.8832427251717863,1.0366516387502196,678.4369452336144,678.4369452336144,-0.9775708470969515,-0.9775708470969515,-1.2275507644848676,-1.2275507644848676,-0.19292075212311893,-0.19292075212311893,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,678.4369452336144,733.9774207183774,2289.164697466978,733.9774207183774,763.0548991556593,678.4369452336144,733.9774207183774,vehiclesafety
4,2.7783678117837223,1.7795169666998272,1.463480255767628,2.0687884545067217,2.889380557305513,685.2489303395979,685.2489303395979,-0.5525820682626067,-0.5525820682626067,-0.6383798366107927,-0.6383798366107927,0.744054858867265,0.744054858867265,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,685.2489303395979,727.1654356123939,3016.330133079372,727.1654356123939,754.082533269843,685.2489303395979,727.1654356123939,vehiclesafety
5,1.6619966216081346,2.817242362177384,1.9346632250101712,2.9345755295774625,2.52845396679837,687.4298305883984,687.4298305883984,-1.7030474574634717,-1.7030474574634717,-1.9210619610684236,-1.9210619610684236,0.9154814188416145,0.9154814188416145,False,0.0,0.0,0.0,0.0,qlognehvi,0.0,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,687.4298305883984,724.9845353635934,3741.3146684429653,724.9845353635934,748.2629336885931,687.4298305883984,724.9845353635934,vehiclesafety
6,1.0,2.9280213004435423,1.8020785532612478,1.0906933405081374,3.0,850.9208201545626,850.9208201545626,0.6028339228839225,0.6028339228839225,2.271189985945658,2.271189985945658,-0.3483870463713196,-0.3483870463713196,False,0.0,0.0,0.0,0.0,qlognehvi,4.666882699995767,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,850.9208201545626,561.4935457974292,4302.808214240395,561.4935457974292,717.1347023733991,850.9208201545626,561.4935457974292,vehiclesafety
7,1.0,3.0,2.83514133925789,1.0,3.0,927.6010530705171,927.6010530705171,-0.08453752834365912,-0.08453752834365912,3.1658228823096364,3.1658228823096364,-2.8737780765619845,-2.8737780765619845,False,0.0,0.0,0.0,0.0,qlognehvi,6.240530600014608,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,927.6010530705171,484.81331288147476,4787.62152712187,484.81331288147476,683.9459324459814,927.6010530705171,484.81331288147476,vehiclesafety
8,1.0,1.0,1.5660736826381694,1.0,3.0,1084.5058995705576,1084.5058995705576,1.6298249321768454,1.6298249321768454,1.0437342870972277,1.0437342870972277,1.7393924879029503,1.7393924879029503,False,0.0,0.0,0.0,0.0,qlognehvi,7.097914899990428,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1084.5058995705576,327.9084663814342,5115.529993503304,327.9084663814342,639.441249187913,1084.5058995705576,327.9084663814342,vehiclesafety
9,1.0,1.220582301724798,1.9574331306278467,1.0,3.0,1094.678037778126,1094.678037778126,1.252176371682431,1.252176371682431,1.295863920946074,1.295863920946074,0.885915945234048,0.885915945234048,False,0.0,0.0,0.0,0.0,qlognehvi,4.563019900000654,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1094.678037778126,317.7363281738658,5433.266321677169,317.7363281738658,603.6962579641299,1094.678037778126,317.7363281738658,vehiclesafety
10,1.0,1.0,1.0,1.0,3.0,1152.9261267593029,1152.9261267593029,2.054436859534811,2.054436859534811,1.0977169098364676,1.0977169098364676,2.151741272849763,2.151741272849763,False,0.0,0.0,0.0,0.0,qlognehvi,5.662244400009513,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1152.9261267593029,259.488239192689,5692.754560869858,259.488239192689,569.2754560869859,1152.9261267593029,259.488239192689,vehiclesafety
11,1.0,2.6452182596556364,1.0546629484952337,1.0,3.0,1196.4307349257933,1196.4307349257933,1.3862484465842773,1.3862484465842773,2.2440172672766137,2.2440172672766137,0.9652806871875934,0.9652806871875934,False,0.0,0.0,0.0,0.0,qlognehvi,5.934752599976491,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1196.4307349257933,215.9836310261985,5908.738191896056,215.9836310261985,537.158017445096,1196.4307349257933,215.9836310261985,vehiclesafety
12,1.0,1.0,1.0,1.0,1.0,1240.3032852258868,1240.3032852258868,3.517557446058145,3.517557446058145,1.2765220670752464,1.2765220670752464,1.6146451671789495,1.6146451671789495,False,0.0,0.0,0.0,0.0,qlognehvi,7.296809699968435,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1240.3032852258868,172.111080726105,6080.849272622161,172.111080726105,506.7374393851801,1240.3032852258868,172.111080726105,vehiclesafety
13,1.0,3.0,1.694676317865167,1.0,1.0,1268.4510973314766,1268.4510973314766,2.23404598760085,2.23404598760085,2.6541169459446348,2.6541169459446348,-1.115607707349058,-1.115607707349058,False,0.0,0.0,0.0,0.0,qlognehvi,6.758809799968731,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1268.4510973314766,143.96326862051524,6224.812541242676,143.96326862051524,478.83173394174435,1268.4510973314766,143.96326862051524,vehiclesafety
14,1.0,1.891407992022247,1.0,1.0,3.0,1269.6229970881395,1269.6229970881395,1.7146166754102783,1.7146166754102783,1.7270324531932757,1.7270324531932757,1.0261169227234406,1.0261169227234406,False,0.0,0.0,0.0,0.0,qlognehvi,8.957393600023352,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1269.6229970881395,142.7913688638523,6367.603910106529,142.7913688638523,454.8288507218949,1269.6229970881395,142.7913688638523,vehiclesafety
15,1.0,3.0,3.0,1.0,1.0,1280.0158093544349,1280.0158093544349,1.254922559862341,1.254922559862341,3.5212432570798415,3.5212432570798415,-4.870790308796132,-4.870790308796132,False,0.0,0.0,0.0,0.0,qlognehvi,9.039658000052441,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1280.0158093544349,132.398556597557,6500.002466704086,132.398556597557,433.3334977802724,1280.0158093544349,132.398556597557,vehiclesafety
16,1.0,3.0,1.0,1.0,1.0,1316.2004052641728,1316.2004052641728,2.755122764821724,2.755122764821724,2.688480561925948,2.688480561925948,0.882851723202463,0.882851723202463,False,0.0,0.0,0.0,0.0,qlognehvi,11.110084100044332,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1316.2004052641728,96.21396068781905,6596.216427391905,96.21396068781905,412.2635267119941,1316.2004052641728,96.21396068781905,vehiclesafety
17,1.0,3.0,1.0,2.3471963516379577,3.0,1324.039795823944,1324.039795823944,-0.41578859334898227,-0.41578859334898227,-0.4919465230745302,-0.4919465230745302,2.293462527783402,2.293462527783402,False,0.0,0.0,0.0,0.0,qlognehvi,10.562243100022897,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1324.039795823944,88.37457012804794,6684.590997519953,88.37457012804794,393.2112351482325,1324.039795823944,88.37457012804794,vehiclesafety
18,1.0,3.0,1.0,1.2301479638711708,3.0,1339.9679942862192,1339.9679942862192,1.0002521536381086,1.0002521536381086,2.0439836026946745,2.0439836026946745,1.663241577238467,1.663241577238467,False,0.0,0.0,0.0,0.0,qlognehvi,11.975717899971642,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1339.9679942862192,72.44637166577263,6757.037369185726,72.44637166577263,375.3909649547625,1339.9679942862192,72.44637166577263,vehiclesafety
19,3.0,3.0,1.0,2.3456116041977575,3.0,1352.2218913679246,1352.2218913679246,-1.1878133863830251,-1.1878133863830251,-0.6940279115554335,-0.6940279115554335,2.5483358945877765,2.5483358945877765,False,0.0,0.0,0.0,0.0,qlognehvi,12.367422199982684,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1352.2218913679246,60.19247458406721,6817.229843769793,60.19247458406721,358.80157072472593,1352.2218913679246,60.19247458406721,vehiclesafety
20,1.0,3.0,3.0,1.0,2.7550719069368172,1360.6191881992188,1360.6191881992188,-0.02901835907170452,-0.02901835907170452,3.3643353029372407,3.3643353029372407,-3.4568268792141095,-3.4568268792141095,False,0.0,0.0,0.0,0.0,qlognehvi,12.55608960002428,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4",1412.4143659519918,1360.6191881992188,51.79517775277304,6869.025021522566,51.79517775277304,343.4512510761283,1360.6191881992188,51.79517775277304,vehiclesafety
21,1.0,3.0,2.541653521446457,1.0,3.0,1365.033106901936,1360.6191881992188,0.1356077138732173,-0.549325860187873,2.899413228758613,1.7923212753217732,-2.1870973183506246,-3.17120035092241,True,1.63194527266011,-0.6849335740610902,-1.1070919534368397,-0.9841030325717854,qlognehvi,12.352646499988623,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,1365.033106901936,47.38125905005586,6916.406280572622,47.38125905005586,329.3526800272677,1360.6191881992188,51.79517775277304,vehiclesafety
22,3.0,3.0,1.0,3.0,3.0,1365.033106901936,1370.4455543079055,-2.0173572476512134,-1.9879207575244149,-1.8894298749749043,-1.5364467652456582,2.4941400402149068,2.9701628272380387,True,0.593347517455314,0.029436490126798498,0.3529831097292462,0.47602278702313194,qlognehvi,14.46979200001806,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,1365.033106901936,47.38125905005586,6963.787539622677,47.38125905005586,316.53579725557626,1360.6191881992188,51.79517775277304,vehiclesafety
23,1.0,1.0,3.0,1.0,3.0,1365.033106901936,1370.4455543079055,0.554236654575428,-0.036588476071906184,1.9304796049903603,2.3132109011187674,0.6948680862176819,0.7368744343313558,True,0.7052106871867564,-0.5908251306473342,0.38273129612840706,0.042006348113673875,qlognehvi,13.840854200010654,False,15,0672090d-9ae3-41e1-ade7-301444cbb8c2,gaussian,1.0,20,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4",1412.4143659519918,1365.033106901936,47.38125905005586,7011.168798672733,47.38125905005586,304.83342602924927,1360.6191881992188,51.79517775277304,vehiclesafety
