User_ID;Run;Phase;value;x0;x1;x2
7;1;sampling;0.10649014951701696;0.3269722766055607;0.9872768433379256;0.3187108384855167
7;2;sampling;-2.467830990738583;0.7885489358200289;0.8698965116962161;0.391084806539194
7;3;sampling;0.22606821582694647;0.4378818731227988;0.372748903089353;0.1069535964727743
7;4;sampling;-1.1322417980983819;0.4789654541627169;0.2413521450846822;0.2571452485511297
7;5;sampling;-0.08760454971420412;0.1847315568344149;0.1938645489043107;0.813827670155021
7;6;optimization;0.5637651786347444;0.1946206458529155;0.1719430630893014;0.8339513946399192
7;7;optimization;0.9086632067780349;0.1693627757305644;0.2279334843707096;0.7825527014449851
7;8;optimization;-1.1544058322057018;0.1510828396289858;0.2683936182308503;0.7454040794463969
7;9;optimization;2.4750521583980207;0.1403251792778108;0.2905626817395231;0.7246169641377465
7;10;optimization;-0.23243665488547982;0.1420397379626231;0.2883414087928874;0.7269361249986295
7;11;optimization;-0.5646356385691991;0.1459639427013753;0.2870505548883408;0.7250214273121679
7;12;optimization;-0.30633614224981554;0.1030422341621084;0.2902978947766595;0.7581520544837344
7;13;optimization;4.331870389732002;0.0622801333105731;0.3010968436522549;0.7819072450947739
7;14;optimization;0.6932539346990462;0.0;0.3318855747438737;0.8379136289138414
7;15;optimization;0.20451907201946784;0.0;0.3708693677364145;0.8916456359603363
7;16;optimization;2.574750789074745;0.0;0.3806397007048998;0.9019097331508852
7;17;optimization;1.845872011013929;0.0;0.3842088494564952;0.902489845354391
7;18;optimization;1.6198626479198497;0.0;0.4199895501571677;0.882540952308063
7;19;optimization;3.270468701748473;0.0;0.5301526794500785;0.8479288805867919
7;20;optimization;4.461293682659071;0.0;0.5627808420187134;0.8494483821461187
