iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.2570020946155379,0.9578012740502233,0.2949209799730845,-0.6250524497793366,-0.6250524497793366,-0.6250524497793366,0.07956502322372935,True,True,0.0,ucb,0.0,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.6250524497793366,3.679953391935064,3.679953391935064,3.679953391935064,3.679953391935064,-0.6250524497793366,3.679953391935064,hartmann_3
2,0.8135271301830613,0.8527901391271762,0.37108045514942894,-0.727181930949826,-0.727181930949826,-0.727181930949826,0.03628652987863979,True,True,0.0,ucb,0.0,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.6250524497793366,3.7820828731055536,7.462036265040618,3.679953391935064,3.731018132520309,-0.6250524497793366,3.679953391935064,hartmann_3
3,0.4397804094154167,0.349228804720495,0.009715286408643498,-0.9052293729605196,-0.9052293729605196,-0.9052293729605196,0.10006042380213667,True,True,0.0,ucb,0.0,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.6250524497793366,3.9601303151162472,11.422166580156865,3.679953391935064,3.8073888600522885,-0.6250524497793366,3.679953391935064,hartmann_3
4,0.4671388905344359,0.22419600839757628,0.29621019482825683,-0.09865304987192718,-0.09865304987192718,-0.09865304987192718,0.04427494394028377,True,True,0.0,ucb,0.0,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.09865304987192718,3.1535539920276547,14.57572057218452,3.1535539920276547,3.64393014304613,-0.09865304987192718,3.1535539920276547,hartmann_3
5,0.16020474530609158,0.1674443018646568,0.8346867088236022,0.059076799178847554,0.059076799178847554,0.059076799178847554,0.04164965103766896,True,True,0.0,ucb,0.0,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.059076799178847554,2.99582414297688,17.5715447151614,2.99582414297688,3.5143089430322805,0.059076799178847554,2.99582414297688,hartmann_3
6,0.24463348249508526,0.20900669580654704,0.7069674506652988,0.02790556148930086,0.02790556148930086,0.02790556148930086,0.07589159133850859,True,True,0.0,ucb,0.2260897000087425,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.059076799178847554,3.0269953806664267,20.59854009582783,2.99582414297688,3.4330900159713047,0.059076799178847554,2.99582414297688,hartmann_3
7,1.0,0.11969627414125347,1.0,-0.7014239176257664,-0.7014239176257664,-0.7014239176257664,0.045717803899731596,True,True,0.0,ucb,0.24085069994907826,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.059076799178847554,3.756324859781494,24.354864955609322,2.99582414297688,3.479266422229903,0.059076799178847554,2.99582414297688,hartmann_3
8,0.0,0.1168978247077499,0.06815724318327519,-0.7756688707844857,-0.7756688707844857,-0.7756688707844857,0.08814884904328259,True,True,0.0,ucb,0.2670734999701381,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.059076799178847554,3.8305698129402135,28.185434768549534,2.99582414297688,3.5231793460686918,0.059076799178847554,2.99582414297688,hartmann_3
9,0.6533782449458362,0.028694689677285102,0.5198549486138208,-0.8344129146678972,-0.8344129146678972,-0.8344129146678972,0.05967069457365533,True,True,0.0,ucb,0.2597214000998065,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.059076799178847554,3.889313856823625,32.07474862537316,2.99582414297688,3.5638609583747956,0.059076799178847554,2.99582414297688,hartmann_3
10,0.0,0.41503959545751595,0.7996816404630471,2.2225060082019326,2.2225060082019326,2.2225060082019326,0.07180629741526486,True,True,0.0,ucb,0.3194330999394879,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.2225060082019326,0.832394933953795,32.907143559326954,0.832394933953795,3.2907143559326952,2.2225060082019326,0.832394933953795,hartmann_3
11,0.03385065929550345,0.5108986057271101,1.0,1.1282295018894766,1.1282295018894766,1.1282295018894766,0.05246826367494871,True,True,0.0,ucb,0.2873866999289021,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.2225060082019326,1.926671440266251,34.83381499959321,0.832394933953795,3.1667104545084737,2.2225060082019326,0.832394933953795,hartmann_3
12,0.07870568139447477,0.543988489545834,0.6453037900495023,1.073852776119099,1.073852776119099,1.073852776119099,0.09420209148324765,True,True,0.0,ucb,0.2743419000180438,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.2225060082019326,1.9810481660366286,36.81486316562984,0.832394933953795,3.0679052638024866,2.2225060082019326,0.832394933953795,hartmann_3
13,0.5078334198269681,0.40339448373395126,0.7923248134794725,2.042733141435902,2.042733141435902,2.042733141435902,0.051436190523550335,True,True,0.0,ucb,0.2549747999291867,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.2225060082019326,1.0121678007198258,37.82703096634966,0.832394933953795,2.9097716127961277,2.2225060082019326,0.832394933953795,hartmann_3
14,0.0,0.5339114235003753,0.9249340372410837,2.4943257495715434,2.4943257495715434,2.4943257495715434,0.09836455353148994,True,True,0.0,ucb,0.26310449989978224,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.4943257495715434,0.5605751925841842,38.38760615893384,0.5605751925841842,2.7419718684952743,2.4943257495715434,0.5605751925841842,hartmann_3
15,0.013715141711788982,0.7444119456187215,0.7982292127972365,1.8419527881615618,1.8419527881615618,1.8419527881615618,0.03792114654352847,True,True,0.0,ucb,0.23897219996433705,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.4943257495715434,1.2129481539941658,39.60055431292801,0.5605751925841842,2.640036954195201,2.4943257495715434,0.5605751925841842,hartmann_3
16,0.9674262614944216,0.5516556718987625,0.8696870753022943,2.6931667252785383,2.6931667252785383,2.6931667252785383,0.05017995233377859,True,True,0.0,ucb,0.2605444999644533,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.6931667252785383,0.3617342168771893,39.9622885298052,0.3617342168771893,2.497643033112825,2.6931667252785383,0.3617342168771893,hartmann_3
17,0.03735453733200966,0.6097521772637272,0.8053759904955728,2.7444994727563135,2.7444994727563135,2.7444994727563135,0.06439831287397069,True,True,0.0,ucb,0.226728199981153,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.7444994727563135,0.31040146939941415,40.272689999204616,0.31040146939941415,2.368981764659095,2.7444994727563135,0.31040146939941415,hartmann_3
18,0.0,0.5737138431705668,0.8873680085681047,2.916681244591,2.916681244591,2.916681244591,0.03646595056761871,True,True,0.0,ucb,0.3005888999905437,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.916681244591,0.13821969756472763,40.410909696769345,0.13821969756472763,2.245050538709408,2.916681244591,0.13821969756472763,hartmann_3
19,0.055516117482042875,0.5158649866103355,0.8876405176753515,2.8593809268117276,2.8593809268117276,2.8593809268117276,0.0873505186080364,True,True,0.0,ucb,0.3258840999333188,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.916681244591,0.195520015344,40.606429712113346,0.13821969756472763,2.1371805111638604,2.916681244591,0.13821969756472763,hartmann_3
20,0.044107562759216054,0.5565795441522143,0.7192574242107469,1.8714639320750959,1.8714639320750959,1.8714639320750959,0.13907077559048908,True,True,0.0,ucb,0.2507212000200525,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.916681244591,1.1834370100806317,41.78986672219398,0.13821969756472763,2.089493336109699,2.916681244591,0.13821969756472763,hartmann_3
21,0.05858455140935942,0.6332150751670973,0.9028418913680321,2.6094281086781264,2.6094281086781264,2.6094281086781264,0.0988299066230573,True,True,0.0,ucb,0.29200520005542785,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.916681244591,0.44547283347760125,42.23533955567158,0.13821969756472763,2.0112066455081705,2.916681244591,0.13821969756472763,hartmann_3
22,0.0,0.6052519588710195,0.8496641232137088,2.9561561018095177,2.9561561018095177,2.9561561018095177,0.04566991121599037,True,True,0.0,ucb,0.26833069999702275,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9561561018095177,0.0987448403462099,42.334084396017786,0.0987448403462099,1.924276563455354,2.9561561018095177,0.0987448403462099,hartmann_3
23,0.0020231636058006437,0.5569835899031629,0.8777583605213142,2.983780167161131,2.983780167161131,2.983780167161131,0.027001348090739067,True,True,0.0,ucb,0.3072579000145197,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.983780167161131,0.07112077499459657,42.40520517101238,0.07112077499459657,1.8437045726527124,2.983780167161131,0.07112077499459657,hartmann_3
24,0.04732877973926185,0.5272273399479063,0.8071481853739629,2.836873702227225,2.836873702227225,2.836873702227225,0.071113832815012,True,True,0.0,ucb,0.32167719991412014,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.983780167161131,0.2180272399285026,42.623232410940886,0.07112077499459657,1.775968017122537,2.983780167161131,0.07112077499459657,hartmann_3
25,0.022358182827840477,0.5370385548806519,0.8474609754466134,3.034498018304867,3.034498018304867,3.034498018304867,0.030536942746518223,True,True,0.0,ucb,0.374284700024873,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.034498018304867,0.02040292385086051,42.643635334791746,0.02040292385086051,1.7057454133916699,3.034498018304867,0.02040292385086051,hartmann_3
26,0.05716481415318386,0.5061686626589823,0.8361688498549289,2.943303041255179,2.943303041255179,2.943303041255179,0.07818838577853478,True,True,0.0,ucb,0.41517940000630915,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.034498018304867,0.11159790090054855,42.755233235692295,0.02040292385086051,1.6444320475266268,3.034498018304867,0.02040292385086051,hartmann_3
27,0.0,0.49793834191285324,0.8778771661492124,2.851989593749492,2.851989593749492,2.851989593749492,0.0648546809654601,True,True,0.0,ucb,0.41415329999290407,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.034498018304867,0.2029113484062357,42.958144584098534,0.02040292385086051,1.5910423920036494,3.034498018304867,0.02040292385086051,hartmann_3
28,0.0,0.5656509567880059,0.925285806718841,2.51630320858705,2.51630320858705,2.51630320858705,0.0745321782067442,True,True,0.0,ucb,0.2927517999196425,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.034498018304867,0.5385977335686776,43.49674231766721,0.02040292385086051,1.553455082773829,3.034498018304867,0.02040292385086051,hartmann_3
29,0.0,0.5368279836635723,0.8079197974433087,2.8482943733404515,2.8482943733404515,2.8482943733404515,0.0479441696267199,True,True,0.0,ucb,0.2634554000105709,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.034498018304867,0.20660656881527606,43.70334888648249,0.02040292385086051,1.5070120305683616,3.034498018304867,0.02040292385086051,hartmann_3
30,0.052904487241171375,0.5973459667843384,0.8389007919871031,2.9690132161680234,2.9690132161680234,2.9690132161680234,0.06742379137723489,True,True,0.0,ucb,0.2573862998979166,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.034498018304867,0.08588772598770422,43.78923661247019,0.02040292385086051,1.459641220415673,3.034498018304867,0.02040292385086051,hartmann_3
31,0.0,0.542527769030277,0.8863422398484438,2.922146515734923,2.922146515734923,2.922146515734923,0.037314904366678676,True,True,0.0,ucb,0.4469550000503659,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.034498018304867,0.1327544264208047,43.921991038890994,0.02040292385086051,1.416838420609387,3.034498018304867,0.02040292385086051,hartmann_3
32,0.0,0.5975920589361273,0.8665174246354668,2.967462252644453,2.967462252644453,2.967462252644453,0.04335959192896779,True,True,0.0,ucb,0.37993440008722246,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.034498018304867,0.08743868951127443,44.00942972840227,0.02040292385086051,1.3752946790125709,3.034498018304867,0.02040292385086051,hartmann_3
33,0.0,0.5585313378782172,0.9228038712494595,2.5506197514968787,2.5506197514968787,2.5506197514968787,0.07095340104240784,True,True,0.0,ucb,0.37226179998833686,False,8,5e7063bc-eb49-40eb-a407-ab6cbac8388f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.034498018304867,0.5042811906588489,44.51371091906112,0.02040292385086051,1.34890033088064,3.034498018304867,0.02040292385086051,hartmann_3
