iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3936153687272669,1.0,0.30682337867086523,-0.6549898403723718,-0.6549898403723718,-0.6549898403723718,0.06888027398199616,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.6549898403723718,3.7098907825280993,3.7098907825280993,3.7098907825280993,3.7098907825280993,-0.6549898403723718,3.7098907825280993,hartmann_3
2,0.7208511895990498,0.7828115493409232,0.26402694926709036,-0.904060320431685,-0.904060320431685,-0.904060320431685,0.16825716806840985,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.6549898403723718,3.9589612625874127,7.668852045115512,3.7098907825280993,3.834426022557756,-0.6549898403723718,3.7098907825280993,hartmann_3
3,0.4597186334217082,0.20441202059608696,0.0,-0.8764860189995952,-0.8764860189995952,-0.8764860189995952,0.20063205602885287,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.6549898403723718,3.9313869611553227,11.600239006270835,3.7098907825280993,3.8667463354236116,-0.6549898403723718,3.7098907825280993,hartmann_3
4,0.6190746095702004,0.04251006269194299,0.3043571944475255,-0.19948700002995673,-0.19948700002995673,-0.19948700002995673,0.24778562709447755,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.19948700002995673,3.2543879421856845,14.85462694845652,3.2543879421856845,3.71365673711413,-0.19948700002995673,3.2543879421856845,hartmann_3
5,0.0,0.2901618158902909,1.0,0.04114725173624532,0.04114725173624532,0.04114725173624532,0.2793904939673923,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.04114725173624532,3.0137536904194824,17.868380638876,3.0137536904194824,3.5736761277752,0.04114725173624532,3.0137536904194824,hartmann_3
6,0.8153928122988183,0.2487436553218188,0.5172448460478183,-0.752977222773911,-0.752977222773911,-0.752977222773911,0.5032183095390552,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.04114725173624532,3.8078781649296385,21.676258803805638,3.0137536904194824,3.612709800634273,0.04114725173624532,3.0137536904194824,hartmann_3
7,0.03207726614819194,1.0,0.8379377982337808,-0.20162183329956718,-0.20162183329956718,-0.20162183329956718,0.2362326862413922,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.04114725173624532,3.256522775455295,24.932781579260933,3.0137536904194824,3.561825939894419,0.04114725173624532,3.0137536904194824,hartmann_3
8,0.5318650881544401,0.0,0.18297344851661604,-0.30655102878026985,-0.30655102878026985,-0.30655102878026985,0.23650698192836575,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.04114725173624532,3.3614519709359976,28.29423355019693,3.0137536904194824,3.5367791937746165,0.04114725173624532,3.0137536904194824,hartmann_3
9,0.994648459965083,0.3118922724616676,0.9063092760179285,0.9463715846842661,0.9463715846842661,0.9463715846842661,0.4125885411626034,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.9463715846842661,2.1085293574714616,30.402762907668393,2.1085293574714616,3.3780847675187102,0.9463715846842661,2.1085293574714616,hartmann_3
10,1.0,0.00933721715074562,0.8258621897375038,-0.719904963105741,-0.719904963105741,-0.719904963105741,0.20842376076389202,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.9463715846842661,3.7748059052614686,34.17756881292986,2.1085293574714616,3.4177568812929864,0.9463715846842661,2.1085293574714616,hartmann_3
11,0.479773041786763,0.7074061802191997,0.018159957286619136,-0.9822999445099909,-0.9822999445099909,-0.9822999445099909,0.21257059437759418,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.9463715846842661,4.037200886665719,38.21476969959558,2.1085293574714616,3.4740699726905073,0.9463715846842661,2.1085293574714616,hartmann_3
12,0.0,0.2771260909434928,0.5858763314150798,-0.43287217817865475,-0.43287217817865475,-0.43287217817865475,0.09710141452943581,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.9463715846842661,3.4877731203343822,41.70254281992996,2.1085293574714616,3.47521190166083,0.9463715846842661,2.1085293574714616,hartmann_3
13,0.5421104037779421,0.7090681332443753,0.34353966497192623,-0.6025087239438585,-0.6025087239438585,-0.6025087239438585,0.3067615960837133,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.9463715846842661,3.657409666099586,45.35995248602955,2.1085293574714616,3.489227114309965,0.9463715846842661,2.1085293574714616,hartmann_3
14,0.7241908743196929,0.22282782230087284,0.7858821861136022,0.42693232275664517,0.42693232275664517,0.42693232275664517,0.21487523768119912,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.9463715846842661,2.6279686193990823,47.98792110542863,2.1085293574714616,3.4277086503877596,0.9463715846842661,2.1085293574714616,hartmann_3
15,0.01159114260142037,0.8330020108043453,0.028375987415759862,-0.9858767442600801,-0.9858767442600801,-0.9858767442600801,0.33090081985151315,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.9463715846842661,4.040777686415808,52.02869879184444,2.1085293574714616,3.468579919456296,0.9463715846842661,2.1085293574714616,hartmann_3
16,0.4472583072246263,0.4892160366359727,0.9615007765159732,1.7269073626849898,1.7269073626849898,1.7269073626849898,0.21097631058554084,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7269073626849898,1.3279935794707378,53.35669237131518,1.3279935794707378,3.3347932732071985,1.7269073626849898,1.3279935794707378,hartmann_3
17,0.8583736504912839,0.8380820446763045,0.13596391359016974,-0.9827118407261838,-0.9827118407261838,-0.9827118407261838,0.13015636825821542,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7269073626849898,4.0376127828819115,57.394305154197085,1.3279935794707378,3.376135597305711,1.7269073626849898,1.3279935794707378,hartmann_3
18,0.6949969198312046,0.31616519037956814,0.6793607325746998,0.35042141650662195,0.35042141650662195,0.35042141650662195,0.2570680061600446,True,True,0.0,sobol,0.0,False,8,91ccc4a9-e696-4674-8add-1877a7653c80,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7269073626849898,2.7044795256491057,60.09878467984619,1.3279935794707378,3.3388213711025663,1.7269073626849898,1.3279935794707378,hartmann_3
