run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4
9808888a-d6d9-4aa8-8baf-57a22aa0c296,michalewicz,value,logei,10,exact,True,none,0.0,0,50,0,1,2,3.409690555775156,6.686590136439234,1.3611310302497444,276.76904600586323,5.535380920117265,220.59118233844913,4.501860864049982,1.3611310302497444,220.59118233844913,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
e354e1c3-266a-497d-a01e-a0349874c7bf,michalewicz,value,logei,10,exact,False,missing_low,0.15,0,50,0,1,2,3.409690555775156,2.0167446048736157,6.030976561815363,375.0058782102832,7.500117564205665,322.7042238408603,6.58580048654817,6.030976561815363,322.800707294719,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
885b489f-a489-4203-8998-fe5e6f076460,michalewicz,value,logei,10,exact,False,missing_low,0.3,0,50,0,1,2,3.409690555775156,6.338439943192197,1.709281223496781,279.80840358106985,5.596168071621397,212.51752676843066,4.337092383029197,1.709281223496781,212.51752676843066,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
aa4bd8eb-b3c5-4ea7-a6c0-9156e31ffe47,michalewicz,value,logei,10,exact,False,missing_mcar,0.15,0,50,0,1,2,3.409690555775156,5.199733551308174,2.847987615380804,338.1956249428449,6.763912498856898,286.2572284705419,5.841984254500855,2.847987615380804,290.3585352872725,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
f3856b96-f4b2-4df8-bdf5-22291e2d3396,michalewicz,value,logei,10,exact,False,missing_mcar,0.3,0,50,0,1,2,3.409690555775156,6.355932018914118,1.69178914777486,328.93842636080484,6.578768527216097,263.4302248772804,5.376127038311845,1.69178914777486,267.10462366841,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
8748c232-8828-4b67-a50f-272b2f00aaee,michalewicz,value,logei,11,exact,True,none,0.0,0,50,0,1,2,4.57017014560389,7.292391837908819,0.7553293287801592,236.4820544055341,4.729641088110681,168.57442584398157,3.4402944049792157,0.7553293287801592,168.57442584398157,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
bc569105-c711-4d06-b8d4-7ebdcd16a1e2,michalewicz,value,logei,11,exact,False,missing_low,0.15,0,50,0,1,2,4.57017014560389,7.439495422284533,0.6082257444044457,255.84849222568224,5.116969844513645,169.10033871597355,3.451027320734154,0.6082257444044457,169.10033871597355,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
9599f511-742b-4698-af0f-957f754268ac,michalewicz,value,logei,11,exact,False,missing_low,0.3,0,50,0,1,2,4.57017014560389,5.874877196019767,2.172843970669211,282.1684605224677,5.643369210449354,210.3348149070327,4.2925472430006675,2.172843970669211,210.3348149070327,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
6c875290-9c7e-4650-a330-55b73e2529fb,michalewicz,value,logei,11,exact,False,missing_mcar,0.15,0,50,0,1,2,4.57017014560389,7.65193801311409,0.3957831535748886,238.53148222321175,4.770629644464235,161.7855480454984,3.301745878479559,0.3957831535748886,161.7855480454984,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
983370ad-0b6d-4a04-b59d-b964b5560b80,michalewicz,value,logei,11,exact,False,missing_mcar,0.3,0,50,0,1,2,4.57017014560389,5.136402683570195,2.911318483118784,307.9524445898743,6.159048891797486,241.2265191872219,4.9229901874943245,2.911318483118784,245.35110302469272,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
