iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-207.63326807332714,584.7322120055107,-217.54699381737993,346.25872298403476,443.87581403545937,-130.69823215296725,-0.18020793523944853,1.2330694557898474,True,1.413277391029296,logei,0.0,False,0,8,f2cc066e-17f1-4642-8f06-11a277b58b7f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.18020793523944853,2.934063750898419,2.934063750898419,2.934063750898419,2.934063750898419,-0.18020793523944853,2.934063750898419,griewank
2,-74.54175225264146,-152.70131629277637,-471.65568423267075,-25.24145500473969,-310.37742589838126,-291.4257017386443,1.0891377787356822,2.951216080517465,True,1.862078301781783,logei,0.0,False,0,8,f2cc066e-17f1-4642-8f06-11a277b58b7f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,1.6647180369232886,4.598781787821707,1.6647180369232886,2.2993908939108536,1.0891377787356822,1.6647180369232886,griewank
3,-378.3221317987021,-367.3625413148271,376.5932041860252,-92.41897422692841,-292.8953938101287,109.0834221184939,0.7369340198337742,1.9377068793018708,True,1.2007728594680966,logei,0.0,False,0,8,f2cc066e-17f1-4642-8f06-11a277b58b7f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.016921795825197,6.615703583646904,1.6647180369232886,2.2052345278823013,1.0891377787356822,1.6647180369232886,griewank
4,125.12675527014699,176.2296324722255,493.62765653822885,-419.7526656456379,-154.33544586912456,-258.45523498702494,0.6201583017330186,2.931877122465596,True,2.3117188207325774,logei,0.0,False,0,8,f2cc066e-17f1-4642-8f06-11a277b58b7f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.133697513925952,8.749401097572857,1.6647180369232886,2.1873502743932143,1.0891377787356822,1.6647180369232886,griewank
5,-579.8615372106591,-382.1352751647246,-126.39770244167659,-128.0271478964109,140.0735332884011,-57.28016540742442,0.693856662348287,1.151049204718014,True,0.45719254236972706,logei,0.0,False,0,8,f2cc066e-17f1-4642-8f06-11a277b58b7f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.0599991533106836,10.809400250883542,1.6647180369232886,2.161880050176708,1.0891377787356822,1.6647180369232886,griewank
6,167.9315909897194,-49.77702144022723,-232.39486368922692,-238.59247392935444,-442.94905550787684,-392.69279500359926,0.8661048227496991,2.1293777781332386,True,1.2632729553835396,logei,0.3172651999630034,False,0,8,f2cc066e-17f1-4642-8f06-11a277b58b7f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,1.8877509929092717,12.697151243792813,1.6647180369232886,2.116191873965469,1.0891377787356822,1.6647180369232886,griewank
7,61.783922552611884,-245.65318022390775,-582.6512185458467,-96.09591901804897,-563.5369219098932,-375.4948713695864,-0.5743987183921994,0.06296467217079815,True,0.6373633905629975,logei,0.3352821000153199,False,0,8,f2cc066e-17f1-4642-8f06-11a277b58b7f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,3.32825453405117,16.025405777843982,1.6647180369232886,2.2893436825491404,1.0891377787356822,1.6647180369232886,griewank
8,142.34407899949792,70.18420435444351,-35.246186288288,-274.15290411399354,-278.6596916351905,-360.5136566405445,1.56259335690103,2.455813994288271,True,0.8932206373872409,logei,0.40135020000161603,False,0,8,f2cc066e-17f1-4642-8f06-11a277b58b7f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.56259335690103,1.1912624587579408,17.216668236601922,1.1912624587579408,2.1520835295752403,1.0891377787356822,1.6647180369232886,griewank
9,87.74519770680877,-104.43075215990643,-600.0,227.50811328356644,-348.2779248730142,-588.9988965432151,-0.6792709045809153,0.9623298006754992,True,1.6416007052564145,logei,0.43045889999484643,False,0,8,f2cc066e-17f1-4642-8f06-11a277b58b7f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.56259335690103,3.433126720239886,20.64979495684181,1.1912624587579408,2.2944216618713122,1.0891377787356822,1.6647180369232886,griewank
10,-69.42106051642894,-61.10623035309837,11.276656380349959,-180.2440842907758,-226.50738530343062,-202.49824809242367,2.2287104219069356,3.039864198673953,True,0.8111537767670174,logei,0.4486882999772206,False,0,8,f2cc066e-17f1-4642-8f06-11a277b58b7f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.2287104219069356,0.5251453937520352,21.174940350593843,0.5251453937520352,2.1174940350593845,2.2287104219069356,0.5251453937520352,griewank
